epoch,train_loss,global_test_acc,global_test_loss,rec_apa,rec_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,w_rn,w_rec,w_pfl,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall
10,1.634637,41.170000,1.817309,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3300,3300,0,1700,1700,0.660000,1.000000
11,1.701057,38.010000,1.825299,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3100,3100,0,1900,1900,0.620000,1.000000
12,1.640972,36.870000,1.848283,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3040,3040,0,1960,1960,0.608000,1.000000
13,1.865452,43.020000,1.798219,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2588,2588,0,2412,2412,0.517600,1.000000
14,1.770629,42.270000,1.824320,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2760,2760,0,2240,2240,0.552000,1.000000
15,1.746955,38.040000,1.851231,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2912,2912,0,2088,2088,0.582400,1.000000
16,1.690145,36.120000,1.809902,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3216,3216,0,1784,1784,0.643200,1.000000
17,1.755930,44.910000,1.757682,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2824,2824,0,2176,2176,0.564800,1.000000
18,1.798139,47.360000,1.766765,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2808,2808,0,2192,2192,0.561600,1.000000
19,1.721897,46.960000,1.720667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3060,3060,0,1940,1940,0.612000,1.000000
20,1.713097,42.160000,1.723454,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3140,3140,0,1860,1860,0.628000,1.000000
21,1.665959,49.260000,1.695022,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3084,3084,0,1916,1916,0.616800,1.000000
22,1.580511,44.810000,1.719334,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3252,3252,0,1748,1748,0.650400,1.000000
23,1.699560,47.890000,1.736858,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2928,2928,0,2072,2072,0.585600,1.000000
24,1.333219,41.860000,1.700714,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3712,3712,0,1288,1288,0.742400,1.000000
25,1.778067,47.670000,1.702620,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2760,2760,0,2240,2240,0.552000,1.000000
26,1.511240,48.750000,1.621765,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3532,3532,0,1468,1468,0.706400,1.000000
27,1.719703,40.960000,1.711436,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2784,2784,0,2216,2216,0.556800,1.000000
28,1.448248,46.840000,1.617936,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3376,3376,0,1624,1624,0.675200,1.000000
29,1.507711,50.000000,1.626854,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3232,3232,0,1768,1768,0.646400,1.000000
30,1.552750,46.130000,1.614669,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3256,3256,0,1744,1744,0.651200,1.000000
31,1.711176,43.600000,1.700389,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2836,2836,0,2164,2164,0.567200,1.000000
32,1.714598,48.790000,1.635606,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2908,2908,0,2092,2092,0.581600,1.000000
33,1.685391,50.160000,1.686429,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2784,2784,0,2216,2216,0.556800,1.000000
34,1.631159,47.990000,1.667013,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3108,3108,0,1892,1892,0.621600,1.000000
35,1.544880,39.180000,1.756791,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3176,3176,0,1824,1824,0.635200,1.000000
36,1.945996,45.760000,1.785054,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2116,2116,0,2884,2884,0.423200,1.000000
37,1.817474,46.320000,1.753410,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2564,2564,0,2436,2436,0.512800,1.000000
38,1.277633,48.660000,1.577144,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3948,3948,0,1052,1052,0.789600,1.000000
39,1.579908,46.210000,1.641486,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3096,3096,0,1904,1904,0.619200,1.000000
40,1.510101,44.360000,1.686712,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3244,3244,0,1756,1756,0.648800,1.000000
41,1.585955,48.540000,1.641750,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3092,3092,0,1908,1908,0.618400,1.000000
42,1.742122,51.710000,1.657343,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2736,2736,0,2264,2264,0.547200,1.000000
43,1.624259,51.770000,1.612107,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3060,3060,0,1940,1940,0.612000,1.000000
44,1.503692,51.360000,1.592441,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3368,3368,0,1632,1632,0.673600,1.000000
45,1.498701,44.640000,1.685639,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3160,3160,0,1840,1840,0.632000,1.000000
46,1.652579,47.150000,1.628714,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3044,3044,0,1956,1956,0.608800,1.000000
47,1.600311,45.550000,1.673672,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2976,2976,0,2024,2024,0.595200,1.000000
48,1.679629,52.280000,1.630247,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2856,2856,0,2144,2144,0.571200,1.000000
49,1.536672,50.130000,1.603241,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3144,3144,0,1856,1856,0.628800,1.000000
50,1.886849,52.700000,1.693664,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2236,2236,0,2764,2764,0.447200,1.000000
51,1.583300,48.430000,1.669306,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2964,2964,0,2036,2036,0.592800,1.000000
52,1.686513,52.640000,1.627683,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2876,2876,0,2124,2124,0.575200,1.000000
53,1.472250,40.670000,1.678736,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3384,3384,0,1616,1616,0.676800,1.000000
54,1.606942,51.700000,1.605256,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2868,2868,0,2132,2132,0.573600,1.000000
55,1.628988,52.190000,1.633747,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2920,2920,0,2080,2080,0.584000,1.000000
56,1.712762,52.600000,1.611748,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2724,2724,0,2276,2276,0.544800,1.000000
57,1.713056,51.390000,1.647539,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2772,2772,0,2228,2228,0.554400,1.000000
58,1.636607,50.360000,1.696181,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2832,2832,0,2168,2168,0.566400,1.000000
59,1.678538,50.260000,1.642279,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2796,2796,0,2204,2204,0.559200,1.000000
60,1.642312,49.880000,1.635108,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2828,2828,0,2172,2172,0.565600,1.000000
61,1.548625,48.230000,1.626874,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3060,3060,0,1940,1940,0.612000,1.000000
62,1.448515,49.320000,1.586096,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3308,3308,0,1692,1692,0.661600,1.000000
63,1.687342,49.430000,1.622379,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2756,2756,0,2244,2244,0.551200,1.000000
64,1.631743,54.840000,1.579460,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2896,2896,0,2104,2104,0.579200,1.000000
65,1.293623,51.490000,1.489857,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3724,3724,0,1276,1276,0.744800,1.000000
66,1.371054,51.130000,1.488636,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3612,3612,0,1388,1388,0.722400,1.000000
67,1.619278,53.290000,1.545765,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2980,2980,0,2020,2020,0.596000,1.000000
68,1.348246,48.760000,1.574545,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3476,3476,0,1524,1524,0.695200,1.000000
69,1.722769,52.080000,1.571781,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2744,2744,0,2256,2256,0.548800,1.000000
70,1.415993,49.270000,1.581120,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3436,3436,0,1564,1564,0.687200,1.000000
71,1.624985,51.710000,1.611293,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2812,2812,0,2188,2188,0.562400,1.000000
72,1.794710,51.270000,1.648032,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2344,2344,0,2656,2656,0.468800,1.000000
73,1.459343,49.270000,1.605664,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3276,3276,0,1724,1724,0.655200,1.000000
74,1.351782,50.260000,1.592005,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3372,3372,0,1628,1628,0.674400,1.000000
75,1.632781,54.100000,1.586789,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2800,2800,0,2200,2200,0.560000,1.000000
76,1.766504,51.950000,1.588671,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2604,2604,0,2396,2396,0.520800,1.000000
77,1.699193,54.170000,1.597743,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2808,2808,0,2192,2192,0.561600,1.000000
78,1.459705,51.120000,1.568608,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3308,3308,0,1692,1692,0.661600,1.000000
79,1.581786,48.570000,1.600615,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2920,2920,0,2080,2080,0.584000,1.000000
80,1.501126,52.520000,1.532872,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3184,3184,0,1816,1816,0.636800,1.000000
81,1.700835,48.520000,1.606445,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2612,2612,0,2388,2388,0.522400,1.000000
82,1.375738,54.190000,1.526892,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3420,3420,0,1580,1580,0.684000,1.000000
83,1.493507,49.400000,1.573399,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3144,3144,0,1856,1856,0.628800,1.000000
84,1.509693,50.100000,1.580030,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3016,3016,0,1984,1984,0.603200,1.000000
85,1.533332,54.940000,1.507823,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3104,3104,0,1896,1896,0.620800,1.000000
86,1.446010,55.460000,1.507319,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3268,3268,0,1732,1732,0.653600,1.000000
87,1.721276,51.780000,1.617893,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2488,2488,0,2512,2512,0.497600,1.000000
88,1.635121,50.350000,1.619854,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2720,2720,0,2280,2280,0.544000,1.000000
89,1.539929,54.660000,1.539511,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3056,3056,0,1944,1944,0.611200,1.000000
90,1.414774,56.020000,1.512519,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3324,3324,0,1676,1676,0.664800,1.000000
91,1.312689,50.770000,1.527291,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3512,3512,0,1488,1488,0.702400,1.000000
92,1.519215,55.820000,1.475948,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3112,3112,0,1888,1888,0.622400,1.000000
93,1.503562,50.480000,1.565099,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3052,3052,0,1948,1948,0.610400,1.000000
94,1.568021,52.920000,1.533573,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2844,2844,0,2156,2156,0.568800,1.000000
95,1.537043,46.280000,1.654581,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2828,2828,0,2172,2172,0.565600,1.000000
96,1.535797,54.810000,1.532144,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3152,3152,0,1848,1848,0.630400,1.000000
97,1.600735,49.400000,1.604888,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2764,2764,0,2236,2236,0.552800,1.000000
98,1.722251,51.920000,1.639686,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,2424,2424,0,2576,2576,0.484800,1.000000
99,1.511678,50.510000,1.578179,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3052,3052,0,1948,1948,0.610400,1.000000
100,0.707934,52.030000,1.423964,0.000000,0.000000,0.000000,0.000000,0.556400,0.027600,0.556400,0.403400,1,0.600000,0.200000,0.200000,2782,138,2782,5000,2491,2820,329,291,620,0.895399,0.883333
101,0.575809,50.690000,1.419530,0.000000,0.000000,0.000000,0.000000,0.544600,0.000000,0.544600,0.462600,0,0.600000,0.200000,0.200000,2723,0,2723,5000,2456,2784,328,267,595,0.901946,0.882184
102,0.720393,47.560000,1.432226,0.000000,0.000000,0.000000,0.000000,0.548600,0.000000,0.548600,0.408800,0,0.600000,0.200000,0.200000,2743,0,2743,5000,2333,2672,339,410,749,0.850529,0.873129
103,0.689017,54.840000,1.266451,0.000000,0.000000,0.000000,0.000000,0.542600,0.000000,0.542600,0.370200,0,0.600000,0.200000,0.200000,2713,0,2713,5000,2344,2592,248,369,617,0.863988,0.904321
104,0.542207,52.270000,1.315912,0.000000,0.000000,0.000000,0.000000,0.651200,0.000000,0.651200,0.487800,0,0.600000,0.200000,0.200000,3256,0,3256,5000,3068,3400,332,188,520,0.942260,0.902353
105,0.572945,54.550000,1.288096,0.000000,0.000000,0.000000,0.000000,0.615400,0.019400,0.615400,0.478000,1,0.600000,0.200000,0.200000,3077,97,3077,5000,2794,3120,326,283,609,0.908027,0.895513
106,0.690197,52.320000,1.315563,0.000000,0.000000,0.000000,0.000000,0.644600,0.000000,0.644600,0.424800,0,0.600000,0.200000,0.200000,3223,0,3223,5000,2857,3216,359,366,725,0.886441,0.888371
107,0.721450,54.640000,1.263800,0.000000,0.000000,0.000000,0.000000,0.579000,0.000000,0.579000,0.368600,0,0.600000,0.200000,0.200000,2895,0,2895,5000,2506,2800,294,389,683,0.865630,0.895000
108,0.657354,58.320000,1.199536,0.000000,0.000000,0.000000,0.000000,0.571800,0.000000,0.571800,0.435000,0,0.600000,0.200000,0.200000,2859,0,2859,5000,2481,2776,295,378,673,0.867786,0.893732
109,0.531947,56.260000,1.236603,0.000000,0.000000,0.000000,0.000000,0.662000,0.000000,0.662000,0.495200,0,0.600000,0.200000,0.200000,3310,0,3310,5000,3153,3644,491,157,648,0.952568,0.865258
110,0.718171,57.040000,1.200359,0.000000,0.000000,0.000000,0.000000,0.612000,0.013000,0.612000,0.475400,1,0.600000,0.200000,0.200000,3060,65,3060,5000,2669,2904,235,391,626,0.872222,0.919077
111,0.752128,58.540000,1.164078,0.000000,0.000000,0.000000,0.000000,0.557400,0.000000,0.557400,0.456200,0,0.600000,0.200000,0.200000,2787,0,2787,5000,2382,2652,270,405,675,0.854682,0.898190
112,0.565424,55.890000,1.227404,0.000000,0.000000,0.000000,0.000000,0.608800,0.000000,0.608800,0.470800,0,0.600000,0.200000,0.200000,3044,0,3044,5000,2714,3016,302,330,632,0.891590,0.899867
113,0.843047,52.520000,1.318202,0.000000,0.000000,0.000000,0.000000,0.576200,0.000000,0.576200,0.480800,0,0.600000,0.200000,0.200000,2881,0,2881,5000,2404,2664,260,477,737,0.834432,0.902402
114,0.652013,54.070000,1.266233,0.000000,0.000000,0.000000,0.000000,0.571600,0.000000,0.571600,0.477000,0,0.600000,0.200000,0.200000,2858,0,2858,5000,2479,2732,253,379,632,0.867390,0.907394
115,0.652104,54.170000,1.266205,0.000000,0.000000,0.000000,0.000000,0.650000,0.018200,0.650000,0.434600,1,0.600000,0.200000,0.200000,3250,91,3250,5000,2884,3160,276,366,642,0.887385,0.912658
116,0.654597,60.130000,1.143686,0.000000,0.000000,0.000000,0.000000,0.527400,0.000000,0.527400,0.421600,0,0.600000,0.200000,0.200000,2637,0,2637,5000,2309,2540,231,328,559,0.875616,0.909055
117,0.607506,58.180000,1.205589,0.000000,0.000000,0.000000,0.000000,0.638200,0.000000,0.638200,0.420400,0,0.600000,0.200000,0.200000,3191,0,3191,5000,2948,3256,308,243,551,0.923848,0.905405
118,0.658066,59.110000,1.166187,0.000000,0.000000,0.000000,0.000000,0.577400,0.000000,0.577400,0.469200,0,0.600000,0.200000,0.200000,2887,0,2887,5000,2565,2776,211,322,533,0.888466,0.923991
119,0.602268,60.660000,1.153775,0.000000,0.000000,0.000000,0.000000,0.610400,0.000000,0.610400,0.496800,0,0.600000,0.200000,0.200000,3052,0,3052,5000,2707,2928,221,345,566,0.886959,0.924522
120,0.887824,59.760000,1.138497,0.000000,0.000000,0.000000,0.000000,0.530000,0.021800,0.530000,0.426600,1,0.600000,0.200000,0.200000,2650,109,2650,5000,1982,2208,226,668,894,0.747925,0.897645
121,0.488439,62.950000,1.055674,0.000000,0.000000,0.000000,0.000000,0.683200,0.000000,0.683200,0.469400,0,0.600000,0.200000,0.200000,3416,0,3416,5000,3215,3564,349,201,550,0.941159,0.902076
122,0.767083,58.720000,1.188129,0.000000,0.000000,0.000000,0.000000,0.510200,0.000000,0.510200,0.489600,0,0.600000,0.200000,0.200000,2551,0,2551,5000,2020,2164,144,531,675,0.791846,0.933457
123,0.490522,54.430000,1.314550,0.000000,0.000000,0.000000,0.000000,0.635800,0.000000,0.635800,0.521800,0,0.600000,0.200000,0.200000,3179,0,3179,5000,2947,3212,265,232,497,0.927021,0.917497
124,0.686731,61.570000,1.093241,0.000000,0.000000,0.000000,0.000000,0.550400,0.000000,0.550400,0.458400,0,0.600000,0.200000,0.200000,2752,0,2752,5000,2298,2576,278,454,732,0.835029,0.892081
