epoch,train_loss,global_test_acc,global_test_loss,rec_apa,rec_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,w_rn,w_rec,w_pfl,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall
109,0.562618,28.330000,2.591882,0.000000,0.000000,0.000000,0.000000,0.571800,0.000000,0.571800,0.333600,0,1.000000,0.000000,0.000000,2859,0,2859,5000,2440,3084,644,419,1063,0.853445,0.791180
110,1.190200,34.720000,2.400123,0.000000,0.000000,0.000000,0.000000,0.709400,0.004000,0.709400,0.197200,1,1.000000,0.000000,0.000000,3547,20,3547,5000,2128,2440,312,1419,1731,0.599944,0.872131
111,1.080202,36.280000,2.393634,0.000000,0.000000,0.000000,0.000000,0.704800,0.000000,0.704800,0.336400,0,1.000000,0.000000,0.000000,3524,0,3524,5000,2148,2692,544,1376,1920,0.609535,0.797920
112,0.476844,38.730000,2.321215,0.000000,0.000000,0.000000,0.000000,0.784200,0.000000,0.784200,0.356800,0,1.000000,0.000000,0.000000,3921,0,3921,5000,3536,3768,232,385,617,0.901811,0.938429
113,0.759657,31.860000,2.543914,0.000000,0.000000,0.000000,0.000000,0.648000,0.000000,0.648000,0.354200,0,1.000000,0.000000,0.000000,3240,0,3240,5000,2423,3444,1021,817,1838,0.747840,0.703542
114,1.140053,35.330000,2.440434,0.000000,0.000000,0.000000,0.000000,0.728800,0.000000,0.728800,0.344400,0,1.000000,0.000000,0.000000,3644,0,3644,5000,2126,2532,406,1518,1924,0.583425,0.839652
115,0.835629,26.670000,2.601771,0.000000,0.000000,0.000000,0.000000,0.745800,0.009200,0.745800,0.355800,1,1.000000,0.000000,0.000000,3729,46,3729,5000,2741,3000,259,988,1247,0.735050,0.913667
116,1.008800,28.880000,2.574805,0.000000,0.000000,0.000000,0.000000,0.765400,0.000000,0.765400,0.250000,0,1.000000,0.000000,0.000000,3827,0,3827,5000,2522,3084,562,1305,1867,0.659002,0.817769
117,0.697546,32.470000,2.619677,0.000000,0.000000,0.000000,0.000000,0.771000,0.000000,0.771000,0.280600,0,1.000000,0.000000,0.000000,3855,0,3855,5000,2987,3316,329,868,1197,0.774838,0.900784
118,1.048462,22.190000,2.781303,0.000000,0.000000,0.000000,0.000000,0.712600,0.000000,0.712600,0.419000,0,1.000000,0.000000,0.000000,3563,0,3563,5000,2195,2768,573,1368,1941,0.616054,0.792991
119,0.755723,24.650000,2.758110,0.000000,0.000000,0.000000,0.000000,0.704000,0.000000,0.704000,0.434400,0,1.000000,0.000000,0.000000,3520,0,3520,5000,2590,3208,618,930,1548,0.735795,0.807357
120,0.865797,27.130000,2.707317,0.000000,0.000000,0.000000,0.000000,0.732400,0.005400,0.732400,0.239000,1,1.000000,0.000000,0.000000,3662,27,3662,5000,2644,2996,352,1018,1370,0.722010,0.882510
121,0.996907,31.600000,2.510736,0.000000,0.000000,0.000000,0.000000,0.680400,0.000000,0.680400,0.269600,0,1.000000,0.000000,0.000000,3402,0,3402,5000,2175,3000,825,1227,2052,0.639330,0.725000
122,0.926011,30.040000,2.571673,0.000000,0.000000,0.000000,0.000000,0.797400,0.000000,0.797400,0.329200,0,1.000000,0.000000,0.000000,3987,0,3987,5000,2845,3144,299,1142,1441,0.713569,0.904898
123,1.102506,29.990000,2.487588,0.000000,0.000000,0.000000,0.000000,0.815400,0.000000,0.815400,0.439400,0,1.000000,0.000000,0.000000,4077,0,4077,5000,2571,2680,109,1506,1615,0.630611,0.959328
124,0.965408,26.320000,2.538439,0.000000,0.000000,0.000000,0.000000,0.784600,0.000000,0.784600,0.216600,0,1.000000,0.000000,0.000000,3923,0,3923,5000,2721,2820,99,1202,1301,0.693602,0.964894
125,0.901002,30.270000,2.299856,0.000000,0.000000,0.000000,0.000000,0.772400,0.005800,0.772400,0.339600,1,1.000000,0.000000,0.000000,3862,29,3862,5000,2717,3020,303,1145,1448,0.703521,0.899669
126,1.098822,24.580000,2.406465,0.000000,0.000000,0.000000,0.000000,0.793400,0.000000,0.793400,0.284800,0,1.000000,0.000000,0.000000,3967,0,3967,5000,2491,2764,273,1476,1749,0.627930,0.901230
127,1.114111,31.500000,2.311361,0.000000,0.000000,0.000000,0.000000,0.791600,0.000000,0.791600,0.199200,0,1.000000,0.000000,0.000000,3958,0,3958,5000,2372,2804,432,1586,2018,0.599293,0.845934
128,0.822634,20.660000,2.641277,0.000000,0.000000,0.000000,0.000000,0.722000,0.000000,0.722000,0.289600,0,1.000000,0.000000,0.000000,3610,0,3610,5000,2640,3432,792,970,1762,0.731302,0.769231
129,1.050725,26.300000,2.401867,0.000000,0.000000,0.000000,0.000000,0.849000,0.000000,0.849000,0.177800,0,1.000000,0.000000,0.000000,4245,0,4245,5000,2860,3060,200,1385,1585,0.673734,0.934641
130,1.051185,31.410000,2.318130,0.000000,0.000000,0.000000,0.000000,0.779200,0.001800,0.779200,0.267600,1,1.000000,0.000000,0.000000,3896,9,3896,5000,2571,2936,365,1325,1690,0.659908,0.875681
131,1.343660,28.780000,2.385145,0.000000,0.000000,0.000000,0.000000,0.854000,0.000000,0.854000,0.321000,0,1.000000,0.000000,0.000000,4270,0,4270,5000,2301,2412,111,1969,2080,0.538876,0.953980
132,0.984550,27.360000,2.383005,0.000000,0.000000,0.000000,0.000000,0.793800,0.000000,0.793800,0.381600,0,1.000000,0.000000,0.000000,3969,0,3969,5000,2738,2764,26,1231,1257,0.689846,0.990593
133,0.901778,29.910000,2.333584,0.000000,0.000000,0.000000,0.000000,0.795000,0.000000,0.795000,0.323200,0,1.000000,0.000000,0.000000,3975,0,3975,5000,2814,3100,286,1161,1447,0.707925,0.907742
134,0.809686,31.010000,2.342143,0.000000,0.000000,0.000000,0.000000,0.820000,0.000000,0.820000,0.364800,0,1.000000,0.000000,0.000000,4100,0,4100,5000,3064,3408,344,1036,1380,0.747317,0.899061
135,0.981055,32.000000,2.307780,0.000000,0.000000,0.000000,0.000000,0.771400,0.011600,0.771400,0.195800,1,1.000000,0.000000,0.000000,3857,58,3857,5000,2726,2940,214,1131,1345,0.706767,0.927211
136,0.632912,25.220000,2.455437,0.000000,0.000000,0.000000,0.000000,0.741000,0.000000,0.741000,0.375800,0,1.000000,0.000000,0.000000,3705,0,3705,5000,2993,3480,487,712,1199,0.807827,0.860057
137,0.958555,28.240000,2.431496,0.000000,0.000000,0.000000,0.000000,0.821000,0.000000,0.821000,0.224600,0,1.000000,0.000000,0.000000,4105,0,4105,5000,2810,3372,562,1295,1857,0.684531,0.833333
138,1.010315,33.180000,2.340639,0.000000,0.000000,0.000000,0.000000,0.847600,0.000000,0.847600,0.247600,0,1.000000,0.000000,0.000000,4238,0,4238,5000,2859,2892,33,1379,1412,0.674611,0.988589
139,0.947310,29.460000,2.433549,0.000000,0.000000,0.000000,0.000000,0.774600,0.000000,0.774600,0.300600,0,1.000000,0.000000,0.000000,3873,0,3873,5000,2502,3156,654,1371,2025,0.646011,0.792776
140,0.974429,27.930000,2.479653,0.000000,0.000000,0.000000,0.000000,0.721600,0.003400,0.721600,0.294200,1,1.000000,0.000000,0.000000,3608,17,3608,5000,2229,2660,431,1379,1810,0.617794,0.837970
141,1.121057,32.020000,2.356881,0.000000,0.000000,0.000000,0.000000,0.776200,0.000000,0.776200,0.201400,0,1.000000,0.000000,0.000000,3881,0,3881,5000,2396,2688,292,1485,1777,0.617367,0.891369
142,0.756157,27.050000,2.434627,0.000000,0.000000,0.000000,0.000000,0.783800,0.000000,0.783800,0.388400,0,1.000000,0.000000,0.000000,3919,0,3919,5000,2909,3176,267,1010,1277,0.742281,0.915932
143,0.690046,30.600000,2.363367,0.000000,0.000000,0.000000,0.000000,0.754000,0.000000,0.754000,0.176400,0,1.000000,0.000000,0.000000,3770,0,3770,5000,2989,3504,515,781,1296,0.792838,0.853025
144,0.771586,34.260000,2.275935,0.000000,0.000000,0.000000,0.000000,0.767600,0.000000,0.767600,0.298400,0,1.000000,0.000000,0.000000,3838,0,3838,5000,3009,3216,207,829,1036,0.784002,0.935634
145,0.644026,26.800000,2.510315,0.000000,0.000000,0.000000,0.000000,0.701800,0.002000,0.701800,0.383800,1,1.000000,0.000000,0.000000,3509,10,3509,5000,2884,3472,588,625,1213,0.821887,0.830645
146,1.006057,26.170000,2.487711,0.000000,0.000000,0.000000,0.000000,0.882800,0.000000,0.882800,0.309600,0,1.000000,0.000000,0.000000,4414,0,4414,5000,2953,3064,111,1461,1572,0.669008,0.963773
147,0.964749,34.710000,2.311552,0.000000,0.000000,0.000000,0.000000,0.718000,0.000000,0.718000,0.219000,0,1.000000,0.000000,0.000000,3590,0,3590,5000,2265,2884,619,1325,1944,0.630919,0.785368
148,1.009114,29.590000,2.453100,0.000000,0.000000,0.000000,0.000000,0.825200,0.000000,0.825200,0.304000,0,1.000000,0.000000,0.000000,4126,0,4126,5000,2665,2932,267,1461,1728,0.645904,0.908936
149,1.283038,30.710000,2.406390,0.000000,0.000000,0.000000,0.000000,0.764600,0.000000,0.764600,0.257000,0,1.000000,0.000000,0.000000,3823,0,3823,5000,1975,2896,921,1848,2769,0.516610,0.681975
150,1.143215,26.300000,2.482243,0.000000,0.000000,0.000000,0.000000,0.812400,0.002400,0.812400,0.275400,1,1.000000,0.000000,0.000000,4062,12,4062,5000,2422,2652,230,1640,1870,0.596258,0.913273
151,1.183030,32.690000,2.382980,0.000000,0.000000,0.000000,0.000000,0.778400,0.000000,0.778400,0.302600,0,1.000000,0.000000,0.000000,3892,0,3892,5000,2335,2984,649,1557,2206,0.599949,0.782507
152,1.002539,31.640000,2.357940,0.000000,0.000000,0.000000,0.000000,0.789000,0.000000,0.789000,0.334800,0,1.000000,0.000000,0.000000,3945,0,3945,5000,2548,2832,284,1397,1681,0.645881,0.899718
153,0.864205,34.370000,2.324707,0.000000,0.000000,0.000000,0.000000,0.828000,0.000000,0.828000,0.283600,0,1.000000,0.000000,0.000000,4140,0,4140,5000,3055,3260,205,1085,1290,0.737923,0.937117
154,0.660131,30.710000,2.441004,0.000000,0.000000,0.000000,0.000000,0.793200,0.000000,0.793200,0.442400,0,1.000000,0.000000,0.000000,3966,0,3966,5000,3165,3672,507,801,1308,0.798033,0.861928
155,1.126387,33.240000,2.330454,0.000000,0.000000,0.000000,0.000000,0.848800,0.005800,0.848800,0.359000,1,1.000000,0.000000,0.000000,4244,29,4244,5000,2592,2644,52,1652,1704,0.610745,0.980333
156,0.830412,26.800000,2.515627,0.000000,0.000000,0.000000,0.000000,0.812600,0.000000,0.812600,0.403600,0,1.000000,0.000000,0.000000,4063,0,4063,5000,2886,3200,314,1177,1491,0.710313,0.901875
157,0.977361,29.090000,2.451630,0.000000,0.000000,0.000000,0.000000,0.815800,0.000000,0.815800,0.252000,0,1.000000,0.000000,0.000000,4079,0,4079,5000,2895,3236,341,1184,1525,0.709733,0.894623
158,0.585226,33.710000,2.329586,0.000000,0.000000,0.000000,0.000000,0.744800,0.000000,0.744800,0.186000,0,1.000000,0.000000,0.000000,3724,0,3724,5000,3190,3796,606,534,1140,0.856606,0.840358
159,1.059787,29.390000,2.456557,0.000000,0.000000,0.000000,0.000000,0.703400,0.000000,0.703400,0.291200,0,1.000000,0.000000,0.000000,3517,0,3517,5000,2098,3024,926,1419,2345,0.596531,0.693783
160,1.115125,34.900000,2.373582,0.000000,0.000000,0.000000,0.000000,0.810000,0.002200,0.810000,0.318800,1,1.000000,0.000000,0.000000,4050,11,4050,5000,2497,2788,291,1553,1844,0.616543,0.895624
161,0.915283,32.990000,2.396672,0.000000,0.000000,0.000000,0.000000,0.793400,0.000000,0.793400,0.367200,0,1.000000,0.000000,0.000000,3967,0,3967,5000,2825,3248,423,1142,1565,0.712125,0.869766
162,1.069806,30.650000,2.408797,0.000000,0.000000,0.000000,0.000000,0.832400,0.000000,0.832400,0.286800,0,1.000000,0.000000,0.000000,4162,0,4162,5000,2828,3348,520,1334,1854,0.679481,0.844683
163,0.971841,31.460000,2.429937,0.000000,0.000000,0.000000,0.000000,0.738800,0.000000,0.738800,0.316400,0,1.000000,0.000000,0.000000,3694,0,3694,5000,2312,3312,1000,1382,2382,0.625880,0.698068
164,1.058116,29.770000,2.474129,0.000000,0.000000,0.000000,0.000000,0.842000,0.000000,0.842000,0.387600,0,1.000000,0.000000,0.000000,4210,0,4210,5000,2743,2824,81,1467,1548,0.651544,0.971317
165,1.068383,29.480000,2.428865,0.000000,0.000000,0.000000,0.000000,0.869800,0.002200,0.869800,0.352200,1,1.000000,0.000000,0.000000,4349,11,4349,5000,2986,2996,10,1363,1373,0.686595,0.996662
166,1.439955,35.310000,2.380256,0.000000,0.000000,0.000000,0.000000,0.868600,0.000000,0.868600,0.274800,0,1.000000,0.000000,0.000000,4343,0,4343,5000,2136,2444,308,2207,2515,0.491826,0.873977
167,0.911294,28.190000,2.484521,0.000000,0.000000,0.000000,0.000000,0.797800,0.000000,0.797800,0.366200,0,1.000000,0.000000,0.000000,3989,0,3989,5000,2849,3216,367,1140,1507,0.714214,0.885883
168,1.293503,28.460000,2.473972,0.000000,0.000000,0.000000,0.000000,0.755400,0.000000,0.755400,0.190200,0,1.000000,0.000000,0.000000,3777,0,3777,5000,2015,2924,909,1762,2671,0.533492,0.689124
169,0.887267,25.760000,2.533196,0.000000,0.000000,0.000000,0.000000,0.796000,0.000000,0.796000,0.359800,0,1.000000,0.000000,0.000000,3980,0,3980,5000,2879,3392,513,1101,1614,0.723367,0.848762
170,0.865543,28.970000,2.481281,0.000000,0.000000,0.000000,0.000000,0.883200,0.007000,0.883200,0.209400,1,1.000000,0.000000,0.000000,4416,35,4416,5000,3261,3336,75,1155,1230,0.738451,0.977518
171,1.093318,29.960000,2.540043,0.000000,0.000000,0.000000,0.000000,0.846600,0.000000,0.846600,0.264000,0,1.000000,0.000000,0.000000,4233,0,4233,5000,2731,2992,261,1502,1763,0.645169,0.912767
172,1.222953,32.300000,2.482085,0.000000,0.000000,0.000000,0.000000,0.868400,0.000000,0.868400,0.411600,0,1.000000,0.000000,0.000000,4342,0,4342,5000,2573,2752,179,1769,1948,0.592584,0.934956
173,0.984823,31.610000,2.504612,0.000000,0.000000,0.000000,0.000000,0.777200,0.000000,0.777200,0.352200,0,1.000000,0.000000,0.000000,3886,0,3886,5000,2602,3348,746,1284,2030,0.669583,0.777180
174,0.672969,32.340000,2.511628,0.000000,0.000000,0.000000,0.000000,0.802400,0.000000,0.802400,0.374200,0,1.000000,0.000000,0.000000,4012,0,4012,5000,3274,3392,118,738,856,0.816052,0.965212
175,1.253257,27.370000,2.505355,0.000000,0.000000,0.000000,0.000000,0.920800,0.000800,0.920800,0.372000,1,1.000000,0.000000,0.000000,4604,4,4604,5000,2817,2832,15,1787,1802,0.611859,0.994703
176,0.997339,33.110000,2.438709,0.000000,0.000000,0.000000,0.000000,0.814600,0.000000,0.814600,0.271600,0,1.000000,0.000000,0.000000,4073,0,4073,5000,2738,3048,310,1335,1645,0.672232,0.898294
177,0.857099,28.800000,2.503612,0.000000,0.000000,0.000000,0.000000,0.854200,0.000000,0.854200,0.346600,0,1.000000,0.000000,0.000000,4271,0,4271,5000,3163,3404,241,1108,1349,0.740576,0.929201
178,1.128727,32.230000,2.493906,0.000000,0.000000,0.000000,0.000000,0.708000,0.000000,0.708000,0.254000,0,1.000000,0.000000,0.000000,3540,0,3540,5000,2056,2976,920,1484,2404,0.580791,0.690860
179,0.869841,33.680000,2.399695,0.000000,0.000000,0.000000,0.000000,0.851000,0.000000,0.851000,0.298200,0,1.000000,0.000000,0.000000,4255,0,4255,5000,3083,3108,25,1172,1197,0.724559,0.991956
180,0.815163,38.800000,2.303233,0.000000,0.000000,0.000000,0.000000,0.867000,0.006600,0.867000,0.316800,1,1.000000,0.000000,0.000000,4335,33,4335,5000,3144,3336,192,1191,1383,0.725260,0.942446
181,0.800867,33.930000,2.369047,0.000000,0.000000,0.000000,0.000000,0.757800,0.000000,0.757800,0.368800,0,1.000000,0.000000,0.000000,3789,0,3789,5000,2830,3208,378,959,1337,0.746899,0.882170
182,1.500583,35.020000,2.386707,0.000000,0.000000,0.000000,0.000000,0.869000,0.000000,0.869000,0.346000,0,1.000000,0.000000,0.000000,4345,0,4345,5000,1863,2048,185,2482,2667,0.428769,0.909668
183,1.119909,27.400000,2.522565,0.000000,0.000000,0.000000,0.000000,0.892200,0.000000,0.892200,0.410400,0,1.000000,0.000000,0.000000,4461,0,4461,5000,2665,2732,67,1796,1863,0.597400,0.975476
184,1.228678,29.700000,2.461915,0.000000,0.000000,0.000000,0.000000,0.843200,0.000000,0.843200,0.252000,0,1.000000,0.000000,0.000000,4216,0,4216,5000,2307,2636,329,1909,2238,0.547201,0.875190
185,0.696535,32.290000,2.464653,0.000000,0.000000,0.000000,0.000000,0.803400,0.002800,0.803400,0.309200,1,1.000000,0.000000,0.000000,4017,14,4017,5000,3266,3740,474,751,1225,0.813045,0.873262
186,0.899534,22.980000,2.681477,0.000000,0.000000,0.000000,0.000000,0.841400,0.000000,0.841400,0.280200,0,1.000000,0.000000,0.000000,4207,0,4207,5000,3053,3308,255,1154,1409,0.725695,0.922914
187,1.039728,32.510000,2.516418,0.000000,0.000000,0.000000,0.000000,0.767000,0.000000,0.767000,0.240800,0,1.000000,0.000000,0.000000,3835,0,3835,5000,2351,3084,733,1484,2217,0.613038,0.762322
188,1.317241,28.960000,2.514560,0.000000,0.000000,0.000000,0.000000,0.846800,0.000000,0.846800,0.300400,0,1.000000,0.000000,0.000000,4234,0,4234,5000,2341,2712,371,1893,2264,0.552905,0.863201
189,1.082114,31.280000,2.440867,0.000000,0.000000,0.000000,0.000000,0.798400,0.000000,0.798400,0.315200,0,1.000000,0.000000,0.000000,3992,0,3992,5000,2560,3008,448,1432,1880,0.641283,0.851064
190,0.772720,33.180000,2.423662,0.000000,0.000000,0.000000,0.000000,0.872800,0.004000,0.872800,0.414600,1,1.000000,0.000000,0.000000,4364,20,4364,5000,3411,3536,125,953,1078,0.781622,0.964649
191,0.948745,36.100000,2.371928,0.000000,0.000000,0.000000,0.000000,0.809200,0.000000,0.809200,0.314000,0,1.000000,0.000000,0.000000,4046,0,4046,5000,2775,3196,421,1271,1692,0.685863,0.868273
192,1.186616,31.940000,2.452559,0.000000,0.000000,0.000000,0.000000,0.838600,0.000000,0.838600,0.370400,0,1.000000,0.000000,0.000000,4193,0,4193,5000,2479,2944,465,1714,2179,0.591223,0.842052
193,0.939694,34.830000,2.454044,0.000000,0.000000,0.000000,0.000000,0.827400,0.000000,0.827400,0.348600,0,1.000000,0.000000,0.000000,4137,0,4137,5000,2887,3116,229,1250,1479,0.697849,0.926508
194,0.968613,34.220000,2.396601,0.000000,0.000000,0.000000,0.000000,0.826600,0.000000,0.826600,0.393800,0,1.000000,0.000000,0.000000,4133,0,4133,5000,2818,3160,342,1315,1657,0.681829,0.891772
195,1.113635,33.910000,2.414117,0.000000,0.000000,0.000000,0.000000,0.865800,0.003800,0.865800,0.304400,1,1.000000,0.000000,0.000000,4329,19,4329,5000,2767,3072,305,1562,1867,0.639178,0.900716
196,1.313052,25.520000,2.568643,0.000000,0.000000,0.000000,0.000000,0.876200,0.000000,0.876200,0.285600,0,1.000000,0.000000,0.000000,4381,0,4381,5000,2496,2652,156,1885,2041,0.569733,0.941176
197,0.817014,30.880000,2.543856,0.000000,0.000000,0.000000,0.000000,0.861200,0.000000,0.861200,0.283600,0,1.000000,0.000000,0.000000,4306,0,4306,5000,3185,3272,87,1121,1208,0.739666,0.973411
198,1.078896,26.490000,2.608832,0.000000,0.000000,0.000000,0.000000,0.790000,0.000000,0.790000,0.165600,0,1.000000,0.000000,0.000000,3950,0,3950,5000,2490,2888,398,1460,1858,0.630380,0.862188
199,1.266502,32.280000,2.430780,0.000000,0.000000,0.000000,0.000000,0.901400,0.000000,0.901400,0.214000,0,1.000000,0.000000,0.000000,4507,0,4507,5000,2673,2848,175,1834,2009,0.593077,0.938553
