epoch,train_loss,global_test_acc,global_test_loss,rec_apa,rec_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,w_rn,w_rec,w_pfl,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall
10,1.156654,20.210000,2.127921,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3944,3944,0,1056,1056,0.788800,1.000000
11,1.172261,26.550000,1.998800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3970,3970,0,1030,1030,0.794000,1.000000
12,1.229527,27.170000,1.976906,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3868,3868,0,1132,1132,0.773600,1.000000
13,1.077132,29.230000,1.954800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4074,4074,0,926,926,0.814800,1.000000
14,0.939150,26.940000,2.004097,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4246,4246,0,754,754,0.849200,1.000000
15,1.125441,27.430000,1.954926,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4080,4080,0,920,920,0.816000,1.000000
16,0.924960,34.260000,1.926018,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4254,4254,0,746,746,0.850800,1.000000
17,1.181884,34.760000,1.925397,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3890,3890,0,1110,1110,0.778000,1.000000
18,1.189582,26.600000,2.006671,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3816,3816,0,1184,1184,0.763200,1.000000
19,1.188855,32.500000,1.945801,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3858,3858,0,1142,1142,0.771600,1.000000
20,1.017363,33.640000,1.920737,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4136,4136,0,864,864,0.827200,1.000000
21,1.087833,39.030000,1.882660,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4086,4086,0,914,914,0.817200,1.000000
22,1.046300,30.220000,1.972174,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4014,4014,0,986,986,0.802800,1.000000
23,1.060397,30.330000,1.959114,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4002,4002,0,998,998,0.800400,1.000000
24,1.067366,28.100000,1.943454,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4014,4014,0,986,986,0.802800,1.000000
25,0.937848,34.440000,1.896956,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4182,4182,0,818,818,0.836400,1.000000
26,1.080052,31.740000,1.927322,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4104,4104,0,896,896,0.820800,1.000000
27,0.985130,32.220000,1.901046,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4162,4162,0,838,838,0.832400,1.000000
28,1.075127,36.920000,1.887739,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3984,3984,0,1016,1016,0.796800,1.000000
29,0.985360,34.590000,1.893750,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4132,4132,0,868,868,0.826400,1.000000
30,0.903437,27.810000,1.943798,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4252,4252,0,748,748,0.850400,1.000000
31,1.041196,32.850000,1.885904,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4074,4074,0,926,926,0.814800,1.000000
32,1.179152,35.620000,1.878251,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3894,3894,0,1106,1106,0.778800,1.000000
33,1.198866,34.950000,1.911944,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3898,3898,0,1102,1102,0.779600,1.000000
34,0.871364,36.880000,1.872311,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4248,4248,0,752,752,0.849600,1.000000
35,1.099408,33.050000,1.914313,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3954,3954,0,1046,1046,0.790800,1.000000
36,0.942519,27.250000,1.942016,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4214,4214,0,786,786,0.842800,1.000000
37,1.006023,35.340000,1.848392,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4098,4098,0,902,902,0.819600,1.000000
38,1.330833,39.470000,1.875039,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3574,3574,0,1426,1426,0.714800,1.000000
39,1.061232,32.640000,1.940551,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4086,4086,0,914,914,0.817200,1.000000
40,0.987822,34.600000,1.866380,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4098,4098,0,902,902,0.819600,1.000000
41,1.027505,27.510000,1.933721,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4018,4018,0,982,982,0.803600,1.000000
42,1.006770,39.620000,1.858322,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4056,4056,0,944,944,0.811200,1.000000
43,0.986411,34.140000,1.896923,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4076,4076,0,924,924,0.815200,1.000000
44,1.082559,35.510000,1.860903,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3988,3988,0,1012,1012,0.797600,1.000000
45,0.981957,33.620000,1.864460,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4102,4102,0,898,898,0.820400,1.000000
46,1.017392,31.200000,1.923520,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3936,3936,0,1064,1064,0.787200,1.000000
47,0.901003,32.720000,1.891135,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4198,4198,0,802,802,0.839600,1.000000
48,1.063789,32.960000,1.877366,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3878,3878,0,1122,1122,0.775600,1.000000
49,1.258083,34.670000,1.885393,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3726,3726,0,1274,1274,0.745200,1.000000
50,1.036829,31.400000,1.898305,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3956,3956,0,1044,1044,0.791200,1.000000
51,1.187926,35.860000,1.904669,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3806,3806,0,1194,1194,0.761200,1.000000
52,0.954444,34.790000,1.909616,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4068,4068,0,932,932,0.813600,1.000000
53,1.004984,34.520000,1.888514,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3976,3976,0,1024,1024,0.795200,1.000000
54,1.117953,31.720000,1.907976,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3778,3778,0,1222,1222,0.755600,1.000000
55,0.798979,32.790000,1.848582,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4268,4268,0,732,732,0.853600,1.000000
56,0.982279,32.620000,1.851960,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4060,4060,0,940,940,0.812000,1.000000
57,0.925069,37.140000,1.858144,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4138,4138,0,862,862,0.827600,1.000000
58,1.028269,35.880000,1.829610,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4024,4024,0,976,976,0.804800,1.000000
59,0.832235,31.480000,1.880641,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4310,4310,0,690,690,0.862000,1.000000
60,1.080011,38.900000,1.845552,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3960,3960,0,1040,1040,0.792000,1.000000
61,0.874029,35.510000,1.834575,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4200,4200,0,800,800,0.840000,1.000000
62,1.035079,37.710000,1.834756,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3942,3942,0,1058,1058,0.788400,1.000000
63,1.007094,36.960000,1.818132,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4070,4070,0,930,930,0.814000,1.000000
64,0.830213,33.890000,1.818499,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4232,4232,0,768,768,0.846400,1.000000
65,1.142147,36.540000,1.832027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3846,3846,0,1154,1154,0.769200,1.000000
66,1.124553,36.660000,1.821230,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3824,3824,0,1176,1176,0.764800,1.000000
67,0.984594,38.220000,1.813217,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4002,4002,0,998,998,0.800400,1.000000
68,0.907928,39.280000,1.793968,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4166,4166,0,834,834,0.833200,1.000000
69,1.140844,32.990000,1.871394,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3850,3850,0,1150,1150,0.770000,1.000000
70,0.926630,42.850000,1.783960,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4104,4104,0,896,896,0.820800,1.000000
71,1.083966,29.160000,1.892661,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3912,3912,0,1088,1088,0.782400,1.000000
72,1.141021,32.190000,1.886412,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3806,3806,0,1194,1194,0.761200,1.000000
73,0.990164,38.070000,1.835097,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4000,4000,0,1000,1000,0.800000,1.000000
74,0.959856,34.090000,1.880514,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3990,3990,0,1010,1010,0.798000,1.000000
75,0.812067,40.620000,1.763123,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4298,4298,0,702,702,0.859600,1.000000
76,1.202402,38.940000,1.826245,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3772,3772,0,1228,1228,0.754400,1.000000
77,0.789227,35.900000,1.847401,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4296,4296,0,704,704,0.859200,1.000000
78,1.210420,34.560000,1.850171,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3690,3690,0,1310,1310,0.738000,1.000000
79,0.834718,42.810000,1.761865,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4168,4168,0,832,832,0.833600,1.000000
80,1.354979,39.520000,1.839681,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3412,3412,0,1588,1588,0.682400,1.000000
81,1.120770,37.330000,1.855070,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3788,3788,0,1212,1212,0.757600,1.000000
82,0.917010,37.690000,1.810059,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4182,4182,0,818,818,0.836400,1.000000
83,1.160609,37.590000,1.867512,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3776,3776,0,1224,1224,0.755200,1.000000
84,0.916308,32.160000,1.949640,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4096,4096,0,904,904,0.819200,1.000000
85,0.934524,37.780000,1.843688,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4012,4012,0,988,988,0.802400,1.000000
86,1.141672,36.100000,1.853607,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3728,3728,0,1272,1272,0.745600,1.000000
87,0.934139,33.960000,1.869615,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4102,4102,0,898,898,0.820400,1.000000
88,0.933601,35.380000,1.835423,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4048,4048,0,952,952,0.809600,1.000000
89,1.065207,37.480000,1.863171,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3920,3920,0,1080,1080,0.784000,1.000000
90,0.753842,37.570000,1.832582,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4274,4274,0,726,726,0.854800,1.000000
91,0.984454,36.820000,1.851956,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3892,3892,0,1108,1108,0.778400,1.000000
92,1.029371,29.050000,1.969215,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3906,3906,0,1094,1094,0.781200,1.000000
93,0.787477,34.170000,1.886628,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4324,4324,0,676,676,0.864800,1.000000
94,1.101417,37.070000,1.825669,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3846,3846,0,1154,1154,0.769200,1.000000
95,0.574135,35.110000,1.824692,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4530,4530,0,470,470,0.906000,1.000000
96,0.714166,37.040000,1.840674,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4444,4444,0,556,556,0.888800,1.000000
97,1.250009,38.810000,1.827075,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3554,3554,0,1446,1446,0.710800,1.000000
98,0.878757,33.960000,1.862098,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4212,4212,0,788,788,0.842400,1.000000
99,0.719631,37.880000,1.811922,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4324,4324,0,676,676,0.864800,1.000000
100,0.278433,42.950000,1.710716,0.000000,0.000000,0.000000,0.000000,0.739600,0.022200,0.739600,0.312800,1,0.600000,0.200000,0.200000,3698,111,3698,5000,3651,4062,411,47,458,0.987290,0.898818
101,0.265116,34.730000,1.784127,0.000000,0.000000,0.000000,0.000000,0.709000,0.000000,0.709000,0.342000,0,0.600000,0.200000,0.200000,3545,0,3545,5000,3516,3832,316,29,345,0.991819,0.917537
102,0.243572,38.650000,1.833114,0.000000,0.000000,0.000000,0.000000,0.684200,0.000000,0.684200,0.411000,0,0.600000,0.200000,0.200000,3421,0,3421,5000,3390,3766,376,31,407,0.990938,0.900159
103,0.191958,37.360000,1.775455,0.000000,0.000000,0.000000,0.000000,0.668800,0.000000,0.668800,0.392800,0,0.600000,0.200000,0.200000,3344,0,3344,5000,3333,4246,913,11,924,0.996711,0.784974
104,0.243289,37.690000,1.715839,0.000000,0.000000,0.000000,0.000000,0.598400,0.000000,0.598400,0.331600,0,0.600000,0.200000,0.200000,2992,0,2992,5000,2963,3782,819,29,848,0.990307,0.783448
105,0.223197,38.980000,1.648687,0.000000,0.000000,0.000000,0.000000,0.724200,0.025600,0.724200,0.295000,1,0.600000,0.200000,0.200000,3621,128,3621,5000,3585,3994,409,36,445,0.990058,0.897596
106,0.238476,45.640000,1.568828,0.000000,0.000000,0.000000,0.000000,0.716400,0.000000,0.716400,0.374800,0,0.600000,0.200000,0.200000,3582,0,3582,5000,3555,3908,353,27,380,0.992462,0.909672
107,0.174940,44.030000,1.700415,0.000000,0.000000,0.000000,0.000000,0.759400,0.000000,0.759400,0.401800,0,0.600000,0.200000,0.200000,3797,0,3797,5000,3783,4028,245,14,259,0.996313,0.939176
108,0.197967,45.610000,1.578469,0.000000,0.000000,0.000000,0.000000,0.609000,0.000000,0.609000,0.223000,0,0.600000,0.200000,0.200000,3045,0,3045,5000,3035,3866,831,10,841,0.996716,0.785049
109,0.202644,49.850000,1.448710,0.000000,0.000000,0.000000,0.000000,0.601400,0.000000,0.601400,0.352400,0,0.600000,0.200000,0.200000,3007,0,3007,5000,2986,3866,880,21,901,0.993016,0.772375
110,0.220725,48.620000,1.503912,0.000000,0.000000,0.000000,0.000000,0.734000,0.015200,0.734000,0.419800,1,0.600000,0.200000,0.200000,3670,76,3670,5000,3647,4168,521,23,544,0.993733,0.875000
111,0.225911,44.060000,1.607143,0.000000,0.000000,0.000000,0.000000,0.655200,0.000000,0.655200,0.416600,0,0.600000,0.200000,0.200000,3276,0,3276,5000,3232,3676,444,44,488,0.986569,0.879217
112,0.144391,31.000000,1.980140,0.000000,0.000000,0.000000,0.000000,0.705800,0.000000,0.705800,0.537400,0,0.600000,0.200000,0.200000,3529,0,3529,5000,3513,3996,483,16,499,0.995466,0.879129
113,0.244241,42.920000,1.625818,0.000000,0.000000,0.000000,0.000000,0.641000,0.000000,0.641000,0.317400,0,0.600000,0.200000,0.200000,3205,0,3205,5000,3157,3934,777,48,825,0.985023,0.802491
114,0.141202,43.940000,1.588363,0.000000,0.000000,0.000000,0.000000,0.732600,0.000000,0.732600,0.378400,0,0.600000,0.200000,0.200000,3663,0,3663,5000,3648,4202,554,15,569,0.995905,0.868158
115,0.175128,51.690000,1.477273,0.000000,0.000000,0.000000,0.000000,0.744200,0.019600,0.744200,0.363000,1,0.600000,0.200000,0.200000,3721,98,3721,5000,3706,4224,518,15,533,0.995969,0.877367
116,0.168786,50.490000,1.569960,0.000000,0.000000,0.000000,0.000000,0.697400,0.000000,0.697400,0.444000,0,0.600000,0.200000,0.200000,3487,0,3487,5000,3460,4042,582,27,609,0.992257,0.856012
117,0.179195,43.080000,1.613577,0.000000,0.000000,0.000000,0.000000,0.704200,0.000000,0.704200,0.381000,0,0.600000,0.200000,0.200000,3521,0,3521,5000,3506,4060,554,15,569,0.995740,0.863547
118,0.175284,36.640000,1.947874,0.000000,0.000000,0.000000,0.000000,0.644800,0.000000,0.644800,0.427600,0,0.600000,0.200000,0.200000,3224,0,3224,5000,3198,3774,576,26,602,0.991935,0.847377
119,0.239809,48.640000,1.455529,0.000000,0.000000,0.000000,0.000000,0.676200,0.000000,0.676200,0.359200,0,0.600000,0.200000,0.200000,3381,0,3381,5000,3351,3990,639,30,669,0.991127,0.839850
120,0.193905,51.620000,1.408118,0.000000,0.000000,0.000000,0.000000,0.725800,0.020600,0.725800,0.472600,1,0.600000,0.200000,0.200000,3629,103,3629,5000,3603,4018,415,26,441,0.992835,0.896715
121,0.173146,52.790000,1.327846,0.000000,0.000000,0.000000,0.000000,0.697400,0.000000,0.697400,0.474600,0,0.600000,0.200000,0.200000,3487,0,3487,5000,3470,3882,412,17,429,0.995125,0.893869
122,0.267748,40.250000,1.587283,0.000000,0.000000,0.000000,0.000000,0.762600,0.000000,0.762600,0.483800,0,0.600000,0.200000,0.200000,3813,0,3813,5000,3776,4098,322,37,359,0.990296,0.921425
123,0.170301,47.410000,1.473536,0.000000,0.000000,0.000000,0.000000,0.619000,0.000000,0.619000,0.355400,0,0.600000,0.200000,0.200000,3095,0,3095,5000,3070,3796,726,25,751,0.991922,0.808746
124,0.240444,53.870000,1.321780,0.000000,0.000000,0.000000,0.000000,0.730200,0.000000,0.730200,0.313400,0,0.600000,0.200000,0.200000,3651,0,3651,5000,3613,4052,439,38,477,0.989592,0.891658
125,0.196108,44.870000,1.595853,0.000000,0.000000,0.000000,0.000000,0.766400,0.011800,0.766400,0.441000,1,0.600000,0.200000,0.200000,3832,59,3832,5000,3805,4140,335,27,362,0.992954,0.919082
