epoch,train_loss,global_test_acc,global_test_loss,rec_apa,rec_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,w_rn,w_rec,w_pfl,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall
12,1.714021,47.260000,1.721508,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14908,14908,0,10092,10092,0.596320,1.000000
13,1.727049,50.060000,1.700194,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14860,14860,0,10140,10140,0.594400,1.000000
14,1.748075,46.940000,1.723966,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14236,14236,0,10764,10764,0.569440,1.000000
15,1.700064,49.790000,1.705833,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14912,14912,0,10088,10088,0.596480,1.000000
16,1.610715,50.170000,1.677716,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15900,15900,0,9100,9100,0.636000,1.000000
17,1.678932,51.760000,1.656440,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15076,15076,0,9924,9924,0.603040,1.000000
18,1.613938,53.390000,1.640675,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15800,15800,0,9200,9200,0.632000,1.000000
19,1.710179,53.030000,1.647983,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14604,14604,0,10396,10396,0.584160,1.000000
20,1.680264,54.030000,1.650199,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14880,14880,0,10120,10120,0.595200,1.000000
21,1.691142,52.960000,1.642864,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14780,14780,0,10220,10220,0.591200,1.000000
22,1.568236,53.370000,1.609185,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,16144,16144,0,8856,8856,0.645760,1.000000
23,1.579972,55.100000,1.593024,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,16088,16088,0,8912,8912,0.643520,1.000000
24,1.612574,53.350000,1.599072,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15420,15420,0,9580,9580,0.616800,1.000000
25,1.550232,54.100000,1.583402,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,16228,16228,0,8772,8772,0.649120,1.000000
26,1.616147,53.860000,1.587458,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15568,15568,0,9432,9432,0.622720,1.000000
27,1.668398,52.960000,1.614940,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14612,14612,0,10388,10388,0.584480,1.000000
28,1.596149,53.550000,1.601610,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15440,15440,0,9560,9560,0.617600,1.000000
29,1.634023,55.330000,1.600103,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15020,15020,0,9980,9980,0.600800,1.000000
30,1.634006,54.150000,1.590726,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15184,15184,0,9816,9816,0.607360,1.000000
31,1.605400,53.950000,1.602928,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15176,15176,0,9824,9824,0.607040,1.000000
32,1.639917,55.490000,1.587664,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14996,14996,0,10004,10004,0.599840,1.000000
33,1.613560,55.510000,1.588822,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14984,14984,0,10016,10016,0.599360,1.000000
34,1.590057,54.900000,1.592030,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15528,15528,0,9472,9472,0.621120,1.000000
35,1.597525,55.080000,1.587341,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15056,15056,0,9944,9944,0.602240,1.000000
36,1.628944,55.610000,1.593971,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14628,14628,0,10372,10372,0.585120,1.000000
37,1.519555,55.510000,1.564239,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,16104,16104,0,8896,8896,0.644160,1.000000
38,1.575596,54.870000,1.557612,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15500,15500,0,9500,9500,0.620000,1.000000
39,1.617978,56.240000,1.566504,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14672,14672,0,10328,10328,0.586880,1.000000
40,1.538222,56.750000,1.547741,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15704,15704,0,9296,9296,0.628160,1.000000
41,1.622475,56.330000,1.560984,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14856,14856,0,10144,10144,0.594240,1.000000
42,1.663861,55.170000,1.593987,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14284,14284,0,10716,10716,0.571360,1.000000
43,1.566462,56.520000,1.555036,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15444,15444,0,9556,9556,0.617760,1.000000
44,1.543999,54.000000,1.552615,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15616,15616,0,9384,9384,0.624640,1.000000
45,1.571189,54.990000,1.571485,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15064,15064,0,9936,9936,0.602560,1.000000
46,1.542309,55.430000,1.538577,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15704,15704,0,9296,9296,0.628160,1.000000
47,1.558640,56.550000,1.541634,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15028,15028,0,9972,9972,0.601120,1.000000
48,1.627360,54.690000,1.566426,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14424,14424,0,10576,10576,0.576960,1.000000
49,1.587792,56.080000,1.547541,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14884,14884,0,10116,10116,0.595360,1.000000
50,1.610334,57.700000,1.544589,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14832,14832,0,10168,10168,0.593280,1.000000
51,1.545612,57.940000,1.526305,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15488,15488,0,9512,9512,0.619520,1.000000
52,1.497003,55.980000,1.512323,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15932,15932,0,9068,9068,0.637280,1.000000
53,1.552612,57.370000,1.517727,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15276,15276,0,9724,9724,0.611040,1.000000
54,1.573238,56.320000,1.539654,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14984,14984,0,10016,10016,0.599360,1.000000
55,1.540787,56.360000,1.536513,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15280,15280,0,9720,9720,0.611200,1.000000
56,1.543045,56.050000,1.522070,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15300,15300,0,9700,9700,0.612000,1.000000
57,1.643799,58.160000,1.538282,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14012,14012,0,10988,10988,0.560480,1.000000
58,1.541250,57.210000,1.533103,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15104,15104,0,9896,9896,0.604160,1.000000
59,1.579887,56.840000,1.529619,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14812,14812,0,10188,10188,0.592480,1.000000
60,1.566720,57.070000,1.526186,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14828,14828,0,10172,10172,0.593120,1.000000
61,1.527926,57.210000,1.495839,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15484,15484,0,9516,9516,0.619360,1.000000
62,1.590181,57.530000,1.518105,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14616,14616,0,10384,10384,0.584640,1.000000
63,1.527746,57.490000,1.511019,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15184,15184,0,9816,9816,0.607360,1.000000
64,1.511952,59.320000,1.478159,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15512,15512,0,9488,9488,0.620480,1.000000
65,1.501341,58.940000,1.486942,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15704,15704,0,9296,9296,0.628160,1.000000
66,1.508695,58.350000,1.485224,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15308,15308,0,9692,9692,0.612320,1.000000
67,1.549980,58.200000,1.507190,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15012,15012,0,9988,9988,0.600480,1.000000
68,1.531241,59.300000,1.484247,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14884,14884,0,10116,10116,0.595360,1.000000
69,1.628644,57.000000,1.532453,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,13760,13760,0,11240,11240,0.550400,1.000000
70,1.505252,56.990000,1.498057,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15492,15492,0,9508,9508,0.619680,1.000000
71,1.543391,58.760000,1.504356,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14936,14936,0,10064,10064,0.597440,1.000000
72,1.538880,57.370000,1.504199,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14856,14856,0,10144,10144,0.594240,1.000000
73,1.502866,59.750000,1.467708,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15544,15544,0,9456,9456,0.621760,1.000000
74,1.512358,58.400000,1.490589,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15080,15080,0,9920,9920,0.603200,1.000000
75,1.514984,58.980000,1.490334,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15172,15172,0,9828,9828,0.606880,1.000000
76,1.640064,58.250000,1.534438,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,13620,13620,0,11380,11380,0.544800,1.000000
77,1.592533,58.000000,1.536766,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14184,14184,0,10816,10816,0.567360,1.000000
78,1.510190,59.790000,1.484968,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15212,15212,0,9788,9788,0.608480,1.000000
79,1.469836,59.160000,1.455708,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15668,15668,0,9332,9332,0.626720,1.000000
80,1.425260,59.820000,1.447050,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,16040,16040,0,8960,8960,0.641600,1.000000
81,1.588403,57.500000,1.505112,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14068,14068,0,10932,10932,0.562720,1.000000
82,1.477882,57.340000,1.493159,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15500,15500,0,9500,9500,0.620000,1.000000
83,1.486484,58.620000,1.472594,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15248,15248,0,9752,9752,0.609920,1.000000
84,1.519925,58.430000,1.481714,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14828,14828,0,10172,10172,0.593120,1.000000
85,1.488745,59.030000,1.467942,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15496,15496,0,9504,9504,0.619840,1.000000
86,1.496141,58.420000,1.480125,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14836,14836,0,10164,10164,0.593440,1.000000
87,1.534153,57.470000,1.493128,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14628,14628,0,10372,10372,0.585120,1.000000
88,1.475838,57.150000,1.480382,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15292,15292,0,9708,9708,0.611680,1.000000
89,1.491437,58.760000,1.473122,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15152,15152,0,9848,9848,0.606080,1.000000
90,1.473047,57.480000,1.488664,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15092,15092,0,9908,9908,0.603680,1.000000
91,1.410030,58.820000,1.448765,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,16084,16084,0,8916,8916,0.643360,1.000000
92,1.506314,58.470000,1.468409,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14908,14908,0,10092,10092,0.596320,1.000000
93,1.489805,58.530000,1.477350,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15164,15164,0,9836,9836,0.606560,1.000000
94,1.484362,58.600000,1.472733,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15220,15220,0,9780,9780,0.608800,1.000000
95,1.456130,56.860000,1.482294,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15324,15324,0,9676,9676,0.612960,1.000000
96,1.525685,57.000000,1.494379,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14756,14756,0,10244,10244,0.590240,1.000000
97,1.431901,57.470000,1.472516,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,15592,15592,0,9408,9408,0.623680,1.000000
98,1.524094,59.050000,1.490930,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14288,14288,0,10712,10712,0.571520,1.000000
99,1.543739,57.550000,1.509631,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,25000,0,25000,25000,14176,14176,0,10824,10824,0.567040,1.000000
100,0.673272,62.290000,1.239584,0.000000,0.000000,0.000000,0.000000,0.586480,0.037560,0.586480,0.493720,1,0.600000,0.200000,0.200000,14662,939,14662,25000,13321,15004,1683,1341,3024,0.908539,0.887830
101,0.661291,61.410000,1.170655,0.000000,0.000000,0.000000,0.000000,0.588360,0.000000,0.588360,0.529280,0,0.600000,0.200000,0.200000,14709,0,14709,25000,13118,14708,1590,1591,3181,0.891835,0.891896
102,0.571953,61.870000,1.120294,0.000000,0.000000,0.000000,0.000000,0.614680,0.000000,0.614680,0.551640,0,0.600000,0.200000,0.200000,15367,0,15367,25000,13920,15492,1572,1447,3019,0.905837,0.898528
103,0.580785,63.250000,1.084173,0.000000,0.000000,0.000000,0.000000,0.614840,0.000000,0.614840,0.570160,0,0.600000,0.200000,0.200000,15371,0,15371,25000,13998,15736,1738,1373,3111,0.910676,0.889553
104,0.494457,62.520000,1.081067,0.000000,0.000000,0.000000,0.000000,0.626360,0.000000,0.626360,0.588240,0,0.600000,0.200000,0.200000,15659,0,15659,25000,14500,16408,1908,1159,3067,0.925985,0.883715
105,0.563984,62.680000,1.081737,0.000000,0.000000,0.000000,0.000000,0.595920,0.017240,0.595920,0.574240,1,0.600000,0.200000,0.200000,14898,431,14898,25000,13540,15156,1616,1358,2974,0.908847,0.893376
106,0.529190,63.120000,1.069577,0.000000,0.000000,0.000000,0.000000,0.623160,0.000000,0.623160,0.584560,0,0.600000,0.200000,0.200000,15579,0,15579,25000,14283,15828,1545,1296,2841,0.916811,0.902388
107,0.531900,63.580000,1.064530,0.000000,0.000000,0.000000,0.000000,0.610920,0.000000,0.610920,0.564520,0,0.600000,0.200000,0.200000,15273,0,15273,25000,13929,15608,1679,1344,3023,0.912002,0.892427
108,0.608925,62.960000,1.069680,0.000000,0.000000,0.000000,0.000000,0.615600,0.000000,0.615600,0.572200,0,0.600000,0.200000,0.200000,15390,0,15390,25000,13551,15180,1629,1839,3468,0.880507,0.892688
109,0.612554,64.160000,1.037718,0.000000,0.000000,0.000000,0.000000,0.602600,0.000000,0.602600,0.577760,0,0.600000,0.200000,0.200000,15065,0,15065,25000,13380,14884,1504,1685,3189,0.888151,0.898952
110,0.602770,62.340000,1.065811,0.000000,0.000000,0.000000,0.000000,0.608960,0.015160,0.608960,0.592760,1,0.600000,0.200000,0.200000,15224,379,15224,25000,13516,14976,1460,1708,3168,0.887809,0.902511
111,0.517319,63.640000,1.038086,0.000000,0.000000,0.000000,0.000000,0.632400,0.000000,0.632400,0.591800,0,0.600000,0.200000,0.200000,15810,0,15810,25000,14549,16168,1619,1261,2880,0.920240,0.899864
112,0.619349,62.380000,1.061355,0.000000,0.000000,0.000000,0.000000,0.616440,0.000000,0.616440,0.591240,0,0.600000,0.200000,0.200000,15411,0,15411,25000,13433,14856,1423,1978,3401,0.871650,0.904214
113,0.523004,63.520000,1.039307,0.000000,0.000000,0.000000,0.000000,0.621080,0.000000,0.621080,0.606920,0,0.600000,0.200000,0.200000,15527,0,15527,25000,14085,15652,1567,1442,3009,0.907130,0.899885
114,0.547427,65.600000,1.005648,0.000000,0.000000,0.000000,0.000000,0.607520,0.000000,0.607520,0.586640,0,0.600000,0.200000,0.200000,15188,0,15188,25000,13626,15040,1414,1562,2976,0.897156,0.905984
115,0.597637,63.920000,1.023981,0.000000,0.000000,0.000000,0.000000,0.615440,0.014200,0.615440,0.599920,1,0.600000,0.200000,0.200000,15386,355,15386,25000,13584,14916,1332,1802,3134,0.882881,0.910700
116,0.592473,64.060000,1.033513,0.000000,0.000000,0.000000,0.000000,0.613680,0.000000,0.613680,0.602400,0,0.600000,0.200000,0.200000,15342,0,15342,25000,13410,14752,1342,1932,3274,0.874071,0.909029
117,0.554819,64.620000,1.037133,0.000000,0.000000,0.000000,0.000000,0.611280,0.000000,0.611280,0.609520,0,0.600000,0.200000,0.200000,15282,0,15282,25000,13620,14932,1312,1662,2974,0.891245,0.912135
118,0.610305,63.920000,1.022031,0.000000,0.000000,0.000000,0.000000,0.626160,0.000000,0.626160,0.599400,0,0.600000,0.200000,0.200000,15654,0,15654,25000,13584,14916,1332,2070,3402,0.867765,0.910700
119,0.505607,63.920000,1.028567,0.000000,0.000000,0.000000,0.000000,0.642120,0.000000,0.642120,0.616880,0,0.600000,0.200000,0.200000,16053,0,16053,25000,14813,16360,1547,1240,2787,0.922756,0.905440
120,0.530492,64.510000,1.017923,0.000000,0.000000,0.000000,0.000000,0.615280,0.014960,0.615280,0.615360,1,0.600000,0.200000,0.200000,15382,374,15382,25000,13782,15280,1498,1600,3098,0.895982,0.901963
121,0.581363,64.960000,1.003449,0.000000,0.000000,0.000000,0.000000,0.620520,0.000000,0.620520,0.606600,0,0.600000,0.200000,0.200000,15513,0,15513,25000,13849,15192,1343,1664,3007,0.892735,0.911598
122,0.516921,63.750000,1.031375,0.000000,0.000000,0.000000,0.000000,0.628480,0.000000,0.628480,0.608920,0,0.600000,0.200000,0.200000,15712,0,15712,25000,14210,15680,1470,1502,2972,0.904404,0.906250
123,0.539967,63.810000,1.020801,0.000000,0.000000,0.000000,0.000000,0.628360,0.000000,0.628360,0.622000,0,0.600000,0.200000,0.200000,15709,0,15709,25000,14044,15592,1548,1665,3213,0.894010,0.900718
