epoch,train_loss,global_test_acc,global_test_loss,rec_apa,rec_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,w_rn,w_rec,w_pfl,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall
17,1.327546,47.570000,1.541004,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3912,3912,0,1088,1088,0.782400,1.000000
18,1.384770,51.640000,1.518892,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3904,3904,0,1096,1096,0.780800,1.000000
19,1.342460,51.800000,1.475023,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4030,4030,0,970,970,0.806000,1.000000
20,1.317947,50.900000,1.472223,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4070,4070,0,930,930,0.814000,1.000000
21,1.269346,54.050000,1.453050,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4042,4042,0,958,958,0.808400,1.000000
22,1.169123,49.370000,1.494722,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4126,4126,0,874,874,0.825200,1.000000
23,1.277862,53.780000,1.461290,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3964,3964,0,1036,1036,0.792800,1.000000
24,1.018555,48.280000,1.503388,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4356,4356,0,644,644,0.871200,1.000000
25,1.329683,50.590000,1.520890,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3880,3880,0,1120,1120,0.776000,1.000000
26,1.144167,54.950000,1.392346,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4266,4266,0,734,734,0.853200,1.000000
27,1.310198,44.420000,1.531020,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3892,3892,0,1108,1108,0.778400,1.000000
28,1.104522,52.100000,1.416469,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4188,4188,0,812,812,0.837600,1.000000
29,1.152249,55.510000,1.396506,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4116,4116,0,884,884,0.823200,1.000000
30,1.168733,50.720000,1.409974,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4128,4128,0,872,872,0.825600,1.000000
31,1.273034,49.460000,1.473028,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3918,3918,0,1082,1082,0.783600,1.000000
32,1.274222,54.800000,1.375364,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3954,3954,0,1046,1046,0.790800,1.000000
33,1.260801,55.420000,1.415032,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3892,3892,0,1108,1108,0.778400,1.000000
34,1.219742,53.990000,1.411186,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4054,4054,0,946,946,0.810800,1.000000
35,1.165358,47.580000,1.525802,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4088,4088,0,912,912,0.817600,1.000000
36,1.439484,51.720000,1.484592,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3558,3558,0,1442,1442,0.711600,1.000000
37,1.361459,52.480000,1.460588,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3782,3782,0,1218,1218,0.756400,1.000000
38,0.981890,53.300000,1.376399,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4474,4474,0,526,526,0.894800,1.000000
39,1.194054,54.330000,1.396139,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4048,4048,0,952,952,0.809600,1.000000
40,1.146622,52.730000,1.429046,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4122,4122,0,878,878,0.824400,1.000000
41,1.182580,54.080000,1.377210,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4046,4046,0,954,954,0.809200,1.000000
42,1.290576,58.260000,1.372146,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3868,3868,0,1132,1132,0.773600,1.000000
43,1.203130,55.570000,1.367389,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4030,4030,0,970,970,0.806000,1.000000
44,1.135619,56.290000,1.354887,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4184,4184,0,816,816,0.836800,1.000000
45,1.097981,51.670000,1.444050,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4080,4080,0,920,920,0.816000,1.000000
46,1.242528,53.400000,1.392197,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4022,4022,0,978,978,0.804400,1.000000
47,1.186074,52.600000,1.431653,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3988,3988,0,1012,1012,0.797600,1.000000
48,1.220496,57.090000,1.371205,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3928,3928,0,1072,1072,0.785600,1.000000
49,1.109204,52.780000,1.404446,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4072,4072,0,928,928,0.814400,1.000000
50,1.396927,59.270000,1.376482,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3618,3618,0,1382,1382,0.723600,1.000000
51,1.126965,54.290000,1.417469,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3982,3982,0,1018,1018,0.796400,1.000000
52,1.231086,61.100000,1.341277,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3938,3938,0,1062,1062,0.787600,1.000000
53,1.115859,52.380000,1.405195,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4192,4192,0,808,808,0.838400,1.000000
54,1.191628,55.810000,1.381738,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3934,3934,0,1066,1066,0.786800,1.000000
55,1.211403,57.880000,1.352204,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3960,3960,0,1040,1040,0.792000,1.000000
56,1.255540,60.880000,1.326002,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3862,3862,0,1138,1138,0.772400,1.000000
57,1.256482,58.250000,1.353836,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3886,3886,0,1114,1114,0.777200,1.000000
58,1.187589,56.570000,1.392639,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3916,3916,0,1084,1084,0.783200,1.000000
59,1.205147,56.900000,1.366086,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3898,3898,0,1102,1102,0.779600,1.000000
60,1.218990,54.440000,1.374881,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3914,3914,0,1086,1086,0.782800,1.000000
61,1.140567,56.080000,1.352269,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4030,4030,0,970,970,0.806000,1.000000
62,1.075795,56.350000,1.321350,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4154,4154,0,846,846,0.830800,1.000000
63,1.233982,56.750000,1.343064,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3878,3878,0,1122,1122,0.775600,1.000000
64,1.187072,60.110000,1.311419,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3948,3948,0,1052,1052,0.789600,1.000000
65,0.944721,58.230000,1.273416,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4362,4362,0,638,638,0.872400,1.000000
66,1.003763,59.390000,1.240952,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4306,4306,0,694,694,0.861200,1.000000
67,1.157242,57.980000,1.313475,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3990,3990,0,1010,1010,0.798000,1.000000
68,1.022004,57.290000,1.293219,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4238,4238,0,762,762,0.847600,1.000000
69,1.271204,60.370000,1.269152,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3872,3872,0,1128,1128,0.774400,1.000000
70,1.028997,56.300000,1.353209,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4218,4218,0,782,782,0.843600,1.000000
71,1.188817,57.880000,1.332384,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3906,3906,0,1094,1094,0.781200,1.000000
72,1.313313,58.630000,1.346427,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3672,3672,0,1328,1328,0.734400,1.000000
73,1.079635,55.200000,1.338642,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4138,4138,0,862,862,0.827600,1.000000
74,0.996849,56.890000,1.344355,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4186,4186,0,814,814,0.837200,1.000000
75,1.177722,60.390000,1.299430,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3900,3900,0,1100,1100,0.780000,1.000000
76,1.286273,56.910000,1.327152,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3802,3802,0,1198,1198,0.760400,1.000000
77,1.242577,61.070000,1.289729,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3904,3904,0,1096,1096,0.780800,1.000000
78,1.041044,57.140000,1.313459,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4154,4154,0,846,846,0.830800,1.000000
79,1.166508,56.520000,1.326786,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3960,3960,0,1040,1040,0.792000,1.000000
80,1.090462,58.770000,1.285132,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4092,4092,0,908,908,0.818400,1.000000
81,1.220757,53.320000,1.384353,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3806,3806,0,1194,1194,0.761200,1.000000
82,0.994624,60.610000,1.259768,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4210,4210,0,790,790,0.842000,1.000000
83,1.097959,58.890000,1.287612,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4072,4072,0,928,928,0.814400,1.000000
84,1.123115,59.100000,1.273671,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4008,4008,0,992,992,0.801600,1.000000
85,1.108779,63.390000,1.213447,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4052,4052,0,948,948,0.810400,1.000000
86,1.028923,62.770000,1.224312,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4134,4134,0,866,866,0.826800,1.000000
87,1.263824,58.660000,1.326832,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3744,3744,0,1256,1256,0.748800,1.000000
88,1.196313,58.250000,1.327324,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3860,3860,0,1140,1140,0.772000,1.000000
89,1.119964,62.590000,1.233516,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4028,4028,0,972,972,0.805600,1.000000
90,1.010104,63.630000,1.221127,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4162,4162,0,838,838,0.832400,1.000000
91,0.945200,57.770000,1.311388,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4256,4256,0,744,744,0.851200,1.000000
92,1.128450,62.900000,1.196266,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4056,4056,0,944,944,0.811200,1.000000
93,1.080317,59.060000,1.276494,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4026,4026,0,974,974,0.805200,1.000000
94,1.139386,63.250000,1.215279,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3922,3922,0,1078,1078,0.784400,1.000000
95,1.104864,58.310000,1.314428,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3914,3914,0,1086,1086,0.782800,1.000000
96,1.094845,61.490000,1.257014,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4076,4076,0,924,924,0.815200,1.000000
97,1.181497,56.440000,1.335653,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3882,3882,0,1118,1118,0.776400,1.000000
98,1.276571,58.880000,1.327434,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,3712,3712,0,1288,1288,0.742400,1.000000
99,1.103825,59.700000,1.286759,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1.000000,0.000000,0.000000,5000,0,5000,5000,4026,4026,0,974,974,0.805200,1.000000
100,0.492906,60.630000,1.184574,0.000000,0.000000,0.000000,0.000000,0.717600,0.012800,0.717600,0.549200,1,0.600000,0.200000,0.200000,3588,64,3588,5000,3519,3910,391,69,460,0.980769,0.900000
101,0.307196,60.270000,1.166816,0.000000,0.000000,0.000000,0.000000,0.676800,0.000000,0.676800,0.569400,0,0.600000,0.200000,0.200000,3384,0,3384,5000,3320,3892,572,64,636,0.981087,0.853032
102,0.320167,57.070000,1.181347,0.000000,0.000000,0.000000,0.000000,0.660000,0.000000,0.660000,0.556800,0,0.600000,0.200000,0.200000,3300,0,3300,5000,3241,3836,595,59,654,0.982121,0.844891
103,0.446851,60.410000,1.134352,0.000000,0.000000,0.000000,0.000000,0.705600,0.000000,0.705600,0.492400,0,0.600000,0.200000,0.200000,3528,0,3528,5000,3467,3796,329,61,390,0.982710,0.913330
104,0.318309,55.490000,1.250150,0.000000,0.000000,0.000000,0.000000,0.723400,0.000000,0.723400,0.581000,0,0.600000,0.200000,0.200000,3617,0,3617,5000,3586,4200,614,31,645,0.991429,0.853810
105,0.332947,61.480000,1.122020,0.000000,0.000000,0.000000,0.000000,0.726400,0.015200,0.726400,0.580200,1,0.600000,0.200000,0.200000,3632,76,3632,5000,3566,4060,494,66,560,0.981828,0.878325
106,0.374476,56.960000,1.180622,0.000000,0.000000,0.000000,0.000000,0.734600,0.000000,0.734600,0.517000,0,0.600000,0.200000,0.200000,3673,0,3673,5000,3616,4108,492,57,549,0.984481,0.880234
107,0.440016,60.040000,1.128345,0.000000,0.000000,0.000000,0.000000,0.710000,0.000000,0.710000,0.432200,0,0.600000,0.200000,0.200000,3550,0,3550,5000,3481,3900,419,69,488,0.980563,0.892564
108,0.286811,63.490000,1.067745,0.000000,0.000000,0.000000,0.000000,0.683400,0.000000,0.683400,0.538000,0,0.600000,0.200000,0.200000,3417,0,3417,5000,3367,3888,521,50,571,0.985367,0.865998
109,0.301241,63.510000,1.056731,0.000000,0.000000,0.000000,0.000000,0.751200,0.000000,0.751200,0.559600,0,0.600000,0.200000,0.200000,3756,0,3756,5000,3735,4322,587,21,608,0.994409,0.864183
110,0.324525,60.480000,1.121582,0.000000,0.000000,0.000000,0.000000,0.717000,0.014000,0.717000,0.574000,1,0.600000,0.200000,0.200000,3585,70,3585,5000,3520,3952,432,65,497,0.981869,0.890688
111,0.388372,67.700000,0.946436,0.000000,0.000000,0.000000,0.000000,0.702000,0.000000,0.702000,0.564000,0,0.600000,0.200000,0.200000,3510,0,3510,5000,3430,3826,396,80,476,0.977208,0.896498
112,0.333707,63.880000,1.037089,0.000000,0.000000,0.000000,0.000000,0.721400,0.000000,0.721400,0.572600,0,0.600000,0.200000,0.200000,3607,0,3607,5000,3549,4008,459,58,517,0.983920,0.885479
113,0.294460,61.610000,1.120174,0.000000,0.000000,0.000000,0.000000,0.689200,0.000000,0.689200,0.592800,0,0.600000,0.200000,0.200000,3446,0,3446,5000,3394,3832,438,52,490,0.984910,0.885699
114,0.271295,62.930000,1.084160,0.000000,0.000000,0.000000,0.000000,0.685400,0.000000,0.685400,0.583000,0,0.600000,0.200000,0.200000,3427,0,3427,5000,3383,3866,483,44,527,0.987161,0.875065
115,0.299983,60.850000,1.130379,0.000000,0.000000,0.000000,0.000000,0.733600,0.016200,0.733600,0.578200,1,0.600000,0.200000,0.200000,3668,81,3668,5000,3620,4080,460,48,508,0.986914,0.887255
116,0.298224,66.390000,0.984173,0.000000,0.000000,0.000000,0.000000,0.672000,0.000000,0.672000,0.522400,0,0.600000,0.200000,0.200000,3360,0,3360,5000,3309,3770,461,51,512,0.984821,0.877719
117,0.329312,64.790000,1.044681,0.000000,0.000000,0.000000,0.000000,0.751200,0.000000,0.751200,0.545200,0,0.600000,0.200000,0.200000,3756,0,3756,5000,3691,4128,437,65,502,0.982694,0.894138
118,0.278210,64.620000,1.039692,0.000000,0.000000,0.000000,0.000000,0.710200,0.000000,0.710200,0.600400,0,0.600000,0.200000,0.200000,3551,0,3551,5000,3500,3888,388,51,439,0.985638,0.900206
119,0.303567,66.130000,0.990131,0.000000,0.000000,0.000000,0.000000,0.705200,0.000000,0.705200,0.633600,0,0.600000,0.200000,0.200000,3526,0,3526,5000,3474,3964,490,52,542,0.985252,0.876387
120,0.318882,67.770000,0.946661,0.000000,0.000000,0.000000,0.000000,0.658600,0.012600,0.658600,0.619800,1,0.600000,0.200000,0.200000,3293,63,3293,5000,3190,3604,414,103,517,0.968722,0.885128
121,0.361194,64.870000,1.014790,0.000000,0.000000,0.000000,0.000000,0.760400,0.000000,0.760400,0.573600,0,0.600000,0.200000,0.200000,3802,0,3802,5000,3772,4282,510,30,540,0.992109,0.880897
122,0.269518,59.690000,1.242897,0.000000,0.000000,0.000000,0.000000,0.657800,0.000000,0.657800,0.628200,0,0.600000,0.200000,0.200000,3289,0,3289,5000,3221,3582,361,68,429,0.979325,0.899218
123,0.295997,58.780000,1.261424,0.000000,0.000000,0.000000,0.000000,0.712400,0.000000,0.712400,0.559400,0,0.600000,0.200000,0.200000,3562,0,3562,5000,3533,4106,573,29,602,0.991859,0.860448
124,0.333826,68.830000,0.916177,0.000000,0.000000,0.000000,0.000000,0.690800,0.000000,0.690800,0.537800,0,0.600000,0.200000,0.200000,3454,0,3454,5000,3371,3788,417,83,500,0.975970,0.889916
125,0.263262,63.660000,1.078511,0.000000,0.000000,0.000000,0.000000,0.751400,0.013400,0.751400,0.640800,1,0.600000,0.200000,0.200000,3757,67,3757,5000,3732,4188,456,25,481,0.993346,0.891117
