epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision
101,0.684452,34.470000,1.967180,0.000000,0.000000,0.550800,0.000000,0.550800,0.076000,1,2754,0,2754,5000,2203,2816,613,551,1164,0.799927,0.782315,0,0,0.000000
102,0.501069,27.440000,2.105769,0.000000,0.000000,0.570000,0.000000,0.570000,0.092400,1,2850,0,2850,5000,2469,2908,439,381,820,0.866316,0.849037,0,0,0.000000
103,0.747914,37.240000,2.021252,0.000000,0.000000,0.572800,0.000000,0.572800,0.080800,1,2864,0,2864,5000,2259,2344,85,605,690,0.788757,0.963737,0,0,0.000000
104,0.753212,43.130000,2.015895,0.000000,0.000000,0.559600,0.000000,0.559600,0.090400,1,2798,0,2798,5000,2041,3028,987,757,1744,0.729450,0.674042,0,0,0.000000
105,0.588151,36.090000,2.240823,0.000000,0.000000,0.701000,0.000000,0.701000,0.168400,1,3505,0,3505,5000,2976,3424,448,529,977,0.849073,0.869159,0,0,0.000000
106,0.368104,36.260000,2.211460,0.000000,0.000000,0.670000,0.000000,0.670000,0.092600,1,3350,0,3350,5000,3129,3436,307,221,528,0.934030,0.910652,0,0,0.000000
107,0.909463,33.170000,2.318014,0.000000,0.000000,0.732000,0.000000,0.732000,0.075800,1,3660,0,3660,5000,2684,3000,316,976,1292,0.733333,0.894667,0,0,0.000000
108,0.976700,39.520000,2.282459,0.000000,0.000000,0.663600,0.000000,0.663600,0.096600,1,3318,0,3318,5000,2204,2584,380,1114,1494,0.664256,0.852941,0,0,0.000000
109,1.225117,36.070000,2.261900,0.000000,0.000000,0.748800,0.000000,0.748800,0.113800,1,3744,0,3744,5000,2088,2640,552,1656,2208,0.557692,0.790909,0,0,0.000000
110,0.749389,25.460000,2.473668,0.000000,0.000000,0.656000,0.000000,0.656000,0.111800,1,3280,0,3280,5000,2534,3232,698,746,1444,0.772561,0.784035,0,0,0.000000
111,0.344109,29.290000,2.550071,0.000000,0.000000,0.604400,0.000000,0.604400,0.099400,1,3022,0,3022,5000,2713,3588,875,309,1184,0.897750,0.756132,0,0,0.000000
112,0.308378,31.050000,2.539598,0.000000,0.000000,0.608200,0.000000,0.608200,0.062400,1,3041,0,3041,5000,2677,3720,1043,364,1407,0.880303,0.719624,0,0,0.000000
113,1.112240,29.730000,2.528777,0.000000,0.000000,0.727600,0.000000,0.727600,0.124800,1,3638,0,3638,5000,2192,2908,716,1446,2162,0.602529,0.753783,0,0,0.000000
114,0.663679,28.590000,2.537682,0.000000,0.000000,0.730000,0.000000,0.730000,0.078600,1,3650,0,3650,5000,2985,3728,743,665,1408,0.817808,0.800697,0,0,0.000000
115,1.279694,31.480000,2.520750,0.000000,0.000000,0.775000,0.000000,0.775000,0.143600,1,3875,0,3875,5000,2273,2628,355,1602,1957,0.586581,0.864916,0,0,0.000000
116,0.714100,32.240000,2.567807,0.000000,0.000000,0.696400,0.000000,0.696400,0.091600,1,3482,0,3482,5000,2617,3232,615,865,1480,0.751580,0.809715,0,0,0.000000
117,0.638254,32.060000,2.435353,0.000000,0.000000,0.790600,0.000000,0.790600,0.125800,1,3953,0,3953,5000,3222,3484,262,731,993,0.815077,0.924799,0,0,0.000000
