epoch,train_acc,train_loss,test_acc,test_loss,local_train_loss,selected_clients,total_count,actual_round_clean_count,actual_round_noisy_count,fedrn_clean_count,fedrn_noisy_count,train_count,actual_train_clean_count,actual_train_noisy_count,missed_clean_count,false_clean_count,correctly_excluded_noisy_count,actual_round_clean_ratio,fedrn_clean_ratio,fedrn_noisy_ratio,actual_train_clean_ratio,clean_recall,train_ratio
11,16.210000,2.270484,23.060000,2.138577,1.547276,10,5000,2940,2060,5000,0,5000,2940,2060,0,2060,0,0.588000,1.000000,0.000000,0.588000,1.000000,1.000000
12,19.574000,2.223669,25.720000,2.108891,1.692025,10,5000,2736,2264,5000,0,5000,2736,2264,0,2264,0,0.547200,1.000000,0.000000,0.547200,1.000000,1.000000
13,18.674000,2.229034,22.840000,2.119462,1.481699,10,5000,3148,1852,5000,0,5000,3148,1852,0,1852,0,0.629600,1.000000,0.000000,0.629600,1.000000,1.000000
14,19.134000,2.243741,25.650000,2.100672,1.314291,10,5000,3492,1508,5000,0,5000,3492,1508,0,1508,0,0.698400,1.000000,0.000000,0.698400,1.000000,1.000000
15,14.644000,2.259799,18.530000,2.124796,1.482005,10,5000,3160,1840,5000,0,5000,3160,1840,0,1840,0,0.632000,1.000000,0.000000,0.632000,1.000000,1.000000
16,19.954000,2.209461,27.710000,2.056807,1.284840,10,5000,3508,1492,5000,0,5000,3508,1492,0,1492,0,0.701600,1.000000,0.000000,0.701600,1.000000,1.000000
17,20.740000,2.186267,27.540000,2.034517,1.635851,10,5000,2780,2220,5000,0,5000,2780,2220,0,2220,0,0.556000,1.000000,0.000000,0.556000,1.000000,1.000000
18,18.786000,2.218774,26.710000,2.048844,1.668862,10,5000,2632,2368,5000,0,5000,2632,2368,0,2368,0,0.526400,1.000000,0.000000,0.526400,1.000000,1.000000
19,20.440000,2.196060,27.950000,2.051079,1.671183,10,5000,2716,2284,5000,0,5000,2716,2284,0,2284,0,0.543200,1.000000,0.000000,0.543200,1.000000,1.000000
20,21.238000,2.199937,30.010000,2.055877,1.381935,10,5000,3272,1728,5000,0,5000,3272,1728,0,1728,0,0.654400,1.000000,0.000000,0.654400,1.000000,1.000000
21,22.442000,2.187223,30.460000,2.045369,1.508155,10,5000,3172,1828,5000,0,5000,3172,1828,0,1828,0,0.634400,1.000000,0.000000,0.634400,1.000000,1.000000
22,19.818000,2.225890,26.390000,2.052152,1.487166,10,5000,3028,1972,5000,0,5000,3028,1972,0,1972,0,0.605600,1.000000,0.000000,0.605600,1.000000,1.000000
23,20.004000,2.210058,25.040000,2.095242,1.498070,10,5000,3004,1996,5000,0,5000,3004,1996,0,1996,0,0.600800,1.000000,0.000000,0.600800,1.000000,1.000000
24,18.706000,2.202896,25.490000,2.049005,1.501210,10,5000,3028,1972,5000,0,5000,3028,1972,0,1972,0,0.605600,1.000000,0.000000,0.605600,1.000000,1.000000
25,18.202000,2.241549,24.430000,2.084949,1.356386,10,5000,3364,1636,5000,0,5000,3364,1636,0,1636,0,0.672800,1.000000,0.000000,0.672800,1.000000,1.000000
26,19.574000,2.212181,28.000000,2.035782,1.481302,10,5000,3208,1792,5000,0,5000,3208,1792,0,1792,0,0.641600,1.000000,0.000000,0.641600,1.000000,1.000000
27,20.436000,2.206519,28.260000,2.044480,1.367477,10,5000,3324,1676,5000,0,5000,3324,1676,0,1676,0,0.664800,1.000000,0.000000,0.664800,1.000000,1.000000
28,21.338000,2.193387,31.620000,1.983169,1.522396,10,5000,2968,2032,5000,0,5000,2968,2032,0,2032,0,0.593600,1.000000,0.000000,0.593600,1.000000,1.000000
29,21.980000,2.184635,29.060000,2.021429,1.411932,10,5000,3264,1736,5000,0,5000,3264,1736,0,1736,0,0.652800,1.000000,0.000000,0.652800,1.000000,1.000000
30,16.646000,2.235729,19.470000,2.070503,1.257280,10,5000,3504,1496,5000,0,5000,3504,1496,0,1496,0,0.700800,1.000000,0.000000,0.700800,1.000000,1.000000
31,21.470000,2.184474,29.320000,2.014735,1.465006,10,5000,3148,1852,5000,0,5000,3148,1852,0,1852,0,0.629600,1.000000,0.000000,0.629600,1.000000,1.000000
32,21.768000,2.169806,29.250000,2.018328,1.654688,10,5000,2788,2212,5000,0,5000,2788,2212,0,2212,0,0.557600,1.000000,0.000000,0.557600,1.000000,1.000000
33,20.212000,2.191361,26.140000,2.068416,1.678714,10,5000,2796,2204,5000,0,5000,2796,2204,0,2204,0,0.559200,1.000000,0.000000,0.559200,1.000000,1.000000
34,22.114000,2.194729,30.020000,2.037273,1.265038,10,5000,3496,1504,5000,0,5000,3496,1504,0,1504,0,0.699200,1.000000,0.000000,0.699200,1.000000,1.000000
35,21.852000,2.187194,29.050000,2.029851,1.558200,10,5000,2908,2092,5000,0,5000,2908,2092,0,2092,0,0.581600,1.000000,0.000000,0.581600,1.000000,1.000000
36,16.368000,2.273416,21.530000,2.093648,1.286459,10,5000,3428,1572,5000,0,5000,3428,1572,0,1572,0,0.685600,1.000000,0.000000,0.685600,1.000000,1.000000
37,20.684000,2.195935,29.750000,2.008048,1.425540,10,5000,3196,1804,5000,0,5000,3196,1804,0,1804,0,0.639200,1.000000,0.000000,0.639200,1.000000,1.000000
38,21.128000,2.180348,28.450000,2.041978,1.858420,10,5000,2148,2852,5000,0,5000,2148,2852,0,2852,0,0.429600,1.000000,0.000000,0.429600,1.000000,1.000000
39,20.582000,2.202799,27.280000,2.077575,1.488513,10,5000,3172,1828,5000,0,5000,3172,1828,0,1828,0,0.634400,1.000000,0.000000,0.634400,1.000000,1.000000
40,19.706000,2.176148,26.230000,2.012781,1.379665,10,5000,3196,1804,5000,0,5000,3196,1804,0,1804,0,0.639200,1.000000,0.000000,0.639200,1.000000,1.000000
41,21.988000,2.169887,30.600000,1.990794,1.441505,10,5000,3036,1964,5000,0,5000,3036,1964,0,1964,0,0.607200,1.000000,0.000000,0.607200,1.000000,1.000000
42,24.358000,2.153192,33.060000,1.993539,1.475856,10,5000,3112,1888,5000,0,5000,3112,1888,0,1888,0,0.622400,1.000000,0.000000,0.622400,1.000000,1.000000
43,21.184000,2.194313,30.070000,2.018266,1.383738,10,5000,3152,1848,5000,0,5000,3152,1848,0,1848,0,0.630400,1.000000,0.000000,0.630400,1.000000,1.000000
44,22.512000,2.154173,32.290000,1.959222,1.529337,10,5000,2976,2024,5000,0,5000,2976,2024,0,2024,0,0.595200,1.000000,0.000000,0.595200,1.000000,1.000000
45,20.564000,2.192184,26.420000,2.033506,1.392885,10,5000,3204,1796,5000,0,5000,3204,1796,0,1796,0,0.640800,1.000000,0.000000,0.640800,1.000000,1.000000
46,19.244000,2.216013,26.340000,2.037796,1.479608,10,5000,2872,2128,5000,0,5000,2872,2128,0,2128,0,0.574400,1.000000,0.000000,0.574400,1.000000,1.000000
47,19.888000,2.200315,25.900000,2.028695,1.282811,10,5000,3396,1604,5000,0,5000,3396,1604,0,1604,0,0.679200,1.000000,0.000000,0.679200,1.000000,1.000000
48,21.380000,2.187515,27.510000,2.059526,1.512061,10,5000,2756,2244,5000,0,5000,2756,2244,0,2244,0,0.551200,1.000000,0.000000,0.551200,1.000000,1.000000
49,20.562000,2.201468,28.030000,2.068713,1.745398,10,5000,2452,2548,5000,0,5000,2452,2548,0,2548,0,0.490400,1.000000,0.000000,0.490400,1.000000,1.000000
50,18.916000,2.206254,23.730000,2.066248,1.455821,10,5000,2912,2088,5000,0,5000,2912,2088,0,2088,0,0.582400,1.000000,0.000000,0.582400,1.000000,1.000000
51,21.068000,2.181352,27.700000,2.051802,1.651114,10,5000,2612,2388,5000,0,5000,2612,2388,0,2388,0,0.522400,1.000000,0.000000,0.522400,1.000000,1.000000
52,21.006000,2.186351,27.290000,2.035559,1.364239,10,5000,3136,1864,5000,0,5000,3136,1864,0,1864,0,0.627200,1.000000,0.000000,0.627200,1.000000,1.000000
53,22.552000,2.171495,31.560000,2.001177,1.423248,10,5000,2952,2048,5000,0,5000,2952,2048,0,2048,0,0.590400,1.000000,0.000000,0.590400,1.000000,1.000000
54,19.808000,2.193492,25.970000,2.052023,1.649425,10,5000,2556,2444,5000,0,5000,2556,2444,0,2444,0,0.511200,1.000000,0.000000,0.511200,1.000000,1.000000
55,20.130000,2.201971,27.500000,2.012387,1.153814,10,5000,3536,1464,5000,0,5000,3536,1464,0,1464,0,0.707200,1.000000,0.000000,0.707200,1.000000,1.000000
56,22.820000,2.153494,28.460000,1.996043,1.408443,10,5000,3120,1880,5000,0,5000,3120,1880,0,1880,0,0.624000,1.000000,0.000000,0.624000,1.000000,1.000000
57,21.334000,2.174012,28.510000,2.018393,1.364985,10,5000,3276,1724,5000,0,5000,3276,1724,0,1724,0,0.655200,1.000000,0.000000,0.655200,1.000000,1.000000
58,23.912000,2.147880,32.220000,1.973287,1.476111,10,5000,3048,1952,5000,0,5000,3048,1952,0,1952,0,0.609600,1.000000,0.000000,0.609600,1.000000,1.000000
59,22.584000,2.168488,30.150000,1.971925,1.199759,10,5000,3620,1380,5000,0,5000,3620,1380,0,1380,0,0.724000,1.000000,0.000000,0.724000,1.000000,1.000000
60,23.304000,2.160397,30.850000,1.994853,1.543957,10,5000,2920,2080,5000,0,5000,2920,2080,0,2080,0,0.584000,1.000000,0.000000,0.584000,1.000000,1.000000
61,23.254000,2.176788,31.430000,1.995327,1.235031,10,5000,3400,1600,5000,0,5000,3400,1600,0,1600,0,0.680000,1.000000,0.000000,0.680000,1.000000,1.000000
62,22.406000,2.169574,27.890000,2.038131,1.509232,10,5000,2884,2116,5000,0,5000,2884,2116,0,2116,0,0.576800,1.000000,0.000000,0.576800,1.000000,1.000000
63,23.870000,2.133084,31.940000,1.959847,1.430343,10,5000,3140,1860,5000,0,5000,3140,1860,0,1860,0,0.628000,1.000000,0.000000,0.628000,1.000000,1.000000
64,21.682000,2.161164,28.020000,1.965121,1.164464,10,5000,3464,1536,5000,0,5000,3464,1536,0,1536,0,0.692800,1.000000,0.000000,0.692800,1.000000,1.000000
65,22.698000,2.166162,31.140000,1.985827,1.612680,10,5000,2692,2308,5000,0,5000,2692,2308,0,2308,0,0.538400,1.000000,0.000000,0.538400,1.000000,1.000000
66,23.956000,2.140261,31.880000,1.977608,1.626108,10,5000,2648,2352,5000,0,5000,2648,2352,0,2352,0,0.529600,1.000000,0.000000,0.529600,1.000000,1.000000
67,24.270000,2.139859,30.840000,1.986339,1.445303,10,5000,3004,1996,5000,0,5000,3004,1996,0,1996,0,0.600800,1.000000,0.000000,0.600800,1.000000,1.000000
68,24.214000,2.146072,31.690000,1.969670,1.312035,10,5000,3332,1668,5000,0,5000,3332,1668,0,1668,0,0.666400,1.000000,0.000000,0.666400,1.000000,1.000000
69,21.580000,2.172775,28.610000,2.011207,1.596970,10,5000,2700,2300,5000,0,5000,2700,2300,0,2300,0,0.540000,1.000000,0.000000,0.540000,1.000000,1.000000
70,23.750000,2.145558,32.190000,1.963179,1.332971,10,5000,3208,1792,5000,0,5000,3208,1792,0,1792,0,0.641600,1.000000,0.000000,0.641600,1.000000,1.000000
71,21.064000,2.179342,27.540000,2.021709,1.555778,10,5000,2824,2176,5000,0,5000,2824,2176,0,2176,0,0.564800,1.000000,0.000000,0.564800,1.000000,1.000000
72,21.494000,2.179079,29.050000,2.048646,1.611299,10,5000,2612,2388,5000,0,5000,2612,2388,0,2388,0,0.522400,1.000000,0.000000,0.522400,1.000000,1.000000
73,24.766000,2.165401,31.770000,2.028676,1.439673,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
74,19.302000,2.180594,23.530000,2.053598,1.444168,10,5000,2980,2020,5000,0,5000,2980,2020,0,2020,0,0.596000,1.000000,0.000000,0.596000,1.000000,1.000000
75,24.550000,2.134133,33.370000,1.959213,1.178927,10,5000,3596,1404,5000,0,5000,3596,1404,0,1404,0,0.719200,1.000000,0.000000,0.719200,1.000000,1.000000
76,24.084000,2.145801,32.040000,2.001143,1.703817,10,5000,2544,2456,5000,0,5000,2544,2456,0,2456,0,0.508800,1.000000,0.000000,0.508800,1.000000,1.000000
77,22.126000,2.198347,28.660000,2.028006,1.112346,10,5000,3592,1408,5000,0,5000,3592,1408,0,1408,0,0.718400,1.000000,0.000000,0.718400,1.000000,1.000000
78,21.636000,2.159798,28.390000,2.014076,1.711426,10,5000,2380,2620,5000,0,5000,2380,2620,0,2620,0,0.476000,1.000000,0.000000,0.476000,1.000000,1.000000
79,24.882000,2.141033,33.860000,1.961110,1.237447,10,5000,3336,1664,5000,0,5000,3336,1664,0,1664,0,0.667200,1.000000,0.000000,0.667200,1.000000,1.000000
80,23.910000,2.146447,29.790000,2.038575,1.918659,10,5000,1824,3176,5000,0,5000,1824,3176,0,3176,0,0.364800,1.000000,0.000000,0.364800,1.000000,1.000000
81,23.860000,2.156097,32.330000,2.018046,1.589367,10,5000,2576,2424,5000,0,5000,2576,2424,0,2424,0,0.515200,1.000000,0.000000,0.515200,1.000000,1.000000
82,23.730000,2.136580,31.110000,1.973997,1.314108,10,5000,3364,1636,5000,0,5000,3364,1636,0,1636,0,0.672800,1.000000,0.000000,0.672800,1.000000,1.000000
83,22.222000,2.175652,28.750000,2.062823,1.607221,10,5000,2552,2448,5000,0,5000,2552,2448,0,2448,0,0.510400,1.000000,0.000000,0.510400,1.000000,1.000000
84,22.656000,2.192114,31.100000,2.030130,1.337951,10,5000,3192,1808,5000,0,5000,3192,1808,0,1808,0,0.638400,1.000000,0.000000,0.638400,1.000000,1.000000
85,20.586000,2.200271,27.420000,2.074318,1.322607,10,5000,3024,1976,5000,0,5000,3024,1976,0,1976,0,0.604800,1.000000,0.000000,0.604800,1.000000,1.000000
86,21.508000,2.170123,27.300000,2.037430,1.669420,10,5000,2456,2544,5000,0,5000,2456,2544,0,2544,0,0.491200,1.000000,0.000000,0.491200,1.000000,1.000000
87,19.596000,2.200936,25.200000,2.068403,1.327743,10,5000,3204,1796,5000,0,5000,3204,1796,0,1796,0,0.640800,1.000000,0.000000,0.640800,1.000000,1.000000
88,21.640000,2.190230,28.530000,2.008619,1.353879,10,5000,3096,1904,5000,0,5000,3096,1904,0,1904,0,0.619200,1.000000,0.000000,0.619200,1.000000,1.000000
89,22.132000,2.165367,27.250000,2.050549,1.546381,10,5000,2840,2160,5000,0,5000,2840,2160,0,2160,0,0.568000,1.000000,0.000000,0.568000,1.000000,1.000000
90,22.364000,2.197867,28.960000,2.041981,1.097264,10,5000,3548,1452,5000,0,5000,3548,1452,0,1452,0,0.709600,1.000000,0.000000,0.709600,1.000000,1.000000
