epoch,train_acc,train_loss,test_acc,test_loss,local_train_loss,selected_clients,total_count,actual_round_clean_count,actual_round_noisy_count,fedrn_clean_count,fedrn_noisy_count,train_count,actual_train_clean_count,actual_train_noisy_count,missed_clean_count,false_clean_count,correctly_excluded_noisy_count,actual_round_clean_ratio,fedrn_clean_ratio,fedrn_noisy_ratio,actual_train_clean_ratio,clean_recall,train_ratio
33,20.272000,2.199838,27.160000,2.076262,1.644687,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
34,19.772000,2.197351,26.790000,2.056492,1.589114,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
35,20.224000,2.216069,27.190000,2.077358,1.614562,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
36,20.568000,2.208535,28.030000,2.068278,1.593929,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
37,21.712000,2.177886,29.340000,2.020505,1.612319,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
38,21.764000,2.175950,29.460000,2.030690,1.599087,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
39,21.508000,2.182514,28.930000,2.045759,1.619240,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
40,20.174000,2.181779,26.080000,2.044286,1.607820,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
41,22.366000,2.166721,31.050000,2.007474,1.612916,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
42,22.622000,2.176590,30.100000,2.037523,1.569881,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
43,21.120000,2.193932,29.350000,2.049431,1.594266,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
44,22.536000,2.155375,30.100000,1.992633,1.599490,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
45,19.782000,2.189783,24.110000,2.059214,1.587563,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
46,20.308000,2.196257,23.490000,2.069846,1.570972,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
47,20.780000,2.190708,26.610000,2.056305,1.609864,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
48,20.814000,2.189619,25.600000,2.074141,1.572517,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
49,19.816000,2.222974,26.290000,2.103455,1.614398,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
50,20.008000,2.199804,25.930000,2.069397,1.586195,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
51,21.728000,2.190483,27.530000,2.078614,1.605445,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
52,22.630000,2.168921,29.530000,2.031868,1.571875,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
53,23.406000,2.160799,31.510000,2.008560,1.556526,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
54,19.498000,2.207148,24.990000,2.057138,1.540265,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
55,23.120000,2.159700,31.860000,2.003031,1.552970,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
56,21.436000,2.169162,25.230000,2.038528,1.558983,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
57,21.410000,2.177152,27.690000,2.045695,1.550951,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
58,21.340000,2.183326,26.790000,2.056845,1.585659,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
59,21.744000,2.184352,28.240000,2.028720,1.591395,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
60,22.182000,2.176897,28.620000,2.041285,1.558272,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
61,22.518000,2.181141,29.470000,2.051278,1.544771,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
62,21.226000,2.187392,25.580000,2.081242,1.529027,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
63,21.686000,2.168834,27.990000,2.029260,1.563252,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
64,22.098000,2.166899,27.620000,2.029095,1.572246,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
65,21.374000,2.180029,28.370000,2.032318,1.574729,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
66,22.820000,2.163644,29.490000,2.008020,1.543121,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
67,23.186000,2.147571,29.520000,1.995908,1.533460,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
68,23.352000,2.155218,29.760000,2.007988,1.552226,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
69,19.914000,2.203497,25.750000,2.065186,1.557123,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
70,22.292000,2.162046,29.080000,2.017203,1.548465,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
71,20.650000,2.183617,26.890000,2.040070,1.554473,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
72,20.266000,2.201501,26.690000,2.074284,1.550825,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
73,22.840000,2.172739,28.730000,2.040418,1.529947,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
74,22.082000,2.154767,27.720000,2.026805,1.506627,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
75,23.566000,2.146615,29.950000,2.015652,1.544477,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
76,24.092000,2.149715,31.040000,1.998122,1.562408,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
77,22.258000,2.187048,29.180000,2.046232,1.536576,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
78,21.640000,2.168850,28.560000,2.012546,1.535944,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
79,22.682000,2.166447,29.130000,2.023973,1.516338,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
80,23.648000,2.167407,29.640000,2.040528,1.539780,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
81,23.866000,2.163633,31.830000,2.016322,1.533298,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
82,23.238000,2.146701,30.100000,1.999209,1.536127,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
83,22.654000,2.175825,29.040000,2.040823,1.526302,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
84,22.868000,2.166002,29.370000,2.023670,1.517750,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
85,21.014000,2.187607,25.200000,2.092415,1.500862,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
86,22.478000,2.155546,28.800000,2.009083,1.500166,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
87,20.436000,2.194455,26.020000,2.072418,1.520315,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
88,22.232000,2.176129,27.510000,2.027333,1.497092,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
89,21.946000,2.178339,25.980000,2.063641,1.533169,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
90,21.124000,2.212509,26.200000,2.107117,1.492098,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
91,20.554000,2.202195,24.040000,2.113480,1.486541,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
92,20.636000,2.229450,23.900000,2.162138,1.507073,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
93,20.274000,2.211665,23.720000,2.121639,1.529641,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
94,22.124000,2.176609,26.790000,2.073531,1.517789,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
95,22.344000,2.189124,28.320000,2.063177,1.483872,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
96,22.424000,2.189581,28.410000,2.076341,1.507146,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
97,20.134000,2.211682,24.050000,2.122157,1.497429,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
98,21.756000,2.167360,25.240000,2.059621,1.518787,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
99,21.840000,2.178093,26.240000,2.063945,1.463611,10,5000,3000,2000,5000,0,5000,3000,2000,0,2000,0,0.600000,1.000000,0.000000,0.600000,1.000000,1.000000
100,24.404000,2.177075,31.260000,1.961625,0.334633,10,5000,3000,2000,3042,1958,3042,2923,119,77,119,1881,0.600000,0.608400,0.391600,0.960881,0.974333,0.608400
101,23.138000,2.222704,31.220000,1.915915,0.400232,10,5000,3000,2000,3101,1899,3101,2959,142,41,142,1858,0.600000,0.620200,0.379800,0.954208,0.986333,0.620200
102,23.770000,2.374352,34.040000,1.956661,0.255225,10,5000,3000,2000,3037,1963,3037,2949,88,51,88,1912,0.600000,0.607400,0.392600,0.971024,0.983000,0.607400
103,22.760000,2.380846,29.160000,2.002904,0.367368,10,5000,3000,2000,3079,1921,3079,2934,145,66,145,1855,0.600000,0.615800,0.384200,0.952907,0.978000,0.615800
104,28.972000,2.136040,42.790000,1.671728,0.289875,10,5000,3000,2000,3037,1963,3037,2956,81,44,81,1919,0.600000,0.607400,0.392600,0.973329,0.985333,0.607400
105,24.364000,2.304599,37.470000,1.765990,0.391735,10,5000,3000,2000,3065,1935,3065,2932,133,68,133,1867,0.600000,0.613000,0.387000,0.956607,0.977333,0.613000
106,25.808000,2.302833,35.480000,1.812124,0.354330,10,5000,3000,2000,3052,1948,3052,2954,98,46,98,1902,0.600000,0.610400,0.389600,0.967890,0.984667,0.610400
107,21.196000,2.483936,31.300000,1.876755,0.368005,10,5000,3000,2000,3036,1964,3036,2949,87,51,87,1913,0.600000,0.607200,0.392800,0.971344,0.983000,0.607200
108,29.978000,2.162479,45.060000,1.604133,0.362805,10,5000,3000,2000,3114,1886,3114,2969,145,31,145,1855,0.600000,0.622800,0.377200,0.953436,0.989667,0.622800
109,20.310000,2.476151,31.720000,1.827908,0.287761,10,5000,3000,2000,3047,1953,3047,2960,87,40,87,1913,0.600000,0.609400,0.390600,0.971447,0.986667,0.609400
110,23.916000,2.357153,32.740000,1.758545,0.304170,10,5000,3000,2000,3041,1959,3041,2951,90,49,90,1910,0.600000,0.608200,0.391800,0.970404,0.983667,0.608200
111,26.204000,2.364161,39.180000,1.672596,0.297049,10,5000,3000,2000,3018,1982,3018,2946,72,54,72,1928,0.600000,0.603600,0.396400,0.976143,0.982000,0.603600
112,26.140000,2.336653,38.580000,1.706280,0.341845,10,5000,3000,2000,3070,1930,3070,2964,106,36,106,1894,0.600000,0.614000,0.386000,0.965472,0.988000,0.614000
113,25.732000,2.333075,37.340000,1.694430,0.322574,10,5000,3000,2000,3071,1929,3071,2965,106,35,106,1894,0.600000,0.614200,0.385800,0.965484,0.988333,0.614200
114,24.990000,2.335256,36.180000,1.689462,0.301891,10,5000,3000,2000,3055,1945,3055,2950,105,50,105,1895,0.600000,0.611000,0.389000,0.965630,0.983333,0.611000
115,23.924000,2.510576,34.680000,1.826554,0.301287,10,5000,3000,2000,3015,1985,3015,2916,99,84,99,1901,0.600000,0.603000,0.397000,0.967164,0.972000,0.603000
116,28.518000,2.273098,43.620000,1.590945,0.305512,10,5000,3000,2000,3043,1957,3043,2943,100,57,100,1900,0.600000,0.608600,0.391400,0.967138,0.981000,0.608600
117,29.860000,2.209222,44.910000,1.555295,0.296053,10,5000,3000,2000,3035,1965,3035,2958,77,42,77,1923,0.600000,0.607000,0.393000,0.974629,0.986000,0.607000
118,28.652000,2.296686,43.430000,1.625842,0.323706,10,5000,3000,2000,3057,1943,3057,2945,112,55,112,1888,0.600000,0.611400,0.388600,0.963363,0.981667,0.611400
119,29.216000,2.318463,46.390000,1.539640,0.251978,10,5000,3000,2000,3028,1972,3028,2955,73,45,73,1927,0.600000,0.605600,0.394400,0.975892,0.985000,0.605600
120,28.242000,2.314044,41.140000,1.647777,0.186516,10,5000,3000,2000,3001,1999,3001,2942,59,58,59,1941,0.600000,0.600200,0.399800,0.980340,0.980667,0.600200
121,30.214000,2.248752,43.440000,1.577210,0.283146,10,5000,3000,2000,3037,1963,3037,2951,86,49,86,1914,0.600000,0.607400,0.392600,0.971683,0.983667,0.607400
122,28.008000,2.346595,41.700000,1.622249,0.288665,10,5000,3000,2000,3019,1981,3019,2928,91,72,91,1909,0.600000,0.603800,0.396200,0.969858,0.976000,0.603800
123,28.388000,2.283346,45.400000,1.503086,0.305457,10,5000,3000,2000,3054,1946,3054,2950,104,50,104,1896,0.600000,0.610800,0.389200,0.965946,0.983333,0.610800
124,29.446000,2.294872,46.290000,1.479340,0.234029,10,5000,3000,2000,3003,1997,3003,2948,55,52,55,1945,0.600000,0.600600,0.399400,0.981685,0.982667,0.600600
125,29.508000,2.356336,46.680000,1.525882,0.267183,10,5000,3000,2000,3024,1976,3024,2963,61,37,61,1939,0.600000,0.604800,0.395200,0.979828,0.987667,0.604800
126,26.800000,2.478413,40.610000,1.656100,0.228120,10,5000,3000,2000,3018,1982,3018,2944,74,56,74,1926,0.600000,0.603600,0.396400,0.975480,0.981333,0.603600
127,27.238000,2.482591,41.710000,1.617793,0.222567,10,5000,3000,2000,2990,2010,2990,2930,60,70,60,1940,0.600000,0.598000,0.402000,0.979933,0.976667,0.598000
128,29.340000,2.362466,43.960000,1.582451,0.276758,10,5000,3000,2000,3017,1983,3017,2941,76,59,76,1924,0.600000,0.603400,0.396600,0.974809,0.980333,0.603400
129,30.652000,2.371206,47.060000,1.508331,0.209550,10,5000,3000,2000,3010,1990,3010,2949,61,51,61,1939,0.600000,0.602000,0.398000,0.979734,0.983000,0.602000
130,28.270000,2.443288,42.130000,1.598328,0.271300,10,5000,3000,2000,3006,1994,3006,2922,84,78,84,1916,0.600000,0.601200,0.398800,0.972056,0.974000,0.601200
131,32.916000,2.255420,47.180000,1.457392,0.201184,10,5000,3000,2000,2987,2013,2987,2938,49,62,49,1951,0.600000,0.597400,0.402600,0.983596,0.979333,0.597400
132,32.370000,2.272809,49.530000,1.404892,0.208819,10,5000,3000,2000,2990,2010,2990,2948,42,52,42,1958,0.600000,0.598000,0.402000,0.985953,0.982667,0.598000
133,28.890000,2.407402,44.140000,1.522484,0.191265,10,5000,3000,2000,3024,1976,3024,2955,69,45,69,1931,0.600000,0.604800,0.395200,0.977183,0.985000,0.604800
134,30.286000,2.386005,46.710000,1.525180,0.247929,10,5000,3000,2000,3025,1975,3025,2946,79,54,79,1921,0.600000,0.605000,0.395000,0.973884,0.982000,0.605000
135,32.006000,2.306271,47.510000,1.482171,0.201506,10,5000,3000,2000,2988,2012,2988,2931,57,69,57,1943,0.600000,0.597600,0.402400,0.980924,0.977000,0.597600
136,34.794000,2.211362,53.100000,1.309983,0.218627,10,5000,3000,2000,2999,2001,2999,2931,68,69,68,1932,0.600000,0.599800,0.400200,0.977326,0.977000,0.599800
137,32.970000,2.337487,47.880000,1.484066,0.157696,10,5000,3000,2000,2974,2026,2974,2934,40,66,40,1960,0.600000,0.594800,0.405200,0.986550,0.978000,0.594800
138,26.256000,2.641436,37.480000,1.704429,0.159628,10,5000,3000,2000,2924,2076,2924,2881,43,119,43,1957,0.600000,0.584800,0.415200,0.985294,0.960333,0.584800
139,31.122000,2.350967,48.290000,1.443206,0.281951,10,5000,3000,2000,3018,1982,3018,2939,79,61,79,1921,0.600000,0.603600,0.396400,0.973824,0.979667,0.603600
140,30.702000,2.429545,46.170000,1.560741,0.372178,10,5000,3000,2000,3035,1965,3035,2941,94,59,94,1906,0.600000,0.607000,0.393000,0.969028,0.980333,0.607000
141,33.388000,2.263794,52.050000,1.378922,0.413333,10,5000,3000,2000,3018,1982,3018,2928,90,72,90,1910,0.600000,0.603600,0.396400,0.970179,0.976000,0.603600
142,32.402000,2.273859,48.060000,1.453481,0.260827,10,5000,3000,2000,3039,1961,3039,2959,80,41,80,1920,0.600000,0.607800,0.392200,0.973676,0.986333,0.607800
143,25.808000,2.757658,36.870000,1.828849,0.150221,10,5000,3000,2000,2973,2027,2973,2937,36,63,36,1964,0.600000,0.594600,0.405400,0.987891,0.979000,0.594600
144,34.744000,2.242668,51.140000,1.383131,0.258666,10,5000,3000,2000,2994,2006,2994,2926,68,74,68,1932,0.600000,0.598800,0.401200,0.977288,0.975333,0.598800
145,29.086000,2.419312,47.540000,1.444262,0.217112,10,5000,3000,2000,3001,1999,3001,2951,50,49,50,1950,0.600000,0.600200,0.399800,0.983339,0.983667,0.600200
146,32.708000,2.299144,48.310000,1.447878,0.199673,10,5000,3000,2000,3014,1986,3014,2954,60,46,60,1940,0.600000,0.602800,0.397200,0.980093,0.984667,0.602800
147,31.198000,2.388064,47.550000,1.469080,0.198413,10,5000,3000,2000,3017,1983,3017,2954,63,46,63,1937,0.600000,0.603400,0.396600,0.979118,0.984667,0.603400
148,31.370000,2.345568,51.010000,1.373159,0.314129,10,5000,3000,2000,3005,1995,3005,2916,89,84,89,1911,0.600000,0.601000,0.399000,0.970383,0.972000,0.601000
149,34.188000,2.305168,51.170000,1.361774,0.210624,10,5000,3000,2000,3030,1970,3030,2948,82,52,82,1918,0.600000,0.606000,0.394000,0.972937,0.982667,0.606000
