epoch,train_acc,train_loss,test_acc,test_loss,local_train_loss,selected_clients,total_count,actual_round_clean_count,actual_round_noisy_count,fedrn_clean_count,fedrn_noisy_count,train_count,actual_train_clean_count,actual_train_noisy_count,missed_clean_count,false_clean_count,correctly_excluded_noisy_count,actual_round_clean_ratio,fedrn_clean_ratio,fedrn_noisy_ratio,actual_train_clean_ratio,clean_recall,train_ratio
15,47.050000,1.517229,50.200000,1.455986,0.287350,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
16,50.298000,1.446654,51.670000,1.419169,0.276434,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
17,50.774000,1.436105,51.230000,1.407455,0.276823,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
18,51.348000,1.414470,52.800000,1.381520,0.271965,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
19,51.540000,1.423009,50.330000,1.414547,0.259670,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
20,53.200000,1.385698,51.320000,1.402020,0.274855,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
21,51.860000,1.404455,52.810000,1.379644,0.251018,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
22,50.268000,1.423083,47.810000,1.449185,0.253506,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
23,53.658000,1.354650,53.190000,1.342421,0.247734,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
24,53.070000,1.355942,53.940000,1.346394,0.244850,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
25,52.962000,1.351443,53.750000,1.330249,0.249587,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
26,55.512000,1.304680,54.620000,1.302715,0.259034,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
27,52.586000,1.338715,50.710000,1.364251,0.243934,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
28,53.992000,1.322307,52.910000,1.335929,0.226594,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
29,54.166000,1.321490,53.480000,1.323764,0.257650,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
30,57.084000,1.262668,57.520000,1.250516,0.227386,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
31,55.996000,1.271428,55.650000,1.280937,0.206703,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
32,55.452000,1.270426,56.130000,1.245082,0.222436,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
33,57.092000,1.241076,56.790000,1.254896,0.233518,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
34,58.514000,1.223461,57.940000,1.227472,0.230414,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
35,59.228000,1.211299,58.880000,1.213232,0.233259,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
36,58.050000,1.222672,58.410000,1.219499,0.212936,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
37,58.956000,1.201119,58.710000,1.209063,0.214881,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
38,57.796000,1.206818,57.760000,1.207187,0.206961,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
39,59.312000,1.190138,59.690000,1.189468,0.205737,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
40,60.042000,1.174782,58.450000,1.201857,0.216462,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
41,56.488000,1.230793,55.310000,1.245079,0.209062,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
42,59.826000,1.175988,57.870000,1.224094,0.210590,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
43,58.098000,1.193756,57.210000,1.231936,0.224693,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
44,55.428000,1.228036,58.770000,1.180382,0.229731,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
45,57.390000,1.204917,58.880000,1.187034,0.210480,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
46,58.854000,1.178875,57.640000,1.225690,0.189177,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
47,60.556000,1.141791,59.290000,1.162284,0.227267,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
48,59.502000,1.153518,59.100000,1.165338,0.215611,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
49,60.394000,1.138679,62.060000,1.123553,0.216742,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
50,61.576000,1.120884,59.620000,1.162972,0.192867,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
51,59.034000,1.157010,59.380000,1.156891,0.223182,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
52,60.764000,1.128405,60.050000,1.164447,0.181513,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
53,59.848000,1.153670,57.650000,1.218330,0.189207,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
54,61.148000,1.121086,59.350000,1.170322,0.191924,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
55,60.018000,1.137385,60.530000,1.156817,0.190948,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
56,59.528000,1.134348,58.820000,1.172927,0.176441,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
57,62.620000,1.099046,58.320000,1.198465,0.176635,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
58,61.356000,1.101376,59.570000,1.154317,0.202286,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
59,62.166000,1.090361,61.720000,1.108043,0.198589,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
60,62.088000,1.089930,58.850000,1.177815,0.202709,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
61,59.740000,1.123138,59.860000,1.135026,0.186703,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
62,62.280000,1.087879,60.000000,1.153323,0.189502,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
63,61.874000,1.086020,61.880000,1.097960,0.193632,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
64,63.640000,1.056950,61.200000,1.124460,0.190384,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
65,63.928000,1.047515,62.830000,1.084797,0.187834,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
66,61.110000,1.095640,60.920000,1.122180,0.190150,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
67,61.234000,1.107991,56.660000,1.226312,0.174087,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
68,61.072000,1.101050,62.720000,1.100189,0.187041,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
69,63.660000,1.048873,61.940000,1.103782,0.199659,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
70,63.062000,1.054829,59.980000,1.147817,0.174606,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
71,61.930000,1.070082,62.740000,1.075474,0.181275,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
72,61.982000,1.071193,62.320000,1.088180,0.181671,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
73,63.102000,1.049501,61.510000,1.108212,0.165792,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
74,63.556000,1.045919,61.150000,1.139652,0.153262,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
75,62.352000,1.053807,61.890000,1.080728,0.179975,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
76,63.292000,1.057202,60.520000,1.143687,0.189807,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
77,62.292000,1.073196,63.190000,1.069735,0.178589,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
78,62.400000,1.045794,62.150000,1.085175,0.168453,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
79,65.318000,1.003532,63.440000,1.058862,0.185874,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
80,64.070000,1.023439,59.970000,1.141386,0.176903,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
81,64.682000,1.009321,62.940000,1.074891,0.171442,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
82,65.018000,1.003775,64.000000,1.046199,0.179023,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
83,65.242000,0.993070,63.440000,1.067546,0.174371,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
84,63.910000,1.020727,63.300000,1.067414,0.178201,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
85,64.642000,1.009772,63.090000,1.061454,0.175369,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
86,62.624000,1.034869,60.910000,1.091198,0.172778,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
87,65.408000,0.982308,63.060000,1.064387,0.162513,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
88,65.820000,0.980283,62.230000,1.085594,0.179563,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
89,64.862000,0.998145,63.210000,1.065858,0.157155,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
90,64.650000,1.006979,64.660000,1.020958,0.160544,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
91,65.428000,0.991889,62.010000,1.093233,0.179661,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
92,64.598000,1.000908,62.630000,1.082442,0.155897,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
93,64.536000,1.003518,62.090000,1.089866,0.149277,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
94,65.484000,0.980057,63.500000,1.058127,0.156180,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
95,64.716000,0.993847,62.660000,1.063889,0.159690,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
96,65.478000,0.980552,62.670000,1.078933,0.172984,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
97,66.934000,0.952569,63.810000,1.049371,0.154608,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
98,66.696000,0.955016,64.430000,1.044604,0.166829,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
99,66.718000,0.958535,62.020000,1.086324,0.164758,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
100,64.894000,0.996594,60.530000,1.129514,0.140498,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
101,65.378000,0.985069,62.600000,1.062443,0.173805,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
102,67.046000,0.950207,64.870000,1.022113,0.181215,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
103,67.140000,0.939773,63.590000,1.050997,0.149825,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
104,66.914000,0.947714,65.030000,1.017388,0.165069,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
105,67.138000,0.942796,62.580000,1.086479,0.144280,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
106,66.546000,0.956854,63.470000,1.053007,0.164988,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
107,65.278000,0.976614,62.860000,1.066085,0.148639,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
108,65.482000,0.972384,61.800000,1.074389,0.157701,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
109,66.228000,0.954191,65.740000,0.993336,0.146206,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
110,66.372000,0.952587,61.440000,1.120340,0.150481,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
111,64.574000,0.979582,65.400000,0.991832,0.172401,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
112,66.910000,0.945292,62.330000,1.097379,0.150291,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
113,66.028000,0.959510,63.660000,1.049773,0.155866,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
114,66.396000,0.954414,62.670000,1.080854,0.142626,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
115,67.782000,0.931035,64.190000,1.045860,0.151024,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
116,67.442000,0.932593,63.570000,1.063389,0.157502,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
117,67.784000,0.918286,64.600000,1.021768,0.139069,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
118,67.076000,0.932771,63.440000,1.047166,0.144331,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
119,67.218000,0.931559,64.980000,1.025531,0.139820,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
120,66.068000,0.952258,63.230000,1.056119,0.156057,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
121,67.130000,0.932692,64.010000,1.044269,0.134577,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
122,66.882000,0.938968,66.020000,1.001649,0.154004,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
123,66.756000,0.936139,64.950000,1.004660,0.159285,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
124,67.144000,0.932441,65.440000,1.004698,0.139109,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
125,67.678000,0.917516,64.780000,1.018008,0.150421,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
126,66.580000,0.942684,64.260000,1.036388,0.143847,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
127,67.020000,0.925252,65.530000,0.978844,0.153715,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
128,66.002000,0.948696,64.150000,1.035248,0.149488,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
129,68.172000,0.902408,64.330000,1.025634,0.152883,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
130,68.270000,0.908101,62.910000,1.062480,0.139394,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
131,66.764000,0.936050,65.980000,0.974702,0.159094,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
132,67.416000,0.927076,63.350000,1.070832,0.133262,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
133,67.998000,0.920286,64.520000,1.032280,0.156624,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
134,68.408000,0.897374,64.610000,1.022461,0.149268,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
135,67.408000,0.921188,65.530000,0.994092,0.131660,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
136,66.524000,0.925981,64.520000,1.001802,0.136052,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
137,67.308000,0.913144,65.650000,0.987307,0.134477,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
138,67.258000,0.924983,65.980000,0.987030,0.138544,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
139,68.460000,0.899802,63.800000,1.048678,0.139829,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
140,66.572000,0.926445,64.920000,1.019419,0.145431,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
141,67.684000,0.903228,65.630000,0.992760,0.151847,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
142,68.788000,0.890293,65.280000,1.023838,0.142437,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
143,68.510000,0.890097,64.920000,1.025614,0.118740,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
144,69.256000,0.875769,64.540000,1.030929,0.144883,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
145,69.194000,0.875890,66.990000,0.963692,0.131898,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
146,67.594000,0.907062,64.160000,1.030986,0.145402,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
147,69.066000,0.885368,63.970000,1.064907,0.128540,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
148,69.544000,0.866136,66.320000,0.979541,0.138540,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
149,69.316000,0.874884,66.400000,0.981727,0.151741,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
150,68.066000,0.901051,65.440000,1.015886,0.136714,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
151,68.824000,0.874449,64.510000,1.015937,0.138802,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
152,69.772000,0.869160,66.040000,0.980909,0.147771,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
153,69.898000,0.854427,67.320000,0.953600,0.146247,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
154,67.458000,0.910763,66.890000,0.951978,0.136995,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
155,69.120000,0.874125,65.940000,0.992738,0.145428,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
156,69.550000,0.872172,65.810000,1.012118,0.136770,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
157,68.622000,0.883953,65.950000,0.989703,0.139040,50,25000,25000,0,25000,0,25000,25000,0,0,0,0,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
