epoch,global_acc,global_loss,selected_clients,net2_avg_acc,best_net2_client,best_net2_acc,best_net2_used,fedrn_clean_ratio,fedrn_precision,fedrn_recall,bestnet2_clean_ratio,bestnet2_precision,bestnet2_recall,final_clean_ratio,final_precision,final_recall,missed_clean,false_clean,net1_train_loss,net2_train_loss
287,18.230000,2.872101,91|81|47|64|2|12|87|58|7|68,68.700000,2,100.000000,1,0.850750,0.613870,0.888936,0.696250,0.742908,0.880426,0.843250,0.620219,0.890213,258,1281,1.000644,0.958390
288,31.150000,2.554537,34|27|82|98|66|53|35|94|3|6,66.400000,6,97.000000,1,0.866250,0.647330,0.930319,0.740250,0.754813,0.927001,0.868750,0.648058,0.934052,159,1223,0.956942,0.925946
289,28.020000,2.635647,87|58|56|11|19|74|81|73|1|4,69.800000,4,92.000000,1,0.891000,0.650112,0.919444,0.772000,0.761010,0.932540,0.900250,0.653985,0.934524,165,1246,0.944424,0.839184
290,27.970000,2.632042,34|47|16|82|99|73|67|76|70|13,60.100000,13,97.000000,1,0.846000,0.521572,0.817887,0.709750,0.618528,0.813716,0.838250,0.526693,0.818350,392,1587,1.177037,1.043697
291,26.060000,2.651159,94|43|28|29|67|39|62|86|84|46,62.900000,29,94.000000,1,0.843500,0.579135,0.906308,0.751250,0.632945,0.882189,0.846250,0.578434,0.908163,198,1427,1.088787,1.080563
292,25.450000,2.679902,71|86|24|38|94|10|11|90|23|46,62.500000,23,93.000000,1,0.835500,0.650808,0.896538,0.753000,0.699535,0.868508,0.810750,0.669750,0.895301,254,1071,0.820036,0.923360
293,29.760000,2.587256,34|9|40|0|11|75|80|79|3|26,68.700000,0,100.000000,1,0.843500,0.727030,0.857393,0.727000,0.837001,0.850751,0.846000,0.727246,0.860189,400,923,0.776588,0.704790
294,25.480000,2.686039,71|36|90|24|49|91|92|17|31|58,58.600000,31,82.000000,1,0.823750,0.553869,0.823928,0.740500,0.610398,0.816253,0.808750,0.566306,0.827088,383,1403,1.141642,1.086630
295,27.150000,2.694093,20|38|63|33|14|8|86|41|37|56,73.600000,8,96.000000,1,0.826250,0.762179,0.920351,0.707000,0.861740,0.890391,0.824250,0.764331,0.920716,217,777,0.717034,0.848999
296,26.930000,2.676551,4|9|7|56|72|77|5|36|41|71,67.000000,9,100.000000,1,0.879500,0.708926,0.892627,0.759000,0.824769,0.896206,0.881500,0.711004,0.897280,287,1019,0.852038,0.779210
297,24.870000,2.697800,65|88|68|74|17|51|93|76|71|4,57.400000,4,93.000000,1,0.856000,0.497371,0.825897,0.616250,0.677079,0.809408,0.855000,0.498538,0.826867,357,1715,1.296560,1.075005
298,25.530000,2.676654,65|99|62|5|64|3|85|60|35|76,67.000000,3,96.000000,1,0.867250,0.591237,0.919731,0.653750,0.768642,0.901345,0.856250,0.599124,0.920179,178,1373,1.027138,0.996372
299,25.080000,2.754984,67|32|75|57|87|30|46|18|37|16,69.100000,18,92.000000,1,0.811500,0.691929,0.893042,0.727500,0.753265,0.871571,0.793500,0.708570,0.894235,266,925,0.812074,0.921868
300,27.860000,2.622962,7|42|23|2|51|26|47|48|21|38,79.900000,2,100.000000,1,0.846750,0.855920,0.957398,0.753000,0.958831,0.953765,0.844750,0.860018,0.959709,122,473,0.561234,0.704550
301,28.000000,2.649125,80|14|43|47|17|23|65|98|86|1,61.700000,14,94.000000,1,0.816750,0.612489,0.804584,0.722750,0.674161,0.783675,0.803750,0.621773,0.803780,488,1216,0.960236,0.848540
302,29.630000,2.662920,92|53|46|15|67|64|6|79|27|19,70.500000,6,95.000000,1,0.892250,0.676380,0.962904,0.734250,0.788560,0.923813,0.893250,0.676462,0.964101,90,1156,0.936541,0.860154
303,31.550000,2.534051,48|41|67|57|19|4|83|51|22|29,70.700000,4,96.000000,1,0.842750,0.705132,0.894281,0.656500,0.888423,0.877728,0.845000,0.706805,0.898796,269,991,0.847961,0.836671
304,33.340000,2.485126,49|62|24|4|93|26|12|31|42|18,75.200000,4,93.000000,1,0.819000,0.800977,0.920702,0.703000,0.896515,0.884561,0.791000,0.829646,0.921053,225,539,0.526076,0.732823
305,30.140000,2.550183,69|51|54|18|71|96|8|92|55|17,58.900000,8,95.000000,1,0.868000,0.580645,0.874620,0.696750,0.704342,0.851627,0.865000,0.584104,0.876790,284,1439,1.075097,0.948618
306,26.540000,2.684735,29|43|78|74|4|79|54|51|72|67,63.600000,29,95.000000,1,0.888250,0.590205,0.934909,0.799000,0.649562,0.925546,0.889250,0.590104,0.935800,144,1458,1.113115,0.983957
307,24.590000,2.759612,8|43|37|91|15|65|69|82|2|20,65.000000,2,100.000000,1,0.877000,0.680730,0.911103,0.716750,0.831182,0.909195,0.859500,0.695172,0.911866,231,1048,0.865627,0.850032
308,33.140000,2.542828,55|13|12|20|42|62|50|6|5|66,74.800000,13,96.000000,1,0.823000,0.790401,0.884132,0.709500,0.901691,0.869521,0.817250,0.796574,0.884811,339,665,0.613997,0.685589
309,27.300000,2.628661,50|24|1|51|63|5|75|85|70|57,65.100000,5,92.000000,1,0.865500,0.627672,0.882257,0.656500,0.764280,0.814860,0.829500,0.630199,0.848965,372,1227,1.000490,0.889348
310,31.150000,2.550128,32|52|7|23|48|86|24|70|64|49,75.400000,23,92.000000,1,0.829000,0.708685,0.921930,0.756750,0.757185,0.899176,0.826000,0.710048,0.920361,203,958,0.864128,0.868317
311,30.960000,2.608264,1|11|81|92|4|34|23|85|69|29,65.700000,4,97.000000,1,0.837250,0.684085,0.870441,0.753000,0.761620,0.871581,0.835750,0.690996,0.877660,322,1033,0.801196,0.775582
312,25.240000,2.743756,86|36|96|0|49|25|99|80|8|43,54.600000,0,100.000000,1,0.801000,0.540574,0.742392,0.667000,0.648051,0.741106,0.791750,0.549100,0.745392,594,1428,1.084594,0.934065
313,28.110000,2.638553,83|13|64|66|42|60|55|91|11|95,63.600000,13,95.000000,1,0.889750,0.582186,0.965068,0.754000,0.681366,0.957150,0.888000,0.585586,0.968794,67,1472,1.111517,1.075669
314,25.770000,2.822241,19|80|3|24|75|92|44|69|45|86,58.500000,3,96.000000,1,0.852500,0.604692,0.902012,0.675250,0.724546,0.856080,0.824500,0.621892,0.897200,235,1247,0.892612,0.948392
315,26.600000,2.660327,7|6|82|11|58|34|76|75|52|89,59.100000,7,87.000000,1,0.823750,0.587860,0.795156,0.694750,0.681900,0.777915,0.825250,0.590124,0.799672,488,1353,1.029162,0.910064
316,26.540000,2.667748,71|49|69|64|78|6|76|32|16|43,60.100000,6,93.000000,1,0.836000,0.600778,0.839883,0.640000,0.780859,0.835702,0.821000,0.612972,0.841555,379,1271,1.035503,0.950700
317,24.390000,2.698246,93|91|89|4|74|32|79|43|85|36,56.800000,4,91.000000,1,0.844000,0.503555,0.849151,0.714750,0.592865,0.846653,0.846000,0.505024,0.853646,293,1675,1.259612,1.076957
318,24.440000,2.720270,44|77|73|89|51|93|29|67|49|84,59.900000,29,94.000000,1,0.889250,0.535845,0.999476,0.749250,0.619286,0.973256,0.875750,0.544105,0.999476,1,1597,1.144729,1.139079
319,23.880000,2.786118,63|48|26|90|29|88|42|6|32|7,72.800000,29,98.000000,1,0.841500,0.737374,0.945524,0.779750,0.773325,0.918857,0.841000,0.739893,0.948190,136,875,0.750301,0.843774
320,27.220000,2.683416,61|53|84|57|82|54|94|69|23|15,67.400000,23,93.000000,1,0.906000,0.581126,0.997631,0.717250,0.700941,0.952629,0.893250,0.589141,0.997158,6,1468,1.118389,1.052381
321,28.210000,2.679434,94|25|29|63|99|6|77|26|44|43,64.500000,6,97.000000,1,0.843250,0.616958,0.872171,0.700000,0.730000,0.856664,0.843500,0.617072,0.872590,304,1292,0.978651,0.892838
322,27.350000,2.727842,70|48|79|78|67|22|24|15|1|47,71.300000,1,95.000000,1,0.878500,0.684121,0.938696,0.676250,0.869871,0.918782,0.881500,0.685196,0.943381,145,1110,0.910570,0.864807
323,27.080000,2.668666,65|55|8|51|40|3|29|89|82|43,64.100000,8,95.000000,1,0.845000,0.635207,0.853339,0.747000,0.714190,0.848172,0.848000,0.634139,0.854928,365,1241,1.064013,0.857020
324,27.790000,2.645730,51|99|21|37|85|59|56|30|58|25,64.000000,30,79.000000,1,0.858750,0.629403,0.925514,0.723000,0.730636,0.904538,0.867000,0.625433,0.928510,167,1299,1.097342,0.984428
325,28.000000,2.679057,11|98|22|70|66|80|7|40|15|77,69.200000,22,91.000000,1,0.886500,0.650028,0.941970,0.797000,0.701380,0.913772,0.899250,0.641090,0.942378,141,1291,1.030702,0.920308
326,27.070000,2.677230,89|36|16|6|44|77|17|83|59|9,63.600000,9,100.000000,1,0.820750,0.639659,0.804598,0.696000,0.749282,0.799234,0.821000,0.642814,0.808812,499,1173,1.009659,0.838037
327,26.850000,2.674012,51|70|35|28|92|11|87|45|84|59,60.100000,35,79.000000,1,0.889500,0.598932,0.966440,0.767750,0.680886,0.948299,0.870250,0.615340,0.971429,63,1339,1.030911,1.039917
328,25.040000,2.693047,32|57|7|52|95|35|83|91|78|58,62.200000,32,86.000000,1,0.881000,0.580874,0.964656,0.796750,0.627549,0.942507,0.892000,0.573991,0.965127,74,1520,1.205633,1.057029
329,27.290000,2.658990,12|19|81|80|59|90|39|79|63|73,54.800000,19,84.000000,1,0.846750,0.540892,0.871966,0.727500,0.619931,0.858639,0.849750,0.540747,0.874822,263,1561,1.139618,1.081260
330,25.820000,2.679366,76|90|43|53|58|56|29|35|24|49,65.400000,29,97.000000,1,0.827000,0.649033,0.908591,0.734000,0.710831,0.883199,0.848250,0.634247,0.910707,211,1241,1.027862,0.990469
331,25.230000,2.672788,55|5|67|68|92|77|95|40|41|93,52.700000,5,92.000000,1,0.853750,0.464714,0.802731,0.667500,0.576779,0.778958,0.839250,0.473041,0.803237,389,1769,1.253500,1.083071
332,23.470000,2.819276,14|2|39|51|11|92|46|13|56|74,75.200000,2,100.000000,1,0.900000,0.738056,0.972904,0.744250,0.889150,0.969242,0.871250,0.765567,0.976932,63,817,0.657397,0.733482
333,26.390000,2.702590,75|77|27|11|74|49|55|65|9|76,57.600000,9,100.000000,1,0.864250,0.600231,0.884484,0.738750,0.693401,0.873402,0.844500,0.616341,0.887468,264,1296,0.998802,0.950043
334,26.180000,2.746546,29|21|14|31|48|59|78|9|20|93,75.000000,9,100.000000,1,0.853750,0.758712,0.952924,0.787250,0.813909,0.942626,0.854750,0.757824,0.952924,128,828,0.687706,0.770984
