epoch,client_id,set_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
101,56,scoreA,1,0,111,6,10,7,1,4,3,98
101,56,fedrn,0,0,126,0,0,0,0,0,0,105
101,56,final,0,0,126,0,0,0,0,0,0,105
101,28,scoreA,0,1,154,0,0,1,1,145,1,2
101,28,fedrn,0,0,159,0,0,0,0,159,0,0
101,28,final,0,0,159,0,0,0,0,159,0,0
101,75,scoreA,0,0,0,86,0,0,0,0,72,0
101,75,fedrn,0,0,0,87,0,0,0,0,69,0
101,75,final,0,0,0,87,0,0,0,0,69,0
101,41,scoreA,121,0,0,124,0,1,3,4,0,3
101,41,fedrn,130,0,0,135,0,0,0,0,0,0
101,41,final,130,0,0,135,0,0,0,0,0,0
101,40,scoreA,0,1,2,146,1,107,4,2,3,4
101,40,fedrn,0,0,0,154,0,132,0,0,0,0
101,40,final,0,0,0,154,0,132,0,0,0,0
101,80,scoreA,3,8,9,6,17,4,136,12,5,14
101,80,fedrn,0,0,0,0,0,0,135,0,0,0
101,80,final,0,0,0,0,0,0,135,0,0,0
101,11,scoreA,0,0,0,0,183,167,0,0,0,0
101,11,fedrn,0,0,0,0,191,172,0,0,0,0
101,11,final,0,0,0,0,191,172,0,0,0,0
101,22,scoreA,164,0,0,0,0,166,0,0,0,0
101,22,fedrn,165,0,0,0,0,168,0,0,0,0
101,22,final,165,0,0,0,0,168,0,0,0,0
101,12,scoreA,0,0,0,181,0,1,0,0,0,152
101,12,fedrn,0,0,0,186,0,0,0,0,0,167
101,12,final,0,0,0,186,0,0,0,0,0,167
101,23,scoreA,0,169,0,0,0,164,0,0,0,0
101,23,fedrn,0,166,0,0,0,163,0,0,0,0
101,23,final,0,166,0,0,0,163,0,0,0,0
101,0,scoreA,0,0,367,0,0,0,0,0,0,0
101,0,fedrn,0,0,385,0,0,0,0,0,0,0
101,0,final,0,0,385,0,0,0,0,0,0,0
101,77,scoreA,7,90,11,17,11,2,11,15,67,16
101,77,fedrn,0,92,0,0,0,0,0,1,76,0
101,77,final,0,92,0,0,0,0,0,1,76,0
101,17,scoreA,0,0,0,175,148,1,0,0,0,0
101,17,fedrn,0,0,0,186,166,0,0,0,0,0
101,17,final,0,0,0,186,166,0,0,0,0,0
101,68,scoreA,0,0,0,0,0,0,96,0,0,88
101,68,fedrn,0,0,0,0,0,0,99,0,0,90
101,68,final,0,0,0,0,0,0,99,0,0,90
101,27,scoreA,0,0,160,0,0,162,0,0,0,0
101,27,fedrn,0,0,160,0,0,163,0,0,0,0
101,27,final,0,0,160,0,0,163,0,0,0,0
101,69,scoreA,2,5,73,8,81,6,3,5,5,10
