epoch,global_test_acc,global_test_loss,train_loss,clean_ratio,selection_precision,selection_recall,false_clean,missed_clean,neighbor_net2_used_ratio
330,54.940000,1.311864,0.181316,0.578600,0.975112,0.994711,72,15,1.000000
331,54.630000,1.297121,0.206006,0.533200,0.956864,0.985703,115,37,1.000000
332,59.660000,1.132346,0.286152,0.549000,0.932605,0.987654,185,32,1.000000
333,53.350000,1.321076,0.232807,0.561400,0.936943,0.941977,177,162,1.000000
334,49.800000,1.327413,0.222551,0.455600,0.953029,0.940641,107,137,1.000000
335,51.250000,1.378326,0.190010,0.657000,0.971994,0.989157,92,35,1.000000
336,52.980000,1.363146,0.309381,0.682200,0.907359,0.985669,316,45,1.000000
337,52.520000,1.328783,0.192354,0.685200,0.979276,0.989092,71,37,1.000000
338,54.690000,1.279090,0.328730,0.506200,0.924536,0.943548,191,140,1.000000
339,56.420000,1.259356,0.140711,0.722400,0.984496,0.986681,56,48,1.000000
340,55.740000,1.247839,0.204526,0.527600,0.962092,0.991406,100,22,1.000000
341,47.700000,1.423697,0.205348,0.602000,0.972425,0.951560,83,149,1.000000
342,53.000000,1.377279,0.159047,0.606400,0.973285,0.996959,81,9,1.000000
343,51.100000,1.389991,0.138159,0.716200,0.986317,0.986592,49,48,1.000000
344,56.620000,1.228617,0.143607,0.638600,0.984341,0.985885,50,45,1.000000
345,55.550000,1.276742,0.151281,0.560000,0.973571,0.947844,74,150,1.000000
346,53.410000,1.341761,0.131492,0.618600,0.987714,0.990597,38,29,1.000000
347,53.650000,1.297080,0.242701,0.661600,0.950423,0.992424,164,24,1.000000
348,52.350000,1.335598,0.175457,0.613000,0.978140,0.983596,67,50,1.000000
349,57.500000,1.252194,0.141648,0.648400,0.985194,0.990695,48,30,1.000000
350,56.050000,1.273491,0.163388,0.655400,0.981691,0.980793,60,63,1.000000
351,51.130000,1.413780,0.158517,0.609600,0.978018,0.989708,67,31,1.000000
352,54.460000,1.329390,0.119453,0.685400,0.987744,0.988610,42,39,1.000000
353,60.270000,1.133207,0.238675,0.499400,0.928314,0.985544,179,34,1.000000
354,56.730000,1.174771,0.177033,0.671200,0.974672,0.984055,85,53,1.000000
355,53.650000,1.290264,0.348519,0.546600,0.874131,0.988825,344,27,1.000000
356,47.710000,1.471117,0.310327,0.589400,0.960299,0.988128,117,34,1.000000
357,50.430000,1.390063,0.127580,0.609400,0.985560,0.989130,44,33,1.000000
358,53.990000,1.311917,0.214470,0.674000,0.951335,0.994417,164,18,1.000000
359,52.380000,1.407704,0.133660,0.662600,0.986719,0.984639,44,51,1.000000
360,56.880000,1.232832,0.150730,0.723200,0.985619,0.988901,52,40,1.000000
361,58.900000,1.190723,0.185471,0.628600,0.970729,0.989300,92,33,1.000000
362,56.370000,1.248007,0.362768,0.627400,0.887791,0.944708,352,163,1.000000
363,55.520000,1.270526,0.127226,0.673800,0.984268,0.985731,53,48,1.000000
364,55.970000,1.239422,0.134547,0.704400,0.988643,0.990330,40,34,1.000000
365,53.440000,1.377277,0.236095,0.551400,0.957925,0.986921,116,35,1.000000
366,56.300000,1.309741,0.202825,0.659800,0.956047,0.953446,145,154,1.000000
367,51.110000,1.412287,0.309858,0.540600,0.879763,0.989185,325,26,1.000000
368,53.300000,1.334337,0.306129,0.603400,0.947962,0.991678,157,24,1.000000
369,52.510000,1.425186,0.165977,0.725200,0.986762,0.986218,48,50,1.000000
370,53.790000,1.289148,0.123022,0.689400,0.988686,0.990698,39,32,1.000000
371,55.030000,1.264689,0.174310,0.681400,0.977693,0.980860,76,65,1.000000
372,48.740000,1.439437,0.231000,0.698600,0.976238,0.985549,83,50,1.000000
373,60.180000,1.168767,0.127297,0.605000,0.983140,0.986074,51,42,1.000000
374,55.770000,1.319934,0.120198,0.471400,0.977090,0.985873,54,33,1.000000
375,58.650000,1.180579,0.111954,0.697000,0.992539,0.987158,26,45,1.000000
376,56.240000,1.291253,0.182820,0.531200,0.961596,0.983821,102,42,1.000000
377,53.340000,1.446481,0.197595,0.630200,0.952079,0.990753,151,28,1.000000
378,48.570000,1.560999,0.256947,0.659000,0.952656,0.990846,156,29,1.000000
379,53.920000,1.341648,0.186655,0.641400,0.978173,0.990215,70,31,1.000000
380,55.930000,1.318681,0.267912,0.544000,0.923162,0.990142,209,25,1.000000
381,58.310000,1.167545,0.196157,0.579200,0.972030,0.982891,81,49,1.000000
382,52.350000,1.409551,0.131675,0.689800,0.981444,0.990925,64,31,1.000000
383,53.320000,1.334043,0.277766,0.649400,0.907299,0.989919,301,30,1.000000
384,48.000000,1.557532,0.371056,0.720400,0.904220,0.988167,345,39,1.000000
385,52.870000,1.348686,0.195753,0.663400,0.976786,0.991432,77,28,1.000000
386,52.330000,1.425670,0.110899,0.687000,0.986900,0.987762,45,42,1.000000
387,53.770000,1.368647,0.186368,0.743600,0.965304,0.988161,129,43,1.000000
388,51.560000,1.448994,0.196959,0.602800,0.965494,0.987110,104,38,1.000000
389,57.830000,1.224174,0.357663,0.571600,0.875437,0.985039,356,38,1.000000
390,57.500000,1.233503,0.250606,0.671600,0.903812,0.990535,323,29,1.000000
391,45.940000,1.738260,0.148004,0.647400,0.982391,0.996241,57,12,1.000000
392,52.140000,1.312157,0.163950,0.646200,0.986691,0.990062,43,32,1.000000
393,50.060000,1.438552,0.233057,0.676000,0.983728,0.986062,55,47,1.000000
394,47.540000,1.473287,0.176829,0.724000,0.983978,0.959591,58,150,1.000000
395,51.350000,1.406549,0.131463,0.673800,0.984862,0.995798,51,14,1.000000
396,58.490000,1.207368,0.155286,0.780000,0.985897,0.987924,55,47,1.000000
397,51.360000,1.422284,0.437323,0.655400,0.896857,0.990229,338,29,1.000000
398,47.980000,1.452892,0.196916,0.633600,0.953598,0.991142,147,27,1.000000
399,49.810000,1.406125,0.341038,0.609400,0.901543,0.989553,300,29,1.000000
400,50.280000,1.429389,0.363547,0.725800,0.904932,0.987966,345,40,1.000000
401,56.490000,1.285365,0.158218,0.505800,0.965204,0.944659,88,143,1.000000
402,43.940000,1.724152,0.153548,0.550200,0.980371,0.991544,54,23,1.000000
403,53.390000,1.350469,0.110724,0.702200,0.990601,0.992580,33,26,1.000000
404,48.740000,1.497120,0.154039,0.650800,0.979410,0.982429,67,57,1.000000
405,53.310000,1.367894,0.223800,0.635400,0.951212,0.991470,155,26,1.000000
406,56.860000,1.237865,0.150040,0.686600,0.987183,0.954110,44,163,1.000000
407,56.550000,1.209046,0.266845,0.531000,0.928814,0.987981,189,30,1.000000
408,54.080000,1.296423,0.145851,0.520400,0.976172,0.984496,62,40,1.000000
409,53.800000,1.270757,0.141175,0.594200,0.976102,0.991792,71,24,1.000000
410,54.310000,1.304726,0.105245,0.572000,0.989510,0.995077,30,14,1.000000
411,45.150000,1.682799,0.261182,0.664600,0.921156,0.992542,262,23,1.000000
412,50.640000,1.424321,0.270210,0.582400,0.925481,0.989354,217,29,1.000000
413,52.990000,1.328224,0.309939,0.669600,0.906810,0.985714,312,44,1.000000
414,48.310000,1.529375,0.146055,0.600000,0.977667,0.986878,67,39,1.000000
415,59.060000,1.146932,0.178813,0.729400,0.985193,0.988174,54,43,1.000000
416,55.390000,1.259393,0.336119,0.605200,0.882683,0.947163,355,149,1.000000
417,49.940000,1.451889,0.327644,0.622800,0.903982,0.993997,299,17,1.000000
418,57.830000,1.220407,0.244492,0.623200,0.964698,0.987516,110,38,1.000000
419,57.740000,1.180948,0.292091,0.620600,0.893651,0.987536,330,35,1.000000
420,57.390000,1.246834,0.138809,0.569800,0.978940,0.949932,60,147,1.000000
421,54.860000,1.293797,0.152191,0.550600,0.973847,0.945346,72,155,1.000000
422,58.830000,1.191562,0.373370,0.539400,0.885799,0.992110,308,19,1.000000
423,53.880000,1.332044,0.123312,0.556200,0.980583,0.990916,54,25,1.000000
424,56.230000,1.278086,0.120163,0.639600,0.982802,0.992109,55,25,1.000000
425,54.020000,1.266116,0.161604,0.641800,0.972889,0.982997,87,54,1.000000
426,57.930000,1.216603,0.196194,0.632200,0.976906,0.985951,73,44,1.000000
427,54.830000,1.313309,0.091322,0.614400,0.987630,0.996715,38,10,1.000000
428,50.240000,1.422711,0.122434,0.611800,0.979732,0.989762,62,31,1.000000
429,53.660000,1.308181,0.237269,0.697600,0.955275,0.986967,156,44,1.000000
430,52.660000,1.334101,0.154975,0.660800,0.982446,0.993268,58,22,1.000000
431,49.630000,1.458210,0.285704,0.574000,0.972125,0.987960,80,34,1.000000
432,54.990000,1.219207,0.175995,0.592000,0.973311,0.953974,79,139,1.000000
433,54.600000,1.298267,0.120004,0.545400,0.984232,0.986765,43,36,1.000000
434,61.560000,1.114793,0.205375,0.699400,0.970260,0.986337,104,47,1.000000
435,56.380000,1.303483,0.165030,0.694000,0.957637,0.988988,147,37,1.000000
436,57.540000,1.256026,0.119451,0.620200,0.976782,0.964650,72,111,1.000000
437,53.960000,1.378779,0.287135,0.631000,0.893502,0.991210,336,25,1.000000
438,51.080000,1.379487,0.286065,0.648600,0.905643,0.992230,306,23,1.000000
439,57.500000,1.218279,0.297888,0.547800,0.879153,0.983660,331,40,1.000000
440,56.450000,1.296678,0.323227,0.643200,0.884328,0.991632,372,24,1.000000
441,54.950000,1.242363,0.355990,0.724800,0.913907,0.988067,312,40,1.000000
442,48.250000,1.474309,0.148312,0.690000,0.984348,0.974742,54,88,1.000000
443,58.090000,1.191367,0.160234,0.554600,0.978723,0.990511,59,26,1.000000
444,50.060000,1.425427,0.214170,0.699200,0.980263,0.990462,69,33,1.000000
445,53.080000,1.326504,0.152874,0.693400,0.984713,0.986705,53,46,1.000000
446,58.920000,1.162289,0.169679,0.631400,0.976560,0.989409,74,33,1.000000
447,52.160000,1.350163,0.182505,0.631000,0.973059,0.986504,85,42,1.000000
448,55.080000,1.245211,0.113020,0.715200,0.989653,0.990761,37,33,1.000000
449,60.070000,1.129001,0.148797,0.502600,0.983685,0.990385,41,24,1.000000
450,58.230000,1.244696,0.286025,0.693200,0.903058,0.990506,336,30,1.000000
451,54.480000,1.315738,0.224283,0.684600,0.909728,0.989199,309,34,1.000000
452,51.220000,1.459940,0.179762,0.637400,0.975526,0.992656,78,23,1.000000
453,52.350000,1.362327,0.192187,0.670600,0.959738,0.988329,135,38,1.000000
454,55.940000,1.238233,0.200203,0.572400,0.957023,0.981017,123,53,1.000000
455,52.990000,1.376392,0.124676,0.561200,0.974697,0.993823,71,17,1.000000
456,57.200000,1.228687,0.213166,0.575000,0.964870,0.980905,101,54,1.000000
457,54.850000,1.355322,0.083803,0.654200,0.992969,0.995098,23,16,1.000000
458,57.140000,1.261571,0.289039,0.588400,0.892590,0.991692,316,22,1.000000
459,56.430000,1.257130,0.174957,0.562200,0.970117,0.988043,84,33,1.000000
460,56.340000,1.248607,0.274514,0.480400,0.910491,0.936216,215,149,1.000000
461,58.110000,1.256348,0.149812,0.576000,0.973264,0.992564,77,21,1.000000
462,55.560000,1.316575,0.254129,0.681600,0.913146,0.988564,296,36,1.000000
463,51.380000,1.461866,0.130243,0.548800,0.979592,0.985337,56,40,1.000000
464,54.220000,1.344923,0.120410,0.671400,0.987787,0.984561,41,52,1.000000
465,47.970000,1.496069,0.137916,0.484800,0.975248,0.972039,60,68,1.000000
466,51.530000,1.480305,0.114944,0.634600,0.982981,0.992048,54,25,1.000000
467,59.950000,1.157836,0.156879,0.607400,0.979585,0.991667,62,25,1.000000
468,59.150000,1.215926,0.185858,0.648400,0.975324,0.988125,80,38,1.000000
469,58.270000,1.214572,0.160866,0.623600,0.974022,0.989896,81,31,1.000000
470,56.540000,1.253259,0.148757,0.677200,0.979622,0.982524,69,59,1.000000
471,50.310000,1.565411,0.147281,0.500400,0.967626,0.988971,81,27,1.000000
472,53.980000,1.322861,0.181060,0.583800,0.967455,0.987413,95,36,1.000000
473,55.230000,1.269587,0.141073,0.676200,0.981958,0.994012,61,20,1.000000
474,58.650000,1.182484,0.136185,0.615400,0.983750,0.981518,50,57,1.000000
475,53.990000,1.300201,0.129263,0.647200,0.979913,0.992178,65,25,1.000000
476,57.540000,1.196793,0.151946,0.648200,0.979944,0.990025,65,32,1.000000
477,57.920000,1.299040,0.108885,0.654200,0.983186,0.986503,55,44,1.000000
478,55.210000,1.244934,0.196938,0.599400,0.974975,0.952412,75,146,1.000000
479,47.480000,1.603093,0.357656,0.662800,0.883223,0.992877,387,21,1.000000
480,51.990000,1.379835,0.207746,0.492000,0.965041,0.940571,86,150,1.000000
481,59.470000,1.147324,0.240532,0.579800,0.965160,0.990793,101,26,1.000000
482,57.900000,1.191528,0.156022,0.591000,0.973266,0.991724,79,24,1.000000
483,58.750000,1.178485,0.312281,0.642600,0.933084,0.984888,215,46,1.000000
484,55.180000,1.297038,0.211478,0.572200,0.949318,0.991241,145,24,1.000000
485,58.060000,1.204302,0.207481,0.580400,0.941420,0.988423,170,32,1.000000
486,59.490000,1.158624,0.252470,0.663000,0.909201,0.990145,301,30,1.000000
487,61.160000,1.105428,0.196532,0.657200,0.963786,0.992168,119,25,1.000000
488,58.550000,1.208372,0.124040,0.592400,0.979406,0.986735,61,39,1.000000
489,58.040000,1.193118,0.195236,0.649200,0.944547,0.981434,180,58,1.000000
490,57.150000,1.225389,0.253457,0.630800,0.945783,0.993009,171,21,1.000000
491,57.050000,1.190597,0.135715,0.603200,0.982759,0.986684,52,40,1.000000
492,57.040000,1.281501,0.265580,0.530400,0.880090,0.956557,318,106,1.000000
493,56.240000,1.311797,0.082376,0.658600,0.992104,0.996037,26,13,1.000000
494,53.040000,1.380055,0.152675,0.434000,0.972811,0.979128,59,45,1.000000
495,51.210000,1.455937,0.114741,0.647400,0.987643,0.990397,40,31,1.000000
496,47.590000,1.654995,0.147438,0.601000,0.983361,0.992944,50,21,1.000000
497,52.790000,1.361997,0.219963,0.602000,0.948837,0.986188,154,40,1.000000
498,54.270000,1.338329,0.120812,0.650600,0.988011,0.989532,39,34,1.000000
499,55.190000,1.312340,0.188978,0.715400,0.968409,0.990847,113,32,1.000000
