epoch,client_id,set_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
105,26,scoreA,0,0,2,0,0,0,0,149,0,141
105,26,fedrn,0,0,0,0,0,0,0,157,0,149
105,26,final,0,0,0,0,0,0,0,157,0,149
105,91,scoreA,7,12,67,21,5,15,40,7,8,11
105,91,fedrn,2,1,80,20,0,4,48,5,1,2
105,91,final,2,1,80,20,0,4,48,5,1,2
105,65,scoreA,4,2,7,90,99,10,6,6,2,6
105,65,fedrn,0,0,0,106,104,0,0,0,0,0
105,65,final,0,0,0,106,104,0,0,0,0,0
105,19,scoreA,0,0,0,0,0,160,156,0,0,0
105,19,fedrn,0,0,0,0,0,169,142,0,0,0
105,19,final,0,0,0,0,0,169,142,0,0,0
105,59,scoreA,115,0,0,0,0,0,0,101,0,0
105,59,fedrn,115,0,0,0,0,0,0,100,0,0
105,59,final,115,0,0,0,0,0,0,100,0,0
105,11,scoreA,0,0,0,0,157,168,0,0,0,0
105,11,fedrn,0,0,0,0,177,170,0,0,0,0
105,11,final,0,0,0,0,177,170,0,0,0,0
105,55,scoreA,4,11,5,4,117,5,3,103,7,2
105,55,fedrn,0,0,0,0,122,0,0,114,2,0
105,55,final,0,0,0,0,122,0,0,114,2,0
106,35,scoreA,0,0,130,0,0,0,0,0,145,0
106,35,fedrn,0,0,136,0,0,0,0,0,155,0
106,35,final,0,0,136,0,0,0,0,0,155,0
106,71,scoreA,0,93,0,0,0,91,0,0,0,0
106,71,fedrn,0,93,0,0,0,91,0,0,0,0
106,71,final,0,93,0,0,0,91,0,0,0,0
106,4,scoreA,0,0,0,0,0,0,0,193,184,0
106,4,fedrn,0,0,0,0,0,0,0,190,182,0
106,4,final,0,0,0,0,0,0,0,190,182,0
106,26,scoreA,0,0,0,0,0,0,0,161,0,145
106,26,fedrn,0,0,0,0,0,0,0,157,0,151
106,26,final,0,0,0,0,0,0,0,157,0,151
106,59,scoreA,115,0,0,0,0,0,0,102,0,0
106,59,fedrn,112,0,0,0,0,0,0,100,0,0
106,59,final,112,0,0,0,0,0,0,100,0,0
106,13,scoreA,0,0,0,0,0,0,166,0,181,0
106,13,fedrn,0,0,0,0,0,0,172,0,179,0
106,13,final,0,0,0,0,0,0,172,0,179,0
106,39,scoreA,140,0,0,0,0,0,0,0,143,0
106,39,fedrn,140,0,0,0,0,0,0,0,143,0
106,39,final,140,0,0,0,0,0,0,0,143,0
106,24,scoreA,0,0,0,0,168,145,0,0,0,0
106,24,fedrn,0,0,0,0,168,144,0,0,0,0
106,24,final,0,0,0,0,168,144,0,0,0,0
106,66,scoreA,0,110,0,0,48,0,0,0,0,0
106,66,fedrn,0,109,0,0,79,0,0,0,0,0
