epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,clean_ratio,agreement_ratio
38,1.557617,36.710000,1.878640,77.430000,0.712451,1.000000,0.000000
39,1.370340,30.750000,1.898940,77.300000,0.715593,1.000000,0.000000
40,1.282834,36.100000,1.868772,77.340000,0.707123,1.000000,0.000000
41,1.326496,28.260000,1.917245,77.300000,0.703960,1.000000,0.000000
42,1.299005,35.890000,1.875932,78.060000,0.697140,1.000000,0.000000
43,1.281688,30.140000,1.917722,77.820000,0.688796,1.000000,0.000000
44,1.403649,32.060000,1.872475,77.950000,0.688837,1.000000,0.000000
45,1.242110,34.040000,1.865424,78.510000,0.682426,1.000000,0.000000
46,1.300284,30.910000,1.894462,79.020000,0.673623,1.000000,0.000000
47,1.199935,32.700000,1.877829,78.920000,0.674148,1.000000,0.000000
48,1.337122,33.890000,1.856589,79.270000,0.669296,1.000000,0.000000
49,1.552251,28.950000,1.940182,79.720000,0.660436,1.000000,0.000000
50,1.339778,32.950000,1.877005,80.470000,0.652574,1.000000,0.000000
51,1.475623,35.130000,1.868840,80.830000,0.649574,1.000000,0.000000
52,1.248282,35.750000,1.872964,80.490000,0.648603,1.000000,0.000000
53,1.301819,33.990000,1.863747,80.450000,0.633309,1.000000,0.000000
54,1.388662,32.540000,1.860339,80.260000,0.641283,1.000000,0.000000
55,1.091278,33.300000,1.834918,80.280000,0.629057,1.000000,0.000000
56,1.289055,32.780000,1.854263,80.850000,0.638362,1.000000,0.000000
57,1.213365,29.710000,1.878154,80.690000,0.634286,1.000000,0.000000
58,1.330153,29.340000,1.896200,81.350000,0.630121,1.000000,0.000000
59,1.171910,26.930000,1.908206,81.320000,0.627577,1.000000,0.000000
60,1.400345,34.730000,1.875775,81.160000,0.638234,1.000000,0.000000
61,1.193498,33.110000,1.845307,81.310000,0.633762,1.000000,0.000000
62,1.348380,35.480000,1.853143,81.610000,0.632214,1.000000,0.000000
63,1.291578,38.460000,1.810805,81.120000,0.626122,1.000000,0.000000
64,1.143894,31.780000,1.854781,81.410000,0.623139,1.000000,0.000000
65,1.466287,36.140000,1.844217,81.680000,0.624988,1.000000,0.000000
66,1.414328,35.570000,1.828164,81.790000,0.618853,1.000000,0.000000
67,1.287354,42.310000,1.788641,81.820000,0.620274,1.000000,0.000000
68,1.198392,38.300000,1.781272,81.930000,0.608188,1.000000,0.000000
69,1.448943,31.220000,1.855024,82.020000,0.622875,1.000000,0.000000
70,1.221046,41.330000,1.776769,82.140000,0.607242,1.000000,0.000000
71,1.391429,27.290000,1.882374,82.760000,0.608683,1.000000,0.000000
72,1.448956,31.690000,1.868214,82.020000,0.626122,1.000000,0.000000
73,1.284301,38.830000,1.809461,82.700000,0.615962,1.000000,0.000000
74,1.240804,36.740000,1.816246,82.810000,0.616435,1.000000,0.000000
75,1.113893,40.900000,1.757202,82.880000,0.598854,1.000000,0.000000
76,1.511144,40.400000,1.797807,82.160000,0.620718,1.000000,0.000000
77,1.096751,39.070000,1.830160,82.720000,0.605296,1.000000,0.000000
78,1.561696,34.590000,1.813728,82.650000,0.611333,1.000000,0.000000
79,1.164354,39.900000,1.803049,82.750000,0.603173,1.000000,0.000000
80,1.622796,41.510000,1.795877,82.960000,0.606226,1.000000,0.000000
81,1.431375,35.300000,1.820151,83.450000,0.605343,1.000000,0.000000
82,1.235764,38.380000,1.789631,83.120000,0.602668,1.000000,0.000000
83,1.467113,44.610000,1.779185,83.570000,0.612392,1.000000,0.000000
84,1.222816,37.810000,1.858918,83.530000,0.601816,1.000000,0.000000
85,1.222767,39.760000,1.813147,83.280000,0.604853,1.000000,0.000000
86,1.461893,38.690000,1.786710,83.360000,0.601056,1.000000,0.000000
87,1.255603,36.550000,1.826368,83.110000,0.603293,1.000000,0.000000
88,1.255243,41.240000,1.780038,83.090000,0.591112,1.000000,0.000000
89,1.391415,38.040000,1.810363,83.230000,0.598103,1.000000,0.000000
90,1.067051,38.370000,1.781829,83.310000,0.593148,1.000000,0.000000
91,1.286952,41.290000,1.803700,83.470000,0.593207,1.000000,0.000000
92,1.350342,29.340000,1.891372,83.870000,0.603612,1.000000,0.000000
93,1.129451,31.860000,1.845138,84.110000,0.590805,1.000000,0.000000
94,1.430575,38.150000,1.796236,83.980000,0.594060,1.000000,0.000000
95,0.888901,35.700000,1.815125,83.850000,0.576334,1.000000,0.000000
96,1.067245,38.880000,1.868011,84.270000,0.574590,1.000000,0.000000
97,1.626421,44.480000,1.760194,83.920000,0.591269,1.000000,0.000000
98,1.181797,35.460000,1.795150,84.030000,0.585555,1.000000,0.000000
99,1.041473,39.680000,1.738904,83.950000,0.577952,1.000000,0.000000
100,0.649985,36.830000,1.793040,83.410000,0.567489,0.685750,0.331750
101,0.662462,34.120000,1.794659,82.600000,0.594156,0.570000,0.256500
102,0.646180,34.780000,1.793375,81.850000,0.598969,0.652250,0.324750
103,0.622177,39.420000,1.748936,81.460000,0.613054,0.656000,0.347500
104,0.679425,31.970000,1.951319,79.490000,0.631722,0.692000,0.253250
105,0.526723,33.300000,1.989502,79.630000,0.657862,0.616500,0.410500
106,0.495757,29.160000,1.970728,79.060000,0.684035,0.677750,0.410500
107,0.567235,31.340000,1.925895,78.300000,0.714515,0.614250,0.218000
108,0.573370,35.910000,1.936591,77.980000,0.722714,0.733500,0.258750
109,0.600604,32.330000,2.032081,76.150000,0.785961,0.558500,0.342000
110,0.745083,39.720000,1.869784,74.770000,0.816375,0.658750,0.192500
111,0.565457,33.180000,1.956836,74.790000,0.821962,0.609750,0.284500
112,0.665831,38.970000,1.826498,75.560000,0.779077,0.702500,0.273250
113,0.576528,30.170000,2.131167,75.060000,0.787925,0.675000,0.369250
114,0.471404,31.170000,2.035765,75.570000,0.774815,0.780250,0.436500
115,0.523723,29.550000,1.990729,75.710000,0.747288,0.690000,0.438500
116,0.641022,40.840000,1.872621,75.200000,0.750233,0.675750,0.302250
117,0.509648,39.640000,1.914039,76.150000,0.725499,0.720750,0.380500
118,0.716449,37.660000,1.860218,76.880000,0.727547,0.620750,0.220250
119,0.486017,27.650000,2.149005,76.150000,0.748874,0.731250,0.443000
120,0.635672,28.970000,2.061204,74.380000,0.779198,0.542250,0.208750
121,0.570639,37.390000,1.976355,72.980000,0.824737,0.642500,0.293250
122,0.528733,37.270000,1.908223,74.570000,0.807134,0.711250,0.298500
123,0.597613,39.810000,1.872037,74.050000,0.825472,0.651000,0.310500
124,0.624767,35.490000,1.940197,74.770000,0.802213,0.729000,0.416500
125,0.579393,41.380000,1.830439,75.550000,0.781873,0.753250,0.318250
126,0.491458,41.910000,1.871736,75.030000,0.804053,0.682000,0.435750
127,0.442736,37.270000,2.000922,74.880000,0.807401,0.703500,0.366500
128,0.389857,43.030000,1.856210,75.280000,0.819452,0.691750,0.275500
129,0.548192,43.180000,1.908361,75.570000,0.825089,0.740250,0.341250
130,0.508769,38.420000,2.022992,75.060000,0.854111,0.793750,0.387000
131,0.656507,36.810000,1.941823,75.360000,0.832186,0.682250,0.340250
132,0.634487,43.300000,1.833123,75.380000,0.846017,0.606500,0.283500
133,0.450962,40.930000,1.868308,75.510000,0.853815,0.820500,0.443750
134,0.545038,35.840000,1.985629,75.260000,0.864713,0.722000,0.483750
135,0.487156,39.310000,1.917654,75.110000,0.855556,0.709750,0.365250
136,0.472826,41.260000,1.856086,76.220000,0.829230,0.697500,0.401500
137,0.443780,39.930000,1.890074,76.530000,0.819084,0.701500,0.449000
138,0.565725,43.840000,1.829872,75.510000,0.832974,0.743000,0.359250
139,0.660468,35.460000,2.003668,76.170000,0.817837,0.670500,0.404750
140,0.630263,45.180000,1.802424,75.770000,0.816751,0.550250,0.333250
141,0.634085,35.530000,2.067135,75.030000,0.851785,0.650250,0.228500
142,0.550538,27.270000,2.181348,75.850000,0.831969,0.691500,0.237250
143,0.549188,36.630000,2.040034,76.460000,0.801206,0.677750,0.286500
144,0.440289,40.770000,1.912112,77.390000,0.775091,0.727000,0.509500
145,0.591330,33.890000,2.090667,77.410000,0.770106,0.633000,0.267750
146,0.498149,27.630000,2.396304,76.620000,0.776570,0.750000,0.187000
147,0.521224,42.320000,1.871014,76.690000,0.773642,0.634000,0.273250
148,0.440222,34.910000,2.080669,76.400000,0.784569,0.665500,0.463500
149,0.449297,42.380000,1.870219,76.740000,0.761861,0.688500,0.426250
150,0.520314,37.630000,1.998064,77.300000,0.774777,0.748500,0.356000
151,0.608162,39.160000,1.947821,76.390000,0.770920,0.760500,0.387250
152,0.653195,40.490000,2.002229,77.300000,0.732327,0.737500,0.272750
153,0.534798,44.780000,1.800341,77.430000,0.748026,0.649250,0.380250
154,0.534222,32.870000,2.080025,77.460000,0.753326,0.705000,0.554000
155,0.539315,39.310000,1.971552,77.470000,0.750489,0.697000,0.334500
156,0.525307,42.230000,1.845937,77.300000,0.747523,0.752000,0.398000
157,0.491924,35.290000,2.040796,77.110000,0.769093,0.734250,0.441000
158,0.567701,44.500000,1.819075,76.750000,0.756988,0.748250,0.424500
159,0.528514,39.160000,1.956532,77.900000,0.744702,0.725750,0.419750
160,0.581275,39.280000,2.010340,77.860000,0.726564,0.745000,0.347750
161,0.595035,41.850000,1.893414,77.950000,0.727519,0.600750,0.436250
162,0.623335,40.180000,1.869113,79.180000,0.710339,0.735250,0.302000
163,0.479117,34.900000,2.088712,78.850000,0.724072,0.728250,0.463250
164,0.535829,36.100000,2.072921,78.400000,0.747054,0.696500,0.281250
165,0.469780,31.540000,2.174299,79.090000,0.728956,0.748250,0.433500
166,0.507177,37.660000,2.116315,79.310000,0.720398,0.719750,0.515000
167,0.705774,43.940000,1.882289,78.780000,0.744229,0.709000,0.301000
168,0.448905,46.250000,1.797901,79.980000,0.720691,0.815500,0.450000
169,0.618269,37.870000,2.012115,79.450000,0.731999,0.652000,0.442500
170,0.547339,43.170000,1.885177,79.630000,0.719132,0.708000,0.407500
171,0.335341,42.190000,1.925612,80.180000,0.719232,0.826500,0.428250
172,0.503251,44.090000,1.896752,79.800000,0.706777,0.757750,0.405500
173,0.457418,38.850000,2.008456,79.650000,0.721548,0.727000,0.509500
174,0.468821,38.900000,2.025676,79.940000,0.712297,0.692750,0.393500
175,0.552059,43.720000,1.823869,80.740000,0.701796,0.653000,0.362000
176,0.454104,40.860000,1.931466,80.690000,0.689370,0.750750,0.488000
177,0.554527,38.830000,1.963102,80.210000,0.701958,0.604500,0.435750
178,0.479510,46.140000,1.828220,80.810000,0.690921,0.726000,0.460000
179,0.506958,43.570000,1.895914,80.670000,0.693833,0.705250,0.485250
180,0.450435,42.720000,1.899876,80.610000,0.712256,0.686250,0.413000
181,0.395825,43.970000,1.851144,80.400000,0.713733,0.729000,0.496750
182,0.521455,26.910000,2.362637,79.230000,0.739359,0.596750,0.397750
183,0.630223,39.470000,1.959872,78.700000,0.743124,0.560250,0.299750
184,0.583637,43.030000,1.959439,79.940000,0.713631,0.741250,0.212000
185,0.405230,40.630000,2.071008,78.590000,0.742109,0.640000,0.519750
186,0.703313,39.890000,1.951822,80.600000,0.716034,0.719500,0.412000
187,0.575510,41.350000,1.946310,80.580000,0.705463,0.755000,0.284750
188,0.540850,43.720000,1.907778,79.960000,0.728731,0.662750,0.348750
189,0.394288,46.090000,1.835324,79.870000,0.740199,0.776250,0.450000
190,0.329473,36.540000,2.135139,79.940000,0.722244,0.722250,0.474250
191,0.457676,45.340000,1.868279,80.150000,0.734307,0.752500,0.400500
192,0.414027,47.560000,1.831059,80.480000,0.716913,0.771750,0.475000
193,0.434547,44.730000,1.886791,80.130000,0.725555,0.795000,0.529250
194,0.449721,40.130000,1.987458,80.330000,0.727150,0.717750,0.478500
195,0.348368,38.380000,2.035603,80.100000,0.733795,0.779750,0.522000
196,0.544966,42.910000,1.877172,80.420000,0.715388,0.769500,0.481500
197,0.482369,39.030000,2.045513,80.370000,0.718489,0.788000,0.542750
198,0.484379,36.430000,2.215642,79.170000,0.756440,0.704000,0.404500
199,0.498860,41.660000,1.986615,80.130000,0.723764,0.767500,0.365000
