epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,clean_ratio,agreement_ratio
43,0.978985,37.090000,1.824588,0.000000,0.000000,1.000000,0.000000
44,1.067809,36.730000,1.818722,0.000000,0.000000,1.000000,0.000000
45,0.961017,35.420000,1.835424,0.000000,0.000000,1.000000,0.000000
46,1.012082,31.800000,1.914247,0.000000,0.000000,1.000000,0.000000
47,0.899491,34.280000,1.871595,0.000000,0.000000,1.000000,0.000000
48,1.035173,33.280000,1.842212,0.000000,0.000000,1.000000,0.000000
49,1.239081,31.730000,1.910909,0.000000,0.000000,1.000000,0.000000
50,1.019427,31.490000,1.904845,0.000000,0.000000,1.000000,0.000000
51,1.167073,35.310000,1.910552,0.000000,0.000000,1.000000,0.000000
52,0.935919,32.270000,1.921199,0.000000,0.000000,1.000000,0.000000
53,0.984388,35.090000,1.867449,0.000000,0.000000,1.000000,0.000000
54,1.096494,29.640000,1.930569,0.000000,0.000000,1.000000,0.000000
55,0.782708,32.120000,1.838740,0.000000,0.000000,1.000000,0.000000
56,0.960020,34.170000,1.838612,0.000000,0.000000,1.000000,0.000000
57,0.907871,39.240000,1.821732,0.000000,0.000000,1.000000,0.000000
58,1.013251,32.940000,1.862265,0.000000,0.000000,1.000000,0.000000
59,0.817615,33.340000,1.855674,0.000000,0.000000,1.000000,0.000000
60,1.055504,37.890000,1.848511,0.000000,0.000000,1.000000,0.000000
61,0.852518,36.470000,1.831373,0.000000,0.000000,1.000000,0.000000
62,1.025740,39.500000,1.826183,0.000000,0.000000,1.000000,0.000000
63,0.977242,39.730000,1.787805,0.000000,0.000000,1.000000,0.000000
64,0.819148,34.970000,1.819574,0.000000,0.000000,1.000000,0.000000
65,1.119826,33.410000,1.891408,0.000000,0.000000,1.000000,0.000000
66,1.120161,39.540000,1.811540,0.000000,0.000000,1.000000,0.000000
67,0.964243,36.640000,1.842387,0.000000,0.000000,1.000000,0.000000
68,0.882406,36.150000,1.828101,0.000000,0.000000,1.000000,0.000000
69,1.108921,34.180000,1.860449,0.000000,0.000000,1.000000,0.000000
70,0.913917,42.680000,1.746889,0.000000,0.000000,1.000000,0.000000
71,1.063710,28.890000,1.901903,0.000000,0.000000,1.000000,0.000000
72,1.120048,32.950000,1.881768,0.000000,0.000000,1.000000,0.000000
73,0.965416,39.990000,1.803505,0.000000,0.000000,1.000000,0.000000
74,0.942420,34.740000,1.871932,0.000000,0.000000,1.000000,0.000000
75,0.795998,42.240000,1.741041,0.000000,0.000000,1.000000,0.000000
76,1.173535,39.480000,1.827922,0.000000,0.000000,1.000000,0.000000
77,0.771627,38.290000,1.831007,0.000000,0.000000,1.000000,0.000000
78,1.190242,34.410000,1.836708,0.000000,0.000000,1.000000,0.000000
79,0.823374,40.000000,1.792201,0.000000,0.000000,1.000000,0.000000
80,1.336939,35.500000,1.866232,0.000000,0.000000,1.000000,0.000000
81,1.105981,36.490000,1.850212,0.000000,0.000000,1.000000,0.000000
82,0.898506,35.630000,1.828163,0.000000,0.000000,1.000000,0.000000
83,1.130471,37.450000,1.863597,0.000000,0.000000,1.000000,0.000000
84,0.900672,31.150000,1.926050,0.000000,0.000000,1.000000,0.000000
85,0.902500,39.280000,1.817390,0.000000,0.000000,1.000000,0.000000
86,1.131533,35.770000,1.844274,0.000000,0.000000,1.000000,0.000000
87,0.926485,32.740000,1.883626,0.000000,0.000000,1.000000,0.000000
88,0.896915,35.780000,1.812555,0.000000,0.000000,1.000000,0.000000
89,1.056759,36.210000,1.864097,0.000000,0.000000,1.000000,0.000000
90,0.752142,37.060000,1.839607,0.000000,0.000000,1.000000,0.000000
91,0.964836,36.560000,1.862660,0.000000,0.000000,1.000000,0.000000
92,1.004039,31.900000,1.907012,0.000000,0.000000,1.000000,0.000000
93,0.763508,35.910000,1.796750,0.000000,0.000000,1.000000,0.000000
94,1.080053,37.930000,1.807432,0.000000,0.000000,1.000000,0.000000
95,0.553284,35.670000,1.803009,0.000000,0.000000,1.000000,0.000000
96,0.688841,38.160000,1.826230,0.000000,0.000000,1.000000,0.000000
97,1.244236,39.580000,1.817457,0.000000,0.000000,1.000000,0.000000
98,0.851682,34.940000,1.821837,0.000000,0.000000,1.000000,0.000000
99,0.711320,36.790000,1.809301,0.000000,0.000000,1.000000,0.000000
100,0.255233,38.760000,1.739424,0.000000,0.000000,0.729600,0.000000
101,0.249845,38.820000,1.768296,0.000000,0.000000,0.691200,0.000000
102,0.243133,38.840000,1.726934,0.000000,0.000000,0.746400,0.000000
103,0.258927,41.720000,1.593336,0.000000,0.000000,0.771800,0.000000
104,0.189487,49.540000,1.426208,0.000000,0.000000,0.758400,0.000000
105,0.145569,46.100000,1.479478,0.000000,0.000000,0.754600,0.000000
106,0.179412,46.800000,1.507436,0.000000,0.000000,0.744000,0.000000
107,0.202854,43.020000,1.552533,0.000000,0.000000,0.800600,0.000000
108,0.219577,51.160000,1.371345,0.000000,0.000000,0.761000,0.000000
109,0.244545,47.920000,1.448410,0.000000,0.000000,0.715600,0.000000
110,0.176497,46.770000,1.523016,0.000000,0.000000,0.742000,0.000000
111,0.244439,41.830000,1.714328,0.000000,0.000000,0.734800,0.000000
112,0.135119,34.660000,2.079675,0.000000,0.000000,0.653200,0.000000
113,0.178101,36.530000,1.833474,0.000000,0.000000,0.707200,0.000000
114,0.146988,43.000000,1.546663,0.000000,0.000000,0.656600,0.000000
115,0.170829,43.960000,1.576641,0.000000,0.000000,0.833000,0.000000
116,0.214510,45.260000,1.552267,0.000000,0.000000,0.728000,0.000000
117,0.180657,50.950000,1.466941,0.000000,0.000000,0.758400,0.000000
118,0.205333,43.120000,1.660681,0.000000,0.000000,0.733600,0.000000
119,0.288256,47.430000,1.437915,0.000000,0.000000,0.704400,0.000000
120,0.182498,38.990000,1.881531,0.000000,0.000000,0.793000,0.000000
121,0.187395,50.990000,1.389000,0.000000,0.000000,0.704000,0.000000
122,0.173111,47.390000,1.460989,0.000000,0.000000,0.753200,0.000000
123,0.267828,53.810000,1.284020,0.000000,0.000000,0.815800,0.000000
124,0.181105,50.790000,1.335756,0.000000,0.000000,0.790800,0.000000
125,0.161246,49.580000,1.401667,0.000000,0.000000,0.778200,0.000000
126,0.172596,59.930000,1.175621,0.000000,0.000000,0.711600,0.000000
127,0.169691,40.720000,1.801798,0.000000,0.000000,0.826600,0.000000
128,0.173402,47.410000,1.553316,0.000000,0.000000,0.803800,0.000000
129,0.175884,48.780000,1.446119,0.000000,0.000000,0.787400,0.000000
130,0.207355,54.740000,1.241237,0.000000,0.000000,0.769600,0.000000
131,0.177221,51.820000,1.313355,0.000000,0.000000,0.772200,0.000000
132,0.181870,46.560000,1.464943,0.000000,0.000000,0.772600,0.000000
133,0.158999,50.840000,1.377633,0.000000,0.000000,0.765800,0.000000
134,0.219134,56.030000,1.242667,0.000000,0.000000,0.767000,0.000000
135,0.174072,55.200000,1.268456,0.000000,0.000000,0.791000,0.000000
136,0.202993,55.340000,1.280661,0.000000,0.000000,0.750000,0.000000
137,0.124925,47.830000,1.477412,0.000000,0.000000,0.736600,0.000000
138,0.181115,53.750000,1.303447,0.000000,0.000000,0.754600,0.000000
139,0.162060,49.040000,1.400936,0.000000,0.000000,0.776000,0.000000
140,0.170846,50.270000,1.374785,0.000000,0.000000,0.765600,0.000000
141,0.195215,55.820000,1.259518,0.000000,0.000000,0.765200,0.000000
142,0.229465,61.150000,1.122647,0.000000,0.000000,0.756400,0.000000
143,0.132478,56.250000,1.270645,0.000000,0.000000,0.815200,0.000000
144,0.143822,53.120000,1.427075,0.000000,0.000000,0.831800,0.000000
145,0.249854,54.240000,1.294533,0.000000,0.000000,0.765800,0.000000
146,0.152107,53.100000,1.348097,0.000000,0.000000,0.735200,0.000000
147,0.165608,49.010000,1.399218,0.000000,0.000000,0.822400,0.000000
148,0.199273,58.680000,1.220754,0.000000,0.000000,0.722200,0.000000
149,0.139976,53.550000,1.387036,0.000000,0.000000,0.771800,0.000000
150,0.121612,51.910000,1.387994,0.000000,0.000000,0.819000,0.000000
151,0.153356,51.620000,1.387400,0.000000,0.000000,0.716600,0.000000
152,0.171935,55.690000,1.246766,0.000000,0.000000,0.760200,0.000000
153,0.138043,57.180000,1.215440,0.000000,0.000000,0.808400,0.000000
154,0.166997,48.410000,1.436666,0.000000,0.000000,0.820000,0.000000
155,0.150971,55.990000,1.220338,0.000000,0.000000,0.760000,0.000000
156,0.139078,52.790000,1.301004,0.000000,0.000000,0.782400,0.000000
157,0.129440,58.990000,1.186433,0.000000,0.000000,0.803600,0.000000
158,0.132829,59.250000,1.197556,0.000000,0.000000,0.773800,0.000000
159,0.114747,52.310000,1.314915,0.000000,0.000000,0.816200,0.000000
160,0.099859,58.940000,1.200351,0.000000,0.000000,0.798800,0.000000
161,0.117326,55.290000,1.286293,0.000000,0.000000,0.797800,0.000000
162,0.148926,51.910000,1.370011,0.000000,0.000000,0.718000,0.000000
163,0.151955,56.070000,1.257793,0.000000,0.000000,0.740800,0.000000
164,0.164509,53.970000,1.273583,0.000000,0.000000,0.853400,0.000000
165,0.185753,56.310000,1.248442,0.000000,0.000000,0.787800,0.000000
166,0.149425,59.270000,1.183971,0.000000,0.000000,0.752200,0.000000
167,0.149176,57.860000,1.200703,0.000000,0.000000,0.745600,0.000000
168,0.132499,57.090000,1.258223,0.000000,0.000000,0.793000,0.000000
169,0.201895,44.560000,1.725054,0.000000,0.000000,0.806400,0.000000
170,0.200490,51.140000,1.431585,0.000000,0.000000,0.747200,0.000000
171,0.172492,50.900000,1.449046,0.000000,0.000000,0.767600,0.000000
172,0.123524,50.550000,1.397319,0.000000,0.000000,0.812800,0.000000
173,0.194038,58.710000,1.203936,0.000000,0.000000,0.769800,0.000000
174,0.171626,55.240000,1.342208,0.000000,0.000000,0.796200,0.000000
175,0.117608,58.460000,1.215461,0.000000,0.000000,0.761600,0.000000
176,0.148548,59.740000,1.198322,0.000000,0.000000,0.717400,0.000000
177,0.190513,61.800000,1.098264,0.000000,0.000000,0.796200,0.000000
178,0.152278,54.080000,1.342336,0.000000,0.000000,0.732600,0.000000
179,0.146924,51.290000,1.389159,0.000000,0.000000,0.765200,0.000000
180,0.182336,56.410000,1.212398,0.000000,0.000000,0.763600,0.000000
181,0.099357,57.300000,1.318068,0.000000,0.000000,0.850200,0.000000
182,0.243614,62.330000,1.098974,0.000000,0.000000,0.744200,0.000000
183,0.186180,55.500000,1.232887,0.000000,0.000000,0.752200,0.000000
184,0.175943,52.910000,1.309621,0.000000,0.000000,0.770000,0.000000
185,0.191241,56.720000,1.252489,0.000000,0.000000,0.735800,0.000000
186,0.161228,57.350000,1.202389,0.000000,0.000000,0.775800,0.000000
187,0.136711,58.380000,1.194754,0.000000,0.000000,0.831000,0.000000
188,0.106452,55.840000,1.250441,0.000000,0.000000,0.778400,0.000000
189,0.174804,56.520000,1.239178,0.000000,0.000000,0.742000,0.000000
190,0.160554,55.380000,1.275041,0.000000,0.000000,0.799200,0.000000
191,0.158901,57.800000,1.214487,0.000000,0.000000,0.807600,0.000000
192,0.106601,53.600000,1.302196,0.000000,0.000000,0.758600,0.000000
193,0.162922,55.410000,1.245060,0.000000,0.000000,0.819800,0.000000
194,0.218970,54.130000,1.255411,0.000000,0.000000,0.807800,0.000000
195,0.170314,61.060000,1.117418,0.000000,0.000000,0.705800,0.000000
196,0.152124,59.000000,1.182942,0.000000,0.000000,0.790400,0.000000
197,0.147074,58.170000,1.196510,0.000000,0.000000,0.797800,0.000000
198,0.121394,57.660000,1.174510,0.000000,0.000000,0.748200,0.000000
199,0.168781,53.150000,1.380155,0.000000,0.000000,0.801000,0.000000
200,0.093031,57.760000,1.213971,0.000000,0.000000,0.792200,0.000000
201,0.147177,59.390000,1.153559,0.000000,0.000000,0.861000,0.000000
202,0.159004,60.010000,1.136709,0.000000,0.000000,0.789800,0.000000
203,0.130925,62.520000,1.074495,0.000000,0.000000,0.775600,0.000000
204,0.110307,59.580000,1.198762,0.000000,0.000000,0.778600,0.000000
205,0.139656,60.180000,1.163845,0.000000,0.000000,0.799000,0.000000
206,0.188785,59.710000,1.128278,0.000000,0.000000,0.804000,0.000000
207,0.117305,59.760000,1.165235,0.000000,0.000000,0.772400,0.000000
208,0.120596,55.980000,1.333545,0.000000,0.000000,0.785800,0.000000
209,0.120418,56.800000,1.227181,0.000000,0.000000,0.773200,0.000000
210,0.110712,52.870000,1.389392,0.000000,0.000000,0.841200,0.000000
211,0.143240,62.240000,1.074158,0.000000,0.000000,0.791400,0.000000
212,0.153873,54.620000,1.227875,0.000000,0.000000,0.794800,0.000000
213,0.159448,56.770000,1.277644,0.000000,0.000000,0.747400,0.000000
214,0.179992,61.320000,1.119679,0.000000,0.000000,0.779800,0.000000
215,0.144979,59.100000,1.174937,0.000000,0.000000,0.804200,0.000000
216,0.113419,43.130000,1.803811,0.000000,0.000000,0.767800,0.000000
217,0.141382,56.210000,1.244743,0.000000,0.000000,0.773000,0.000000
218,0.139750,56.870000,1.295896,0.000000,0.000000,0.799200,0.000000
219,0.176010,56.120000,1.231382,0.000000,0.000000,0.829400,0.000000
220,0.153498,55.390000,1.248464,0.000000,0.000000,0.836200,0.000000
221,0.147630,61.380000,1.117332,0.000000,0.000000,0.804200,0.000000
222,0.192276,58.470000,1.213651,0.000000,0.000000,0.780800,0.000000
223,0.115498,61.640000,1.115383,0.000000,0.000000,0.757400,0.000000
224,0.136684,60.800000,1.113158,0.000000,0.000000,0.763400,0.000000
225,0.126025,61.540000,1.100099,0.000000,0.000000,0.778200,0.000000
226,0.159361,58.720000,1.209989,0.000000,0.000000,0.761400,0.000000
227,0.147728,60.560000,1.119795,0.000000,0.000000,0.756800,0.000000
228,0.170577,61.220000,1.120990,0.000000,0.000000,0.770000,0.000000
229,0.132498,56.320000,1.272182,0.000000,0.000000,0.768600,0.000000
230,0.169343,59.480000,1.180557,0.000000,0.000000,0.771200,0.000000
231,0.116917,47.940000,1.483868,0.000000,0.000000,0.761200,0.000000
232,0.104063,61.390000,1.136644,0.000000,0.000000,0.740400,0.000000
233,0.146351,62.840000,1.056177,0.000000,0.000000,0.801400,0.000000
234,0.152687,61.470000,1.110003,0.000000,0.000000,0.756000,0.000000
235,0.133516,58.880000,1.158982,0.000000,0.000000,0.801200,0.000000
236,0.117733,58.970000,1.230818,0.000000,0.000000,0.730600,0.000000
237,0.158694,58.300000,1.231866,0.000000,0.000000,0.749200,0.000000
238,0.143326,55.000000,1.344739,0.000000,0.000000,0.735200,0.000000
239,0.122500,63.980000,1.047088,0.000000,0.000000,0.797600,0.000000
240,0.210045,58.430000,1.185384,0.000000,0.000000,0.802400,0.000000
241,0.121754,62.750000,1.077007,0.000000,0.000000,0.836000,0.000000
242,0.115082,56.000000,1.271967,0.000000,0.000000,0.847200,0.000000
243,0.136020,61.030000,1.118144,0.000000,0.000000,0.732200,0.000000
244,0.124479,59.820000,1.156571,0.000000,0.000000,0.799200,0.000000
245,0.095618,57.520000,1.274152,0.000000,0.000000,0.767000,0.000000
246,0.130736,60.340000,1.187701,0.000000,0.000000,0.746400,0.000000
247,0.087315,58.300000,1.281087,0.000000,0.000000,0.818400,0.000000
248,0.223222,61.610000,1.119196,0.000000,0.000000,0.774000,0.000000
249,0.136294,54.060000,1.410077,0.000000,0.000000,0.810000,0.000000
250,0.107812,60.240000,1.173356,0.000000,0.000000,0.806600,0.000000
251,0.167980,59.200000,1.253098,0.000000,0.000000,0.786600,0.000000
252,0.116309,55.670000,1.336379,0.000000,0.000000,0.845800,0.000000
253,0.157796,51.510000,1.441726,0.000000,0.000000,0.762000,0.000000
254,0.118559,59.460000,1.219886,0.000000,0.000000,0.748000,0.000000
255,0.150986,59.630000,1.150377,0.000000,0.000000,0.754400,0.000000
256,0.153356,60.060000,1.139902,0.000000,0.000000,0.803000,0.000000
257,0.122324,63.110000,1.034455,0.000000,0.000000,0.754000,0.000000
258,0.132001,61.510000,1.141372,0.000000,0.000000,0.780000,0.000000
259,0.133222,58.350000,1.228733,0.000000,0.000000,0.715600,0.000000
260,0.109447,63.770000,1.052341,0.000000,0.000000,0.776200,0.000000
261,0.106125,63.440000,1.080630,0.000000,0.000000,0.845600,0.000000
262,0.128535,61.260000,1.170819,0.000000,0.000000,0.773400,0.000000
263,0.117682,57.420000,1.225727,0.000000,0.000000,0.840200,0.000000
264,0.110345,56.370000,1.310807,0.000000,0.000000,0.767400,0.000000
265,0.113287,60.460000,1.212997,0.000000,0.000000,0.826600,0.000000
266,0.087516,55.320000,1.381290,0.000000,0.000000,0.799800,0.000000
267,0.199818,60.830000,1.141927,0.000000,0.000000,0.791800,0.000000
268,0.106286,63.100000,1.102955,0.000000,0.000000,0.852400,0.000000
269,0.116915,60.830000,1.194035,0.000000,0.000000,0.831800,0.000000
270,0.129907,56.570000,1.373908,0.000000,0.000000,0.744400,0.000000
271,0.131004,59.090000,1.226925,0.000000,0.000000,0.810800,0.000000
272,0.115650,51.140000,1.476336,0.000000,0.000000,0.809400,0.000000
273,0.096486,53.520000,1.406608,0.000000,0.000000,0.840200,0.000000
274,0.099649,64.460000,1.030871,0.000000,0.000000,0.831800,0.000000
275,0.119633,45.450000,1.727495,0.000000,0.000000,0.753200,0.000000
276,0.114593,58.560000,1.243086,0.000000,0.000000,0.828600,0.000000
277,0.135996,60.160000,1.197102,0.000000,0.000000,0.749600,0.000000
278,0.097228,57.820000,1.269034,0.000000,0.000000,0.764000,0.000000
279,0.112379,59.770000,1.180765,0.000000,0.000000,0.770200,0.000000
280,0.156147,61.880000,1.105909,0.000000,0.000000,0.810800,0.000000
281,0.106963,61.600000,1.152230,0.000000,0.000000,0.734800,0.000000
282,0.137556,60.490000,1.179991,0.000000,0.000000,0.726800,0.000000
283,0.193203,62.460000,1.095999,0.000000,0.000000,0.821600,0.000000
284,0.105896,58.300000,1.254879,0.000000,0.000000,0.767600,0.000000
285,0.110275,59.840000,1.220540,0.000000,0.000000,0.775400,0.000000
286,0.093361,56.320000,1.295704,0.000000,0.000000,0.809400,0.000000
287,0.167876,60.870000,1.135086,0.000000,0.000000,0.756600,0.000000
288,0.101041,61.970000,1.119435,0.000000,0.000000,0.769400,0.000000
289,0.114010,62.600000,1.100512,0.000000,0.000000,0.776800,0.000000
290,0.081548,57.960000,1.246152,0.000000,0.000000,0.802400,0.000000
291,0.129840,61.130000,1.165798,0.000000,0.000000,0.706200,0.000000
292,0.100997,58.600000,1.186797,0.000000,0.000000,0.837000,0.000000
293,0.107283,55.810000,1.302539,0.000000,0.000000,0.795000,0.000000
294,0.107956,61.810000,1.142692,0.000000,0.000000,0.802600,0.000000
295,0.100980,55.580000,1.472079,0.000000,0.000000,0.880800,0.000000
296,0.103432,57.600000,1.268891,0.000000,0.000000,0.805600,0.000000
297,0.113488,60.100000,1.211541,0.000000,0.000000,0.740200,0.000000
298,0.135795,61.120000,1.172249,0.000000,0.000000,0.818200,0.000000
299,0.100167,51.080000,1.444561,0.000000,0.000000,0.865200,0.000000
300,0.131167,60.940000,1.138353,0.000000,0.000000,0.744800,0.000000
301,0.132229,52.530000,1.399526,0.000000,0.000000,0.771600,0.000000
302,0.113539,61.140000,1.104948,0.000000,0.000000,0.782400,0.000000
303,0.118221,59.260000,1.179896,0.000000,0.000000,0.845800,0.000000
304,0.146655,60.200000,1.192576,0.000000,0.000000,0.757400,0.000000
305,0.154857,62.470000,1.093974,0.000000,0.000000,0.761800,0.000000
306,0.204369,62.370000,1.136028,0.000000,0.000000,0.735000,0.000000
307,0.160469,58.590000,1.244576,0.000000,0.000000,0.767600,0.000000
308,0.117994,58.250000,1.241957,0.000000,0.000000,0.744200,0.000000
309,0.129462,61.940000,1.104370,0.000000,0.000000,0.798800,0.000000
310,0.109588,62.280000,1.121214,0.000000,0.000000,0.803400,0.000000
311,0.165818,58.240000,1.243773,0.000000,0.000000,0.782400,0.000000
312,0.097629,63.270000,1.079721,0.000000,0.000000,0.768400,0.000000
313,0.117157,62.050000,1.217007,0.000000,0.000000,0.835800,0.000000
314,0.093676,63.700000,1.059459,0.000000,0.000000,0.720600,0.000000
315,0.122707,62.250000,1.110133,0.000000,0.000000,0.814400,0.000000
316,0.073458,56.930000,1.248351,0.000000,0.000000,0.773600,0.000000
317,0.154034,59.210000,1.196216,0.000000,0.000000,0.710400,0.000000
318,0.130814,62.400000,1.104568,0.000000,0.000000,0.798400,0.000000
319,0.147740,61.520000,1.144510,0.000000,0.000000,0.755000,0.000000
320,0.102183,64.250000,1.061103,0.000000,0.000000,0.771200,0.000000
321,0.097737,58.060000,1.227269,0.000000,0.000000,0.761600,0.000000
322,0.107795,56.970000,1.277558,0.000000,0.000000,0.805400,0.000000
323,0.119534,61.070000,1.153129,0.000000,0.000000,0.778000,0.000000
324,0.148147,63.230000,1.091414,0.000000,0.000000,0.771400,0.000000
325,0.082634,62.190000,1.113181,0.000000,0.000000,0.773800,0.000000
326,0.095720,58.520000,1.208656,0.000000,0.000000,0.818000,0.000000
327,0.128202,56.710000,1.335098,0.000000,0.000000,0.759800,0.000000
328,0.109398,63.210000,1.112258,0.000000,0.000000,0.821200,0.000000
329,0.146223,63.150000,1.115644,0.000000,0.000000,0.747400,0.000000
330,0.089512,65.740000,1.027318,0.000000,0.000000,0.798800,0.000000
331,0.090607,66.560000,0.997484,0.000000,0.000000,0.804600,0.000000
332,0.091730,60.850000,1.183890,0.000000,0.000000,0.754000,0.000000
333,0.091529,65.870000,1.002234,0.000000,0.000000,0.743600,0.000000
334,0.125704,64.150000,1.039036,0.000000,0.000000,0.730600,0.000000
335,0.084298,62.370000,1.121173,0.000000,0.000000,0.835200,0.000000
336,0.095893,59.590000,1.176787,0.000000,0.000000,0.797200,0.000000
337,0.124134,65.000000,1.018297,0.000000,0.000000,0.765600,0.000000
338,0.095277,65.060000,1.009890,0.000000,0.000000,0.763400,0.000000
339,0.091945,63.150000,1.074607,0.000000,0.000000,0.742600,0.000000
340,0.129463,62.910000,1.047824,0.000000,0.000000,0.762600,0.000000
341,0.078352,56.520000,1.299603,0.000000,0.000000,0.725600,0.000000
342,0.081781,57.770000,1.340755,0.000000,0.000000,0.787200,0.000000
343,0.136423,61.040000,1.197005,0.000000,0.000000,0.771000,0.000000
344,0.161356,63.080000,1.076584,0.000000,0.000000,0.790000,0.000000
345,0.107621,59.470000,1.236125,0.000000,0.000000,0.732000,0.000000
346,0.095569,62.070000,1.144365,0.000000,0.000000,0.763000,0.000000
347,0.092584,62.970000,1.138526,0.000000,0.000000,0.803200,0.000000
348,0.088106,64.940000,1.018645,0.000000,0.000000,0.857600,0.000000
349,0.104940,62.320000,1.113425,0.000000,0.000000,0.734000,0.000000
350,0.129775,65.190000,1.015359,0.000000,0.000000,0.801600,0.000000
351,0.159617,61.340000,1.157859,0.000000,0.000000,0.779200,0.000000
352,0.098102,61.480000,1.145419,0.000000,0.000000,0.788600,0.000000
353,0.107580,62.770000,1.095351,0.000000,0.000000,0.837200,0.000000
354,0.124522,61.920000,1.161927,0.000000,0.000000,0.750800,0.000000
355,0.096605,64.160000,1.067555,0.000000,0.000000,0.807400,0.000000
356,0.101327,59.980000,1.236968,0.000000,0.000000,0.788200,0.000000
357,0.083740,59.420000,1.224985,0.000000,0.000000,0.730600,0.000000
358,0.093147,63.210000,1.118251,0.000000,0.000000,0.809200,0.000000
359,0.123212,60.480000,1.251278,0.000000,0.000000,0.781000,0.000000
360,0.124888,60.320000,1.204084,0.000000,0.000000,0.777000,0.000000
361,0.079376,64.340000,1.107648,0.000000,0.000000,0.805600,0.000000
362,0.134810,54.550000,1.347256,0.000000,0.000000,0.795200,0.000000
363,0.091111,62.600000,1.124276,0.000000,0.000000,0.767800,0.000000
364,0.105473,58.990000,1.234743,0.000000,0.000000,0.767400,0.000000
365,0.093458,61.550000,1.179038,0.000000,0.000000,0.797800,0.000000
366,0.091222,59.940000,1.214473,0.000000,0.000000,0.743400,0.000000
367,0.102622,62.520000,1.109433,0.000000,0.000000,0.739600,0.000000
368,0.086248,64.290000,1.063031,0.000000,0.000000,0.781200,0.000000
369,0.116119,60.210000,1.237454,0.000000,0.000000,0.735800,0.000000
370,0.104683,62.900000,1.134456,0.000000,0.000000,0.762200,0.000000
371,0.100276,62.690000,1.148361,0.000000,0.000000,0.748400,0.000000
372,0.103532,59.520000,1.157038,0.000000,0.000000,0.732400,0.000000
373,0.097917,65.120000,1.035760,0.000000,0.000000,0.817000,0.000000
374,0.087359,61.520000,1.112937,0.000000,0.000000,0.751200,0.000000
