epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,clean_ratio,agreement_ratio
142,0.152734,60.200000,1.156896,0.000000,0.000000,0.763160,0.000000
143,0.149096,58.770000,1.195326,0.000000,0.000000,0.787120,0.000000
144,0.162955,58.860000,1.185911,0.000000,0.000000,0.776600,0.000000
145,0.153960,61.380000,1.130222,0.000000,0.000000,0.776360,0.000000
146,0.159799,58.950000,1.184658,0.000000,0.000000,0.799200,0.000000
147,0.135324,59.600000,1.192906,0.000000,0.000000,0.778200,0.000000
148,0.137067,61.810000,1.111714,0.000000,0.000000,0.800240,0.000000
149,0.164011,59.650000,1.154980,0.000000,0.000000,0.787200,0.000000
150,0.134659,60.370000,1.151056,0.000000,0.000000,0.784960,0.000000
151,0.143399,61.300000,1.114169,0.000000,0.000000,0.778160,0.000000
152,0.138878,61.010000,1.142687,0.000000,0.000000,0.781360,0.000000
153,0.156699,59.820000,1.130762,0.000000,0.000000,0.779520,0.000000
154,0.156043,60.340000,1.153709,0.000000,0.000000,0.747360,0.000000
155,0.145892,60.750000,1.136277,0.000000,0.000000,0.763080,0.000000
156,0.156359,61.300000,1.113339,0.000000,0.000000,0.779960,0.000000
157,0.148147,61.600000,1.125938,0.000000,0.000000,0.795680,0.000000
158,0.146464,61.870000,1.097096,0.000000,0.000000,0.783360,0.000000
159,0.138641,61.330000,1.128135,0.000000,0.000000,0.767560,0.000000
160,0.137877,62.330000,1.093932,0.000000,0.000000,0.780160,0.000000
161,0.157901,61.760000,1.111530,0.000000,0.000000,0.796000,0.000000
162,0.145515,61.590000,1.112771,0.000000,0.000000,0.788240,0.000000
163,0.142732,61.950000,1.107440,0.000000,0.000000,0.807680,0.000000
164,0.125554,62.010000,1.092245,0.000000,0.000000,0.776880,0.000000
165,0.139396,60.750000,1.129398,0.000000,0.000000,0.766600,0.000000
166,0.162043,62.330000,1.099776,0.000000,0.000000,0.788320,0.000000
167,0.147582,62.420000,1.096765,0.000000,0.000000,0.774560,0.000000
168,0.142971,60.840000,1.118378,0.000000,0.000000,0.789160,0.000000
169,0.161831,61.720000,1.103956,0.000000,0.000000,0.761360,0.000000
170,0.129667,61.080000,1.147852,0.000000,0.000000,0.774840,0.000000
171,0.143124,62.210000,1.093143,0.000000,0.000000,0.779160,0.000000
172,0.114612,60.770000,1.138892,0.000000,0.000000,0.785960,0.000000
173,0.119065,60.390000,1.154757,0.000000,0.000000,0.758640,0.000000
174,0.125853,60.950000,1.115577,0.000000,0.000000,0.794680,0.000000
175,0.130677,63.270000,1.080333,0.000000,0.000000,0.811200,0.000000
176,0.135788,60.550000,1.134257,0.000000,0.000000,0.788560,0.000000
177,0.123502,62.870000,1.095276,0.000000,0.000000,0.766880,0.000000
178,0.136286,60.080000,1.143854,0.000000,0.000000,0.781680,0.000000
179,0.138466,62.400000,1.075391,0.000000,0.000000,0.793720,0.000000
180,0.126237,60.960000,1.155143,0.000000,0.000000,0.782480,0.000000
181,0.129917,62.770000,1.079954,0.000000,0.000000,0.788520,0.000000
182,0.132789,63.020000,1.081148,0.000000,0.000000,0.764280,0.000000
183,0.144536,62.090000,1.097870,0.000000,0.000000,0.799760,0.000000
184,0.131483,62.410000,1.082825,0.000000,0.000000,0.784160,0.000000
185,0.143485,61.760000,1.100591,0.000000,0.000000,0.790800,0.000000
186,0.145955,63.490000,1.064246,0.000000,0.000000,0.791760,0.000000
187,0.127144,62.620000,1.111568,0.000000,0.000000,0.792520,0.000000
188,0.146310,61.880000,1.130352,0.000000,0.000000,0.782800,0.000000
189,0.134361,61.830000,1.123745,0.000000,0.000000,0.788200,0.000000
190,0.145933,63.360000,1.076994,0.000000,0.000000,0.787120,0.000000
191,0.133261,63.220000,1.085174,0.000000,0.000000,0.802160,0.000000
192,0.129203,62.550000,1.093117,0.000000,0.000000,0.786280,0.000000
193,0.134501,63.060000,1.064483,0.000000,0.000000,0.767880,0.000000
194,0.135085,63.450000,1.083123,0.000000,0.000000,0.787320,0.000000
195,0.135140,63.370000,1.065502,0.000000,0.000000,0.771600,0.000000
196,0.126755,60.950000,1.136346,0.000000,0.000000,0.800040,0.000000
197,0.122396,63.100000,1.078818,0.000000,0.000000,0.794080,0.000000
198,0.142954,63.650000,1.067798,0.000000,0.000000,0.795160,0.000000
199,0.131019,64.420000,1.039460,0.000000,0.000000,0.783440,0.000000
200,0.134165,64.150000,1.047555,0.000000,0.000000,0.781240,0.000000
201,0.149599,63.210000,1.062224,0.000000,0.000000,0.781800,0.000000
202,0.129851,62.490000,1.107271,0.000000,0.000000,0.804360,0.000000
203,0.144941,61.420000,1.113332,0.000000,0.000000,0.787440,0.000000
204,0.144830,63.250000,1.056160,0.000000,0.000000,0.755360,0.000000
205,0.128791,62.550000,1.088180,0.000000,0.000000,0.806600,0.000000
206,0.129569,61.620000,1.129890,0.000000,0.000000,0.791240,0.000000
207,0.130919,62.610000,1.098604,0.000000,0.000000,0.796080,0.000000
208,0.129447,61.280000,1.131404,0.000000,0.000000,0.787920,0.000000
209,0.136110,62.850000,1.085985,0.000000,0.000000,0.787120,0.000000
210,0.124401,62.800000,1.082200,0.000000,0.000000,0.783600,0.000000
211,0.120972,63.860000,1.060101,0.000000,0.000000,0.799760,0.000000
212,0.138542,62.850000,1.078122,0.000000,0.000000,0.775720,0.000000
213,0.103679,61.860000,1.132147,0.000000,0.000000,0.788760,0.000000
214,0.134665,63.050000,1.073180,0.000000,0.000000,0.783520,0.000000
215,0.111147,63.490000,1.060765,0.000000,0.000000,0.790920,0.000000
216,0.114456,63.830000,1.065124,0.000000,0.000000,0.772880,0.000000
217,0.122171,64.500000,1.037285,0.000000,0.000000,0.792120,0.000000
218,0.132271,64.220000,1.045119,0.000000,0.000000,0.779200,0.000000
219,0.123669,64.060000,1.056512,0.000000,0.000000,0.784360,0.000000
220,0.127470,63.370000,1.067566,0.000000,0.000000,0.774400,0.000000
221,0.129103,63.050000,1.072855,0.000000,0.000000,0.775560,0.000000
222,0.120847,63.930000,1.050237,0.000000,0.000000,0.782440,0.000000
223,0.125608,64.090000,1.041204,0.000000,0.000000,0.800440,0.000000
224,0.109118,63.440000,1.074122,0.000000,0.000000,0.780360,0.000000
225,0.112471,63.400000,1.075115,0.000000,0.000000,0.771040,0.000000
226,0.129684,64.290000,1.046135,0.000000,0.000000,0.784920,0.000000
227,0.123361,64.850000,1.030229,0.000000,0.000000,0.800800,0.000000
228,0.112158,63.440000,1.082225,0.000000,0.000000,0.775360,0.000000
229,0.131805,63.790000,1.060748,0.000000,0.000000,0.776280,0.000000
230,0.130281,62.820000,1.084812,0.000000,0.000000,0.784080,0.000000
231,0.128203,65.280000,1.028635,0.000000,0.000000,0.781440,0.000000
232,0.120162,63.610000,1.039981,0.000000,0.000000,0.800880,0.000000
233,0.121210,64.260000,1.048966,0.000000,0.000000,0.773080,0.000000
234,0.120617,64.380000,1.041037,0.000000,0.000000,0.803920,0.000000
235,0.116059,65.990000,0.998444,0.000000,0.000000,0.787960,0.000000
236,0.128293,66.060000,1.000668,0.000000,0.000000,0.778480,0.000000
237,0.113158,63.360000,1.073019,0.000000,0.000000,0.758960,0.000000
238,0.113173,64.560000,1.034679,0.000000,0.000000,0.773040,0.000000
239,0.117783,65.740000,1.000814,0.000000,0.000000,0.786680,0.000000
240,0.122079,63.400000,1.050736,0.000000,0.000000,0.774480,0.000000
241,0.104897,65.670000,0.992740,0.000000,0.000000,0.798640,0.000000
242,0.123425,64.110000,1.043294,0.000000,0.000000,0.786560,0.000000
243,0.102815,63.130000,1.074648,0.000000,0.000000,0.779760,0.000000
244,0.120271,65.220000,1.018271,0.000000,0.000000,0.782200,0.000000
245,0.094842,63.750000,1.077066,0.000000,0.000000,0.799320,0.000000
246,0.122434,63.950000,1.050126,0.000000,0.000000,0.797440,0.000000
247,0.122195,63.830000,1.054906,0.000000,0.000000,0.772840,0.000000
248,0.125895,64.720000,1.024989,0.000000,0.000000,0.786800,0.000000
249,0.113302,63.330000,1.068949,0.000000,0.000000,0.782360,0.000000
250,0.103540,64.530000,1.033463,0.000000,0.000000,0.792520,0.000000
251,0.104720,65.280000,1.030018,0.000000,0.000000,0.797040,0.000000
252,0.110562,63.940000,1.052600,0.000000,0.000000,0.779480,0.000000
253,0.127722,64.360000,1.054981,0.000000,0.000000,0.782080,0.000000
254,0.114695,64.320000,1.036045,0.000000,0.000000,0.775680,0.000000
255,0.115023,65.390000,1.000634,0.000000,0.000000,0.792960,0.000000
256,0.103757,61.700000,1.138679,0.000000,0.000000,0.805640,0.000000
257,0.117719,65.220000,1.034022,0.000000,0.000000,0.780080,0.000000
258,0.126531,64.530000,1.036185,0.000000,0.000000,0.790640,0.000000
259,0.120783,65.000000,1.023285,0.000000,0.000000,0.795200,0.000000
260,0.124433,65.310000,1.005521,0.000000,0.000000,0.803440,0.000000
261,0.106694,64.640000,1.030822,0.000000,0.000000,0.799520,0.000000
262,0.112556,64.300000,1.050983,0.000000,0.000000,0.791240,0.000000
263,0.115188,64.360000,1.049337,0.000000,0.000000,0.792400,0.000000
264,0.115069,64.820000,1.033605,0.000000,0.000000,0.793240,0.000000
265,0.112667,66.380000,0.998009,0.000000,0.000000,0.789520,0.000000
266,0.120372,65.630000,1.004581,0.000000,0.000000,0.795440,0.000000
267,0.109573,63.230000,1.081577,0.000000,0.000000,0.783000,0.000000
268,0.118125,67.010000,0.976903,0.000000,0.000000,0.779360,0.000000
269,0.134165,65.260000,1.030252,0.000000,0.000000,0.801160,0.000000
270,0.110458,66.560000,0.987545,0.000000,0.000000,0.805840,0.000000
271,0.121726,67.970000,0.953740,0.000000,0.000000,0.773320,0.000000
272,0.116899,63.820000,1.072247,0.000000,0.000000,0.805440,0.000000
273,0.107568,63.730000,1.068529,0.000000,0.000000,0.792800,0.000000
274,0.102585,66.070000,1.007031,0.000000,0.000000,0.781600,0.000000
275,0.111408,66.250000,1.011366,0.000000,0.000000,0.787080,0.000000
276,0.118588,66.190000,1.016435,0.000000,0.000000,0.771320,0.000000
277,0.120724,64.900000,1.039233,0.000000,0.000000,0.785840,0.000000
278,0.118216,64.500000,1.060401,0.000000,0.000000,0.794800,0.000000
279,0.102259,66.690000,0.993720,0.000000,0.000000,0.805920,0.000000
280,0.101176,65.560000,1.019144,0.000000,0.000000,0.809360,0.000000
281,0.117067,65.410000,1.039666,0.000000,0.000000,0.767520,0.000000
282,0.115184,64.700000,1.047849,0.000000,0.000000,0.783400,0.000000
283,0.110037,66.360000,1.000716,0.000000,0.000000,0.782320,0.000000
284,0.105950,66.430000,0.997488,0.000000,0.000000,0.791160,0.000000
285,0.120493,66.040000,1.004264,0.000000,0.000000,0.787760,0.000000
286,0.097267,65.390000,1.037824,0.000000,0.000000,0.805000,0.000000
287,0.110589,66.630000,0.994866,0.000000,0.000000,0.789760,0.000000
288,0.128949,65.270000,1.036926,0.000000,0.000000,0.799080,0.000000
289,0.101458,66.510000,0.998796,0.000000,0.000000,0.781880,0.000000
290,0.119773,65.940000,1.018988,0.000000,0.000000,0.792360,0.000000
291,0.123092,65.560000,1.018064,0.000000,0.000000,0.787560,0.000000
292,0.130683,65.290000,1.030324,0.000000,0.000000,0.769160,0.000000
293,0.120006,66.080000,1.008912,0.000000,0.000000,0.773760,0.000000
294,0.107635,66.540000,0.998336,0.000000,0.000000,0.801560,0.000000
295,0.103204,64.330000,1.044092,0.000000,0.000000,0.786520,0.000000
296,0.112508,65.350000,1.026784,0.000000,0.000000,0.799920,0.000000
297,0.108895,66.160000,1.001759,0.000000,0.000000,0.761560,0.000000
298,0.104201,66.970000,0.987194,0.000000,0.000000,0.781440,0.000000
299,0.091869,65.370000,1.035693,0.000000,0.000000,0.793120,0.000000
300,0.095859,65.040000,1.023962,0.000000,0.000000,0.770800,0.000000
301,0.119132,64.930000,1.037109,0.000000,0.000000,0.787200,0.000000
302,0.107586,65.740000,1.009488,0.000000,0.000000,0.776320,0.000000
303,0.117946,66.470000,1.000676,0.000000,0.000000,0.799920,0.000000
304,0.134921,65.980000,1.003683,0.000000,0.000000,0.778520,0.000000
305,0.125517,65.500000,1.015493,0.000000,0.000000,0.788200,0.000000
306,0.088515,65.400000,1.026145,0.000000,0.000000,0.798040,0.000000
307,0.130358,65.830000,1.008674,0.000000,0.000000,0.775400,0.000000
308,0.104810,67.220000,0.973074,0.000000,0.000000,0.793080,0.000000
309,0.094676,65.360000,1.030921,0.000000,0.000000,0.799080,0.000000
310,0.115496,66.200000,1.003216,0.000000,0.000000,0.784000,0.000000
311,0.089063,66.060000,1.003200,0.000000,0.000000,0.809760,0.000000
312,0.098078,66.020000,1.014081,0.000000,0.000000,0.774240,0.000000
313,0.119667,66.490000,0.999546,0.000000,0.000000,0.785240,0.000000
314,0.116665,66.200000,1.009051,0.000000,0.000000,0.794160,0.000000
315,0.116429,65.580000,1.010716,0.000000,0.000000,0.774520,0.000000
316,0.106536,64.460000,1.059042,0.000000,0.000000,0.789360,0.000000
317,0.107392,67.230000,0.968273,0.000000,0.000000,0.807920,0.000000
318,0.109039,65.080000,1.016267,0.000000,0.000000,0.812800,0.000000
319,0.104926,65.460000,1.008504,0.000000,0.000000,0.795680,0.000000
320,0.109761,64.600000,1.040055,0.000000,0.000000,0.784440,0.000000
321,0.112813,67.120000,0.977287,0.000000,0.000000,0.775200,0.000000
322,0.113492,66.730000,0.984806,0.000000,0.000000,0.767240,0.000000
323,0.107431,66.610000,0.977361,0.000000,0.000000,0.772280,0.000000
324,0.096987,66.730000,0.981773,0.000000,0.000000,0.802360,0.000000
325,0.104323,67.440000,0.966294,0.000000,0.000000,0.773920,0.000000
326,0.110621,66.690000,0.986990,0.000000,0.000000,0.796120,0.000000
327,0.110894,66.700000,0.983210,0.000000,0.000000,0.773400,0.000000
328,0.123588,64.590000,1.052534,0.000000,0.000000,0.799040,0.000000
329,0.104710,65.890000,1.019840,0.000000,0.000000,0.789760,0.000000
330,0.105146,66.330000,0.997059,0.000000,0.000000,0.781720,0.000000
331,0.113273,66.750000,0.987237,0.000000,0.000000,0.794960,0.000000
332,0.102956,65.680000,1.019876,0.000000,0.000000,0.794680,0.000000
333,0.099323,67.090000,0.981938,0.000000,0.000000,0.798040,0.000000
334,0.118148,66.300000,1.005670,0.000000,0.000000,0.775440,0.000000
335,0.084755,66.350000,1.014297,0.000000,0.000000,0.796760,0.000000
336,0.106422,65.370000,1.032406,0.000000,0.000000,0.800160,0.000000
337,0.091572,66.880000,0.991080,0.000000,0.000000,0.793920,0.000000
338,0.106856,65.960000,1.015197,0.000000,0.000000,0.800720,0.000000
339,0.104266,66.170000,1.012532,0.000000,0.000000,0.786720,0.000000
340,0.107961,65.590000,1.029699,0.000000,0.000000,0.793280,0.000000
341,0.107526,66.520000,1.004160,0.000000,0.000000,0.791320,0.000000
342,0.121620,67.600000,0.965248,0.000000,0.000000,0.794560,0.000000
343,0.103803,65.260000,1.042000,0.000000,0.000000,0.811080,0.000000
344,0.104462,66.550000,1.001090,0.000000,0.000000,0.770680,0.000000
345,0.113564,67.000000,0.982408,0.000000,0.000000,0.784680,0.000000
346,0.103031,66.060000,1.029521,0.000000,0.000000,0.770960,0.000000
347,0.101398,67.100000,0.984786,0.000000,0.000000,0.801480,0.000000
348,0.112379,65.310000,1.044421,0.000000,0.000000,0.788240,0.000000
349,0.114914,66.990000,0.980144,0.000000,0.000000,0.791680,0.000000
350,0.098163,66.630000,0.993701,0.000000,0.000000,0.778920,0.000000
351,0.112407,67.150000,0.980599,0.000000,0.000000,0.799800,0.000000
352,0.108802,64.720000,1.053228,0.000000,0.000000,0.805440,0.000000
353,0.110216,67.830000,0.958734,0.000000,0.000000,0.801400,0.000000
354,0.104318,65.730000,1.036333,0.000000,0.000000,0.790000,0.000000
355,0.088391,66.330000,1.006467,0.000000,0.000000,0.809680,0.000000
356,0.082615,66.300000,1.002811,0.000000,0.000000,0.795480,0.000000
357,0.119313,68.030000,0.949530,0.000000,0.000000,0.780120,0.000000
358,0.111930,67.820000,0.956778,0.000000,0.000000,0.801200,0.000000
359,0.101916,66.230000,1.006008,0.000000,0.000000,0.785120,0.000000
360,0.105289,67.340000,0.979818,0.000000,0.000000,0.815360,0.000000
361,0.086743,65.180000,1.041638,0.000000,0.000000,0.801440,0.000000
362,0.095048,66.500000,0.993834,0.000000,0.000000,0.787720,0.000000
363,0.098579,66.780000,0.998819,0.000000,0.000000,0.789320,0.000000
364,0.092342,67.580000,0.967971,0.000000,0.000000,0.806440,0.000000
365,0.102466,66.130000,1.026074,0.000000,0.000000,0.809520,0.000000
366,0.097315,67.390000,0.980070,0.000000,0.000000,0.781600,0.000000
367,0.084560,66.680000,0.998095,0.000000,0.000000,0.808840,0.000000
368,0.094245,66.640000,1.001912,0.000000,0.000000,0.784880,0.000000
369,0.122409,66.690000,0.983481,0.000000,0.000000,0.781080,0.000000
370,0.099238,66.600000,0.997049,0.000000,0.000000,0.780160,0.000000
371,0.090374,66.270000,1.004575,0.000000,0.000000,0.785640,0.000000
372,0.099934,67.010000,0.981358,0.000000,0.000000,0.797480,0.000000
373,0.087958,65.740000,1.029999,0.000000,0.000000,0.778640,0.000000
374,0.095961,68.200000,0.952061,0.000000,0.000000,0.786680,0.000000
