epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,clean_ratio,agreement_ratio
75,0.963039,44.000000,1.725536,0.000000,0.000000,1.000000,0.000000
76,1.356698,44.480000,1.776785,0.000000,0.000000,1.000000,0.000000
77,0.944025,41.060000,1.813822,0.000000,0.000000,1.000000,0.000000
78,1.380016,36.660000,1.801766,0.000000,0.000000,1.000000,0.000000
79,0.994865,44.960000,1.757672,0.000000,0.000000,1.000000,0.000000
80,1.510072,40.400000,1.824659,0.000000,0.000000,1.000000,0.000000
81,1.292494,36.660000,1.841740,0.000000,0.000000,1.000000,0.000000
82,1.082401,43.880000,1.765625,0.000000,0.000000,1.000000,0.000000
83,1.325451,45.290000,1.810256,0.000000,0.000000,1.000000,0.000000
84,1.066372,35.570000,1.878208,0.000000,0.000000,1.000000,0.000000
85,1.063020,41.130000,1.795262,0.000000,0.000000,1.000000,0.000000
86,1.312896,38.810000,1.808993,0.000000,0.000000,1.000000,0.000000
87,1.105693,37.700000,1.823242,0.000000,0.000000,1.000000,0.000000
88,1.076860,39.240000,1.784202,0.000000,0.000000,1.000000,0.000000
89,1.238644,41.200000,1.804495,0.000000,0.000000,1.000000,0.000000
90,0.903795,40.710000,1.785229,0.000000,0.000000,1.000000,0.000000
91,1.146245,41.150000,1.800318,0.000000,0.000000,1.000000,0.000000
92,1.179943,32.650000,1.872022,0.000000,0.000000,1.000000,0.000000
93,0.941814,35.370000,1.809618,0.000000,0.000000,1.000000,0.000000
94,1.271736,45.040000,1.758344,0.000000,0.000000,1.000000,0.000000
95,0.707700,36.070000,1.780484,0.000000,0.000000,1.000000,0.000000
96,0.874383,41.290000,1.798791,0.000000,0.000000,1.000000,0.000000
97,1.436879,47.430000,1.760584,0.000000,0.000000,1.000000,0.000000
98,1.026839,38.140000,1.777848,0.000000,0.000000,1.000000,0.000000
99,0.873328,40.270000,1.742137,0.000000,0.000000,1.000000,0.000000
100,0.395549,39.790000,1.738079,0.000000,0.000000,0.720000,0.000000
101,0.343997,37.650000,1.748048,0.000000,0.000000,0.719600,0.000000
102,0.376710,35.140000,1.894757,0.000000,0.000000,0.687200,0.000000
103,0.246216,38.220000,1.844713,0.000000,0.000000,0.692000,0.000000
104,0.267764,34.930000,1.906949,0.000000,0.000000,0.690800,0.000000
105,0.263307,40.240000,1.778155,0.000000,0.000000,0.775000,0.000000
106,0.374449,38.600000,1.811712,0.000000,0.000000,0.708200,0.000000
107,0.307548,29.320000,2.022315,0.000000,0.000000,0.606000,0.000000
108,0.329633,31.420000,2.001568,0.000000,0.000000,0.678400,0.000000
109,0.274035,34.030000,2.059117,0.000000,0.000000,0.665600,0.000000
110,0.320936,42.200000,1.783511,0.000000,0.000000,0.639800,0.000000
111,0.236636,31.960000,1.955633,0.000000,0.000000,0.718200,0.000000
112,0.408122,42.260000,1.767310,0.000000,0.000000,0.756000,0.000000
113,0.427873,32.650000,2.012019,0.000000,0.000000,0.653000,0.000000
114,0.334628,38.150000,1.898901,0.000000,0.000000,0.694400,0.000000
115,0.334080,38.930000,1.880461,0.000000,0.000000,0.641600,0.000000
116,0.370206,51.100000,1.689437,0.000000,0.000000,0.594000,0.000000
117,0.317984,41.010000,1.872863,0.000000,0.000000,0.760400,0.000000
118,0.298852,45.800000,1.873519,0.000000,0.000000,0.761600,0.000000
119,0.306329,44.340000,1.932294,0.000000,0.000000,0.635000,0.000000
120,0.359762,39.080000,2.067729,0.000000,0.000000,0.636800,0.000000
121,0.337220,40.120000,2.049745,0.000000,0.000000,0.630600,0.000000
122,0.275635,41.690000,2.042707,0.000000,0.000000,0.754800,0.000000
123,0.537935,31.490000,2.319470,0.000000,0.000000,0.528400,0.000000
124,0.274752,44.340000,1.997924,0.000000,0.000000,0.708000,0.000000
125,0.257086,36.150000,2.291116,0.000000,0.000000,0.648200,0.000000
126,0.262049,45.420000,1.878856,0.000000,0.000000,0.670800,0.000000
127,0.498404,45.010000,1.857167,0.000000,0.000000,0.717400,0.000000
128,0.510797,40.320000,1.988638,0.000000,0.000000,0.640600,0.000000
129,0.340460,43.990000,1.831745,0.000000,0.000000,0.687000,0.000000
130,0.291451,49.510000,1.707409,0.000000,0.000000,0.684600,0.000000
131,0.292661,46.720000,1.764079,0.000000,0.000000,0.754400,0.000000
132,0.366658,48.530000,1.740913,0.000000,0.000000,0.723400,0.000000
133,0.248764,33.340000,2.038627,0.000000,0.000000,0.714600,0.000000
134,0.376683,38.190000,2.039214,0.000000,0.000000,0.697600,0.000000
135,0.293130,51.840000,1.772319,0.000000,0.000000,0.658200,0.000000
136,0.218021,44.290000,1.943541,0.000000,0.000000,0.655400,0.000000
137,0.241782,48.770000,1.888811,0.000000,0.000000,0.641600,0.000000
138,0.278160,34.660000,2.408820,0.000000,0.000000,0.599400,0.000000
139,0.315948,40.720000,1.954506,0.000000,0.000000,0.629000,0.000000
140,0.341268,42.980000,1.832019,0.000000,0.000000,0.714800,0.000000
141,0.300475,43.970000,1.855602,0.000000,0.000000,0.735400,0.000000
142,0.420555,46.930000,1.782469,0.000000,0.000000,0.687000,0.000000
143,0.278132,36.810000,2.027862,0.000000,0.000000,0.789400,0.000000
144,0.269009,42.440000,1.931015,0.000000,0.000000,0.709800,0.000000
145,0.267534,35.840000,2.140613,0.000000,0.000000,0.653200,0.000000
146,0.222751,45.980000,1.908107,0.000000,0.000000,0.655000,0.000000
147,0.238817,39.260000,1.998810,0.000000,0.000000,0.713000,0.000000
148,0.363592,43.620000,1.919323,0.000000,0.000000,0.687600,0.000000
149,0.284847,43.760000,1.986564,0.000000,0.000000,0.765800,0.000000
