epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,clean_ratio,agreement_ratio
53,1.035894,35.830000,1.827708,82.540000,0.614805,1.000000,0.000000
54,1.149600,31.560000,1.863452,81.820000,0.631194,1.000000,0.000000
55,0.829534,33.420000,1.836745,82.190000,0.618057,1.000000,0.000000
56,1.006726,32.390000,1.830406,82.590000,0.617796,1.000000,0.000000
57,0.960090,36.090000,1.817947,82.440000,0.622671,1.000000,0.000000
58,1.063943,33.300000,1.837728,82.750000,0.613439,1.000000,0.000000
59,0.878203,29.940000,1.886547,82.750000,0.606120,1.000000,0.000000
60,1.101975,35.940000,1.855286,82.430000,0.624138,1.000000,0.000000
61,0.903791,33.900000,1.835446,83.230000,0.616860,1.000000,0.000000
62,1.067287,38.350000,1.828388,83.390000,0.613897,1.000000,0.000000
63,1.033317,38.380000,1.805904,83.130000,0.609568,1.000000,0.000000
64,0.865428,36.460000,1.824416,83.440000,0.608125,1.000000,0.000000
65,1.169948,38.460000,1.811204,83.510000,0.600940,1.000000,0.000000
66,1.148342,36.610000,1.812319,83.720000,0.600961,1.000000,0.000000
67,1.019675,41.710000,1.781152,83.750000,0.606209,1.000000,0.000000
68,0.934927,39.580000,1.768787,84.400000,0.590730,1.000000,0.000000
69,1.168816,31.700000,1.857250,84.120000,0.595825,1.000000,0.000000
70,0.957331,42.810000,1.753111,84.570000,0.591399,1.000000,0.000000
71,1.114402,30.510000,1.850344,84.470000,0.589216,1.000000,0.000000
72,1.177818,34.780000,1.846081,84.110000,0.601489,1.000000,0.000000
73,1.008542,39.520000,1.806579,84.560000,0.595539,1.000000,0.000000
74,0.983364,38.300000,1.827508,83.860000,0.599565,1.000000,0.000000
75,0.847623,43.070000,1.736989,84.510000,0.576411,1.000000,0.000000
76,1.225790,39.920000,1.816303,84.930000,0.581014,1.000000,0.000000
77,0.815419,37.930000,1.835459,84.640000,0.578210,1.000000,0.000000
78,1.248654,33.760000,1.839486,84.590000,0.591637,1.000000,0.000000
79,0.871562,40.090000,1.821657,84.650000,0.585451,1.000000,0.000000
80,0.368207,37.400000,1.877698,85.020000,0.548275,0.651250,0.357750
81,0.197989,31.000000,1.981117,83.570000,0.576774,0.619000,0.347250
82,0.241313,37.400000,1.831318,82.760000,0.601224,0.610250,0.271500
83,0.260818,33.460000,1.898124,82.530000,0.568788,0.650500,0.266000
84,0.332803,23.440000,2.161514,82.480000,0.570331,0.725250,0.230750
85,0.249589,45.570000,1.732754,82.390000,0.576958,0.676500,0.214250
86,0.275117,39.590000,1.824817,81.600000,0.594903,0.679500,0.320750
87,0.219265,38.930000,1.826095,81.580000,0.602821,0.650500,0.263500
88,0.245461,29.500000,2.171508,80.150000,0.622266,0.708000,0.274750
89,0.231187,47.100000,1.747143,80.940000,0.602010,0.718000,0.353250
90,0.302184,39.290000,1.922910,80.960000,0.614050,0.664500,0.376500
91,0.219018,42.890000,1.820843,80.880000,0.606204,0.623750,0.297250
92,0.176912,42.310000,1.802582,80.040000,0.653706,0.638000,0.336000
93,0.232206,43.230000,1.811824,79.660000,0.650838,0.653000,0.442250
94,0.193585,40.330000,1.840529,79.630000,0.640116,0.707500,0.421000
95,0.210222,42.100000,1.776824,79.730000,0.642046,0.613750,0.319500
96,0.210603,39.950000,1.862115,79.370000,0.634647,0.667000,0.388750
97,0.258201,46.560000,1.732120,80.010000,0.624792,0.701000,0.427500
98,0.184075,46.130000,1.858216,79.960000,0.599138,0.760500,0.323750
99,0.297141,44.480000,1.775034,79.900000,0.634421,0.635250,0.320250
100,0.210907,48.400000,1.701416,80.270000,0.611099,0.714500,0.414000
101,0.287549,38.120000,1.995293,79.630000,0.626306,0.725250,0.363000
102,0.151504,35.900000,2.088590,80.290000,0.639893,0.777500,0.499250
103,0.176235,41.200000,1.860706,80.090000,0.612698,0.718500,0.428750
104,0.219454,47.210000,1.723514,79.830000,0.636512,0.642250,0.401500
105,0.180643,43.820000,1.838735,79.660000,0.656805,0.684250,0.454750
106,0.239139,46.020000,1.767257,80.400000,0.623087,0.708750,0.349000
107,0.142411,31.060000,2.178990,80.030000,0.663021,0.652250,0.447000
108,0.252499,41.610000,1.901911,80.700000,0.601980,0.733750,0.332250
109,0.225981,50.770000,1.697328,80.380000,0.617233,0.636750,0.408500
110,0.151566,46.450000,1.776073,80.430000,0.625540,0.669500,0.450500
111,0.208878,50.510000,1.732013,80.780000,0.621397,0.679250,0.435750
112,0.230147,42.850000,1.882720,81.170000,0.617988,0.740500,0.562000
113,0.212221,49.490000,1.709120,81.150000,0.609954,0.736250,0.411250
114,0.228809,47.050000,1.773521,81.040000,0.624599,0.745500,0.517250
115,0.243914,44.770000,1.856144,80.880000,0.609388,0.775000,0.497750
116,0.212055,50.550000,1.676935,80.410000,0.633123,0.731000,0.418250
117,0.211713,50.500000,1.705744,80.200000,0.636979,0.751000,0.487250
118,0.250430,47.740000,1.810901,79.980000,0.647788,0.801000,0.445500
119,0.287898,46.840000,1.800526,80.090000,0.653669,0.671500,0.432000
120,0.256503,50.130000,1.709314,80.520000,0.637782,0.591250,0.378250
121,0.195608,47.820000,1.817357,80.200000,0.651516,0.781500,0.473750
122,0.190753,42.460000,1.925068,81.020000,0.647628,0.702000,0.501750
123,0.176309,46.090000,1.872658,80.370000,0.639205,0.688750,0.394500
124,0.197932,50.460000,1.749298,81.010000,0.644598,0.627750,0.450250
125,0.159040,48.200000,1.792240,81.130000,0.627770,0.685500,0.564500
126,0.255194,47.610000,1.819308,80.660000,0.631324,0.639500,0.434750
127,0.206805,45.460000,1.886161,80.550000,0.650720,0.660250,0.551750
128,0.240222,50.270000,1.743596,80.170000,0.635225,0.571500,0.431500
129,0.202710,49.070000,1.780825,80.490000,0.634597,0.677500,0.389000
130,0.203976,36.800000,2.104243,80.790000,0.653426,0.718250,0.384750
131,0.142642,47.910000,1.859560,81.120000,0.617265,0.667750,0.382250
132,0.176298,47.780000,1.877402,81.640000,0.626415,0.668750,0.557750
133,0.234732,43.330000,1.936529,81.020000,0.666589,0.619750,0.313750
134,0.162083,36.090000,2.172050,81.200000,0.644736,0.829500,0.307500
135,0.194888,52.430000,1.720995,81.310000,0.637745,0.676000,0.310750
136,0.171962,41.500000,1.968853,81.080000,0.671734,0.660250,0.480750
137,0.185343,50.080000,1.739454,81.350000,0.636730,0.723500,0.478250
138,0.160381,47.100000,1.871209,81.280000,0.651159,0.731000,0.479000
139,0.253000,47.810000,1.846944,81.180000,0.651380,0.691000,0.442500
140,0.290029,48.820000,1.812794,81.250000,0.629028,0.815250,0.467500
141,0.214822,51.250000,1.740854,81.630000,0.652915,0.636250,0.412250
142,0.176436,42.380000,1.985324,81.570000,0.651415,0.713750,0.587750
143,0.237521,49.950000,1.822668,81.190000,0.643404,0.771750,0.443250
144,0.206519,49.890000,1.734099,81.250000,0.650323,0.753750,0.503250
145,0.163661,43.540000,1.975437,81.460000,0.652662,0.707250,0.524250
146,0.187546,52.070000,1.707953,81.430000,0.632676,0.712000,0.474750
147,0.160214,49.250000,1.824959,80.710000,0.679758,0.739500,0.474000
148,0.276627,49.280000,1.795196,80.880000,0.645035,0.752250,0.497750
149,0.238907,51.170000,1.820810,80.700000,0.649415,0.659250,0.527250
150,0.216154,49.590000,1.752109,81.440000,0.646684,0.644250,0.385000
151,0.154979,43.260000,1.945320,81.170000,0.657646,0.683000,0.519000
152,0.167435,49.050000,1.793943,80.820000,0.670360,0.584500,0.356250
153,0.131072,43.080000,1.954887,81.350000,0.669909,0.717250,0.537000
154,0.192699,44.260000,2.017645,81.290000,0.664810,0.710000,0.610250
155,0.299104,51.110000,1.794849,82.210000,0.611162,0.720000,0.408500
156,0.123480,52.000000,1.733115,81.700000,0.625089,0.738500,0.538250
157,0.211089,49.410000,1.820559,81.250000,0.645379,0.591750,0.471250
158,0.165976,53.050000,1.745414,81.470000,0.649126,0.641750,0.505750
159,0.134300,46.450000,1.924934,81.700000,0.631664,0.757000,0.477750
160,0.248199,53.850000,1.699245,82.140000,0.637110,0.796000,0.537500
161,0.167625,48.410000,1.837781,81.680000,0.666169,0.724500,0.580750
162,0.232473,49.080000,1.852500,81.170000,0.672980,0.682500,0.460000
163,0.247399,55.700000,1.655334,82.530000,0.635109,0.717500,0.485000
164,0.180070,46.200000,1.878278,81.740000,0.631621,0.778500,0.544500
165,0.232024,44.960000,1.988673,81.530000,0.660645,0.709000,0.461500
166,0.195374,51.700000,1.733121,82.160000,0.628841,0.742500,0.479250
167,0.187890,55.810000,1.657368,82.140000,0.626014,0.748750,0.599750
168,0.153082,54.230000,1.692564,82.140000,0.644604,0.640250,0.501250
169,0.144980,52.250000,1.757649,82.380000,0.646989,0.728000,0.574500
170,0.148716,41.960000,2.071934,82.550000,0.657710,0.657250,0.575750
171,0.241310,50.400000,1.840742,82.160000,0.641706,0.700000,0.560000
172,0.161893,51.740000,1.769358,82.200000,0.652173,0.674750,0.384000
173,0.161600,49.110000,1.898599,82.100000,0.680421,0.692250,0.588750
174,0.197214,53.550000,1.738991,82.350000,0.655529,0.672000,0.498000
175,0.154489,51.060000,1.797347,82.750000,0.636990,0.746500,0.456750
176,0.158151,53.760000,1.728285,82.470000,0.651251,0.695000,0.488000
177,0.117712,52.330000,1.813966,82.190000,0.648247,0.627500,0.409500
178,0.126700,51.000000,1.852245,82.120000,0.669849,0.753500,0.607250
179,0.201245,52.430000,1.865535,82.160000,0.659076,0.716000,0.482500
180,0.131551,52.050000,1.822667,82.260000,0.649111,0.675000,0.515750
181,0.166017,54.640000,1.723843,83.150000,0.655600,0.775000,0.603250
182,0.217764,51.080000,1.825659,82.370000,0.673385,0.676750,0.556250
183,0.105884,46.930000,1.965710,82.690000,0.656824,0.751250,0.576000
184,0.182612,53.520000,1.724654,83.060000,0.628818,0.712000,0.596500
185,0.134653,47.150000,1.925684,82.650000,0.659438,0.673000,0.546000
186,0.140879,45.700000,2.066146,81.410000,0.668627,0.572250,0.404500
187,0.169585,48.220000,1.911826,82.370000,0.637390,0.651250,0.452750
188,0.122098,52.020000,1.867872,82.690000,0.653742,0.656250,0.544000
189,0.182095,48.650000,1.871497,82.820000,0.646745,0.673500,0.582750
190,0.128387,45.410000,1.974218,82.470000,0.629024,0.767250,0.516000
