epoch,train_loss,global_test_acc,global_test_loss,aux_apa,aux_loss,core_clean_ratio,recover_ratio,train_ratio,recovery_trigger,core_count,total_count,recover_count,train_count,actual_core_precision,actual_recover_precision,actual_train_precision,actual_train_clean_count
188,0.181358,55.960000,1.323483,0.000000,0.000000,0.753400,0.000000,0.753400,0,3767,5000,0,3767,0.983498,0.000000,0.983498,3711
189,0.145615,56.480000,1.263338,0.000000,0.000000,0.751200,0.000000,0.751200,0,3756,5000,0,3756,0.990582,0.000000,0.990582,3725
190,0.191766,56.140000,1.296739,0.000000,0.000000,0.694200,0.039600,0.733800,1,3471,5000,198,3669,0.985022,0.885764,0.979896,3600
191,0.125105,56.760000,1.293460,0.000000,0.000000,0.746400,0.000000,0.746400,0,3732,5000,0,3732,0.988179,0.000000,0.988179,3694
192,0.182647,51.130000,1.468877,0.000000,0.000000,0.777600,0.000000,0.777600,0,3888,5000,0,3888,0.992632,0.000000,0.992632,3862
193,0.199032,58.110000,1.180908,0.000000,0.000000,0.721400,0.000000,0.721400,0,3607,5000,0,3607,0.978297,0.000000,0.978297,3537
194,0.104608,55.320000,1.314877,0.000000,0.000000,0.772000,0.000000,0.772000,0,3860,5000,0,3860,0.995619,0.000000,0.995619,3844
195,0.200068,57.360000,1.248747,0.000000,0.000000,0.768400,0.033000,0.801400,1,3842,5000,165,4007,0.988682,0.945268,0.987228,3960
196,0.135489,57.890000,1.251545,0.000000,0.000000,0.764400,0.000000,0.764400,0,3822,5000,0,3822,0.993340,0.000000,0.993340,3798
197,0.202495,59.460000,1.165385,0.000000,0.000000,0.741800,0.000000,0.741800,0,3709,5000,0,3709,0.985842,0.000000,0.985842,3660
198,0.194234,55.480000,1.249031,0.000000,0.000000,0.745600,0.000000,0.745600,0,3728,5000,0,3728,0.982940,0.000000,0.982940,3672
199,0.198479,55.120000,1.288549,0.000000,0.000000,0.735800,0.000000,0.735800,0,3679,5000,0,3679,0.985030,0.000000,0.985030,3626
200,0.126309,55.500000,1.307039,0.000000,0.000000,0.763600,0.036800,0.800400,1,3818,5000,184,4002,0.993539,0.979449,0.992736,3975
201,0.140206,60.440000,1.170178,0.000000,0.000000,0.754400,0.000000,0.754400,0,3772,5000,0,3772,0.990151,0.000000,0.990151,3737
202,0.131708,54.460000,1.309201,0.000000,0.000000,0.730200,0.000000,0.730200,0,3651,5000,0,3651,0.990094,0.000000,0.990094,3615
203,0.118727,56.790000,1.273604,0.000000,0.000000,0.749800,0.000000,0.749800,0,3749,5000,0,3749,0.992936,0.000000,0.992936,3727
204,0.137880,52.840000,1.340329,0.000000,0.000000,0.732000,0.000000,0.732000,0,3660,5000,0,3660,0.990117,0.000000,0.990117,3626
205,0.185873,51.310000,1.387762,0.000000,0.000000,0.732800,0.034800,0.767600,1,3664,5000,174,3838,0.983339,0.911453,0.981692,3775
206,0.145986,58.730000,1.201922,0.000000,0.000000,0.710600,0.000000,0.710600,0,3553,5000,0,3553,0.986404,0.000000,0.986404,3506
207,0.150517,45.400000,1.653305,0.000000,0.000000,0.764800,0.000000,0.764800,0,3824,5000,0,3824,0.986356,0.000000,0.986356,3776
208,0.204038,57.070000,1.187107,0.000000,0.000000,0.759000,0.000000,0.759000,0,3795,5000,0,3795,0.988395,0.000000,0.988395,3754
209,0.161282,57.990000,1.150525,0.000000,0.000000,0.783000,0.000000,0.783000,0,3915,5000,0,3915,0.989681,0.000000,0.989681,3877
210,0.220695,47.060000,1.538554,0.000000,0.000000,0.719600,0.026800,0.746400,1,3598,5000,134,3732,0.986807,0.925771,0.983797,3676
211,0.107632,54.440000,1.291889,0.000000,0.000000,0.783800,0.000000,0.783800,0,3919,5000,0,3919,0.989060,0.000000,0.989060,3882
212,0.123199,58.650000,1.195687,0.000000,0.000000,0.758000,0.000000,0.758000,0,3790,5000,0,3790,0.988255,0.000000,0.988255,3748
213,0.145918,61.020000,1.098169,0.000000,0.000000,0.763400,0.000000,0.763400,0,3817,5000,0,3817,0.988934,0.000000,0.988934,3776
214,0.125071,59.220000,1.158130,0.000000,0.000000,0.745400,0.000000,0.745400,0,3727,5000,0,3727,0.991188,0.000000,0.991188,3696
215,0.159634,61.080000,1.143546,0.000000,0.000000,0.728800,0.029600,0.758400,1,3644,5000,148,3792,0.982661,0.956881,0.981964,3730
216,0.132994,59.380000,1.158990,0.000000,0.000000,0.791400,0.000000,0.791400,0,3957,5000,0,3957,0.994617,0.000000,0.994617,3937
217,0.223891,59.330000,1.171396,0.000000,0.000000,0.789600,0.000000,0.789600,0,3948,5000,0,3948,0.987666,0.000000,0.987666,3904
218,0.178828,56.170000,1.223280,0.000000,0.000000,0.698400,0.000000,0.698400,0,3492,5000,0,3492,0.983985,0.000000,0.983985,3437
219,0.159014,56.970000,1.220682,0.000000,0.000000,0.780200,0.000000,0.780200,0,3901,5000,0,3901,0.988451,0.000000,0.988451,3861
220,0.124947,58.500000,1.205187,0.000000,0.000000,0.796000,0.032600,0.828600,1,3980,5000,163,4143,0.994624,0.954627,0.993739,4119
221,0.143588,53.960000,1.353232,0.000000,0.000000,0.780000,0.000000,0.780000,0,3900,5000,0,3900,0.994803,0.000000,0.994803,3881
222,0.138698,54.270000,1.302451,0.000000,0.000000,0.774200,0.000000,0.774200,0,3871,5000,0,3871,0.989699,0.000000,0.989699,3834
223,0.112429,49.510000,1.488547,0.000000,0.000000,0.831800,0.000000,0.831800,0,4159,5000,0,4159,0.992735,0.000000,0.992735,4132
224,0.165370,61.130000,1.115881,0.000000,0.000000,0.745600,0.000000,0.745600,0,3728,5000,0,3728,0.984636,0.000000,0.984636,3673
225,0.169031,61.350000,1.088622,0.000000,0.000000,0.745000,0.033200,0.778200,1,3725,5000,166,3891,0.990671,0.945817,0.989836,3854
226,0.174440,54.530000,1.304959,0.000000,0.000000,0.728800,0.000000,0.728800,0,3644,5000,0,3644,0.986645,0.000000,0.986645,3598
227,0.113455,59.720000,1.177211,0.000000,0.000000,0.776800,0.000000,0.776800,0,3884,5000,0,3884,0.993126,0.000000,0.993126,3859
228,0.184828,58.440000,1.214328,0.000000,0.000000,0.776600,0.000000,0.776600,0,3883,5000,0,3883,0.984091,0.000000,0.984091,3823
229,0.135334,57.910000,1.292369,0.000000,0.000000,0.770200,0.000000,0.770200,0,3851,5000,0,3851,0.994711,0.000000,0.994711,3830
230,0.163489,62.720000,1.060864,0.000000,0.000000,0.725000,0.032400,0.757400,1,3625,5000,162,3787,0.986877,0.977290,0.986149,3735
231,0.142789,63.690000,1.041883,0.000000,0.000000,0.764600,0.000000,0.764600,0,3823,5000,0,3823,0.989347,0.000000,0.989347,3785
232,0.100087,62.100000,1.084370,0.000000,0.000000,0.794600,0.000000,0.794600,0,3973,5000,0,3973,0.991494,0.000000,0.991494,3942
233,0.148514,58.460000,1.179847,0.000000,0.000000,0.703800,0.000000,0.703800,0,3519,5000,0,3519,0.985952,0.000000,0.985952,3474
234,0.135453,63.730000,1.041456,0.000000,0.000000,0.745400,0.000000,0.745400,0,3727,5000,0,3727,0.989125,0.000000,0.989125,3688
235,0.109295,60.130000,1.148912,0.000000,0.000000,0.756200,0.019000,0.775200,1,3781,5000,95,3876,0.991901,0.972222,0.991570,3846
236,0.084876,55.480000,1.355902,0.000000,0.000000,0.755000,0.000000,0.755000,0,3775,5000,0,3775,0.991698,0.000000,0.991698,3746
237,0.101938,55.090000,1.303942,0.000000,0.000000,0.733200,0.000000,0.733200,0,3666,5000,0,3666,0.990036,0.000000,0.990036,3632
238,0.125577,51.190000,1.435990,0.000000,0.000000,0.702800,0.000000,0.702800,0,3514,5000,0,3514,0.988198,0.000000,0.988198,3475
239,0.179492,61.970000,1.092539,0.000000,0.000000,0.774600,0.000000,0.774600,0,3873,5000,0,3873,0.984469,0.000000,0.984469,3822
240,0.164376,56.700000,1.243245,0.000000,0.000000,0.799600,0.040800,0.840400,1,3998,5000,204,4202,0.993698,0.987451,0.993493,4177
241,0.088654,59.480000,1.206446,0.000000,0.000000,0.763000,0.000000,0.763000,0,3815,5000,0,3815,0.995119,0.000000,0.995119,3798
242,0.149562,53.800000,1.310162,0.000000,0.000000,0.722000,0.000000,0.722000,0,3610,5000,0,3610,0.986066,0.000000,0.986066,3563
243,0.160406,61.960000,1.107980,0.000000,0.000000,0.723400,0.000000,0.723400,0,3617,5000,0,3617,0.983425,0.000000,0.983425,3562
244,0.115789,58.240000,1.221495,0.000000,0.000000,0.784600,0.000000,0.784600,0,3923,5000,0,3923,0.987567,0.000000,0.987567,3881
245,0.168880,60.490000,1.175318,0.000000,0.000000,0.764400,0.038800,0.803200,1,3822,5000,194,4016,0.987913,0.987500,0.987973,3972
246,0.185882,58.720000,1.181106,0.000000,0.000000,0.788200,0.000000,0.788200,0,3941,5000,0,3941,0.988285,0.000000,0.988285,3897
247,0.109624,53.950000,1.394777,0.000000,0.000000,0.770600,0.000000,0.770600,0,3853,5000,0,3853,0.993230,0.000000,0.993230,3828
248,0.149950,63.860000,1.050208,0.000000,0.000000,0.779000,0.000000,0.779000,0,3895,5000,0,3895,0.991012,0.000000,0.991012,3863
249,0.140434,61.980000,1.096946,0.000000,0.000000,0.762800,0.000000,0.762800,0,3814,5000,0,3814,0.990648,0.000000,0.990648,3782
250,0.195292,64.510000,1.018948,0.000000,0.000000,0.786400,0.029200,0.815600,1,3932,5000,146,4078,0.989763,0.954878,0.988539,4035
251,0.131802,59.930000,1.202284,0.000000,0.000000,0.726800,0.000000,0.726800,0,3634,5000,0,3634,0.989002,0.000000,0.989002,3599
252,0.121402,63.470000,1.086209,0.000000,0.000000,0.736600,0.000000,0.736600,0,3683,5000,0,3683,0.990093,0.000000,0.990093,3650
253,0.093563,58.020000,1.239380,0.000000,0.000000,0.811000,0.000000,0.811000,0,4055,5000,0,4055,0.993366,0.000000,0.993366,4031
254,0.190465,60.090000,1.168642,0.000000,0.000000,0.767400,0.000000,0.767400,0,3837,5000,0,3837,0.990812,0.000000,0.990812,3803
255,0.204622,59.090000,1.165026,0.000000,0.000000,0.760400,0.036800,0.797200,1,3802,5000,184,3986,0.988862,0.918931,0.986644,3938
256,0.153588,61.850000,1.105332,0.000000,0.000000,0.747400,0.000000,0.747400,0,3737,5000,0,3737,0.989412,0.000000,0.989412,3699
257,0.167422,60.300000,1.135674,0.000000,0.000000,0.705200,0.000000,0.705200,0,3526,5000,0,3526,0.988162,0.000000,0.988162,3488
258,0.099779,64.730000,1.023006,0.000000,0.000000,0.762600,0.000000,0.762600,0,3813,5000,0,3813,0.991562,0.000000,0.991562,3781
259,0.121373,56.470000,1.326020,0.000000,0.000000,0.791000,0.000000,0.791000,0,3955,5000,0,3955,0.993563,0.000000,0.993563,3931
260,0.187323,61.500000,1.127416,0.000000,0.000000,0.756600,0.035000,0.791600,1,3783,5000,175,3958,0.993274,0.987778,0.992965,3932
261,0.111438,61.540000,1.111665,0.000000,0.000000,0.747000,0.000000,0.747000,0,3735,5000,0,3735,0.990417,0.000000,0.990417,3701
262,0.173554,57.540000,1.209443,0.000000,0.000000,0.787000,0.000000,0.787000,0,3935,5000,0,3935,0.991019,0.000000,0.991019,3902
263,0.098874,53.460000,1.376972,0.000000,0.000000,0.788200,0.000000,0.788200,0,3941,5000,0,3941,0.991479,0.000000,0.991479,3910
264,0.132666,57.930000,1.218471,0.000000,0.000000,0.752200,0.000000,0.752200,0,3761,5000,0,3761,0.991931,0.000000,0.991931,3734
265,0.151860,54.790000,1.339275,0.000000,0.000000,0.738600,0.030400,0.769000,1,3693,5000,152,3845,0.988275,0.949811,0.986497,3798
266,0.156557,56.980000,1.226033,0.000000,0.000000,0.760000,0.000000,0.760000,0,3800,5000,0,3800,0.986931,0.000000,0.986931,3753
267,0.148288,56.490000,1.277846,0.000000,0.000000,0.739600,0.000000,0.739600,0,3698,5000,0,3698,0.985851,0.000000,0.985851,3648
268,0.173407,61.360000,1.084326,0.000000,0.000000,0.756400,0.000000,0.756400,0,3782,5000,0,3782,0.985205,0.000000,0.985205,3732
269,0.130843,55.540000,1.335284,0.000000,0.000000,0.775000,0.000000,0.775000,0,3875,5000,0,3875,0.987680,0.000000,0.987680,3834
270,0.189972,57.140000,1.225555,0.000000,0.000000,0.738200,0.027800,0.766000,1,3691,5000,139,3830,0.985006,0.917813,0.982231,3767
271,0.150812,59.080000,1.170527,0.000000,0.000000,0.803600,0.000000,0.803600,0,4018,5000,0,4018,0.990910,0.000000,0.990910,3986
272,0.111931,61.370000,1.149065,0.000000,0.000000,0.775400,0.000000,0.775400,0,3877,5000,0,3877,0.991410,0.000000,0.991410,3846
273,0.112792,62.170000,1.086848,0.000000,0.000000,0.758200,0.000000,0.758200,0,3791,5000,0,3791,0.987129,0.000000,0.987129,3748
274,0.128374,53.730000,1.363997,0.000000,0.000000,0.727400,0.000000,0.727400,0,3637,5000,0,3637,0.986115,0.000000,0.986115,3592
275,0.170515,59.180000,1.153723,0.000000,0.000000,0.800600,0.032400,0.833000,1,4003,5000,162,4165,0.992527,0.982821,0.992092,4133
276,0.114170,62.300000,1.095008,0.000000,0.000000,0.712200,0.000000,0.712200,0,3561,5000,0,3561,0.989400,0.000000,0.989400,3525
277,0.216231,59.470000,1.155813,0.000000,0.000000,0.756600,0.000000,0.756600,0,3783,5000,0,3783,0.982693,0.000000,0.982693,3723
278,0.147830,54.790000,1.349077,0.000000,0.000000,0.760000,0.000000,0.760000,0,3800,5000,0,3800,0.990142,0.000000,0.990142,3764
279,0.195046,58.320000,1.232662,0.000000,0.000000,0.706400,0.000000,0.706400,0,3532,5000,0,3532,0.980956,0.000000,0.980956,3470
280,0.118946,61.050000,1.153822,0.000000,0.000000,0.775800,0.027400,0.803200,1,3879,5000,137,4016,0.989257,0.973485,0.988943,3977
281,0.163302,64.860000,1.039524,0.000000,0.000000,0.717600,0.000000,0.717600,0,3588,5000,0,3588,0.978740,0.000000,0.978740,3516
282,0.143469,61.560000,1.103972,0.000000,0.000000,0.763800,0.000000,0.763800,0,3819,5000,0,3819,0.986464,0.000000,0.986464,3770
283,0.121932,59.540000,1.216525,0.000000,0.000000,0.753600,0.000000,0.753600,0,3768,5000,0,3768,0.993830,0.000000,0.993830,3747
284,0.115706,63.950000,1.061572,0.000000,0.000000,0.774400,0.000000,0.774400,0,3872,5000,0,3872,0.991193,0.000000,0.991193,3841
285,0.151529,61.600000,1.106276,0.000000,0.000000,0.765200,0.036400,0.801600,1,3826,5000,182,4008,0.990904,0.941540,0.989499,3968
286,0.141098,62.440000,1.091216,0.000000,0.000000,0.755000,0.000000,0.755000,0,3775,5000,0,3775,0.984673,0.000000,0.984673,3722
287,0.137118,58.020000,1.233953,0.000000,0.000000,0.743800,0.000000,0.743800,0,3719,5000,0,3719,0.985272,0.000000,0.985272,3670
288,0.185469,62.000000,1.107671,0.000000,0.000000,0.709200,0.000000,0.709200,0,3546,5000,0,3546,0.979565,0.000000,0.979565,3477
289,0.113696,62.410000,1.138866,0.000000,0.000000,0.772800,0.000000,0.772800,0,3864,5000,0,3864,0.988681,0.000000,0.988681,3823
290,0.130897,58.350000,1.214221,0.000000,0.000000,0.755200,0.028600,0.783800,1,3776,5000,143,3919,0.991626,0.945512,0.990166,3882
291,0.140772,60.910000,1.140770,0.000000,0.000000,0.741800,0.000000,0.741800,0,3709,5000,0,3709,0.988797,0.000000,0.988797,3672
292,0.143357,63.150000,1.091532,0.000000,0.000000,0.737600,0.000000,0.737600,0,3688,5000,0,3688,0.985527,0.000000,0.985527,3638
293,0.122969,61.020000,1.153387,0.000000,0.000000,0.721400,0.000000,0.721400,0,3607,5000,0,3607,0.983710,0.000000,0.983710,3552
294,0.105667,58.040000,1.280604,0.000000,0.000000,0.798400,0.000000,0.798400,0,3992,5000,0,3992,0.994194,0.000000,0.994194,3971
295,0.190826,61.600000,1.118175,0.000000,0.000000,0.758400,0.031800,0.790200,1,3792,5000,159,3951,0.991175,0.963152,0.990336,3915
296,0.166062,58.650000,1.193777,0.000000,0.000000,0.777200,0.000000,0.777200,0,3886,5000,0,3886,0.990089,0.000000,0.990089,3850
297,0.108984,59.080000,1.214229,0.000000,0.000000,0.775200,0.000000,0.775200,0,3876,5000,0,3876,0.991402,0.000000,0.991402,3847
298,0.254297,61.410000,1.132690,0.000000,0.000000,0.768400,0.000000,0.768400,0,3842,5000,0,3842,0.971117,0.000000,0.971117,3742
299,0.072493,60.880000,1.143897,0.000000,0.000000,0.778600,0.000000,0.778600,0,3893,5000,0,3893,0.995985,0.000000,0.995985,3879
300,0.124004,61.850000,1.136893,0.000000,0.000000,0.736200,0.028000,0.764200,1,3681,5000,140,3821,0.992902,0.979832,0.992197,3794
301,0.162166,58.230000,1.258117,0.000000,0.000000,0.763000,0.000000,0.763000,0,3815,5000,0,3815,0.989338,0.000000,0.989338,3779
302,0.144533,56.770000,1.351529,0.000000,0.000000,0.797200,0.000000,0.797200,0,3986,5000,0,3986,0.990867,0.000000,0.990867,3953
303,0.132252,52.600000,1.507580,0.000000,0.000000,0.770800,0.000000,0.770800,0,3854,5000,0,3854,0.992534,0.000000,0.992534,3827
304,0.153834,62.350000,1.107128,0.000000,0.000000,0.748000,0.000000,0.748000,0,3740,5000,0,3740,0.985579,0.000000,0.985579,3693
305,0.148278,62.500000,1.059980,0.000000,0.000000,0.834800,0.032600,0.867400,1,4174,5000,163,4337,0.996422,0.954689,0.995082,4317
306,0.110407,62.330000,1.091174,0.000000,0.000000,0.780200,0.000000,0.780200,0,3901,5000,0,3901,0.993514,0.000000,0.993514,3877
307,0.116628,60.920000,1.154272,0.000000,0.000000,0.804400,0.000000,0.804400,0,4022,5000,0,4022,0.993701,0.000000,0.993701,3999
308,0.144953,64.870000,1.036498,0.000000,0.000000,0.764000,0.000000,0.764000,0,3820,5000,0,3820,0.986737,0.000000,0.986737,3772
309,0.142566,59.230000,1.242081,0.000000,0.000000,0.784800,0.000000,0.784800,0,3924,5000,0,3924,0.991260,0.000000,0.991260,3893
310,0.121100,58.560000,1.252195,0.000000,0.000000,0.728200,0.023400,0.751600,1,3641,5000,117,3758,0.989026,0.864444,0.986178,3708
311,0.133542,64.670000,1.028558,0.000000,0.000000,0.753800,0.000000,0.753800,0,3769,5000,0,3769,0.985320,0.000000,0.985320,3719
312,0.118106,61.000000,1.157936,0.000000,0.000000,0.739400,0.000000,0.739400,0,3697,5000,0,3697,0.987427,0.000000,0.987427,3655
313,0.152608,65.210000,1.012012,0.000000,0.000000,0.741200,0.000000,0.741200,0,3706,5000,0,3706,0.990943,0.000000,0.990943,3675
314,0.127064,66.650000,0.987961,0.000000,0.000000,0.758600,0.000000,0.758600,0,3793,5000,0,3793,0.988061,0.000000,0.988061,3752
315,0.196969,62.580000,1.092226,0.000000,0.000000,0.756200,0.028400,0.784600,1,3781,5000,142,3923,0.986539,0.904248,0.983908,3866
316,0.110960,59.880000,1.205783,0.000000,0.000000,0.800400,0.000000,0.800400,0,4002,5000,0,4002,0.990823,0.000000,0.990823,3969
317,0.074472,63.230000,1.091667,0.000000,0.000000,0.740200,0.000000,0.740200,0,3701,5000,0,3701,0.993080,0.000000,0.993080,3677
318,0.095657,63.610000,1.070185,0.000000,0.000000,0.751400,0.000000,0.751400,0,3757,5000,0,3757,0.991820,0.000000,0.991820,3728
319,0.159968,61.860000,1.126014,0.000000,0.000000,0.773800,0.000000,0.773800,0,3869,5000,0,3869,0.983851,0.000000,0.983851,3813
320,0.120466,60.310000,1.199439,0.000000,0.000000,0.791000,0.026800,0.817800,1,3955,5000,134,4089,0.987239,0.956190,0.986316,4040
321,0.121912,66.530000,0.974582,0.000000,0.000000,0.778000,0.000000,0.778000,0,3890,5000,0,3890,0.988384,0.000000,0.988384,3846
322,0.090714,58.750000,1.182504,0.000000,0.000000,0.767000,0.000000,0.767000,0,3835,5000,0,3835,0.991547,0.000000,0.991547,3806
323,0.109554,60.290000,1.152010,0.000000,0.000000,0.731200,0.000000,0.731200,0,3656,5000,0,3656,0.987460,0.000000,0.987460,3613
324,0.097361,60.980000,1.146043,0.000000,0.000000,0.740000,0.000000,0.740000,0,3700,5000,0,3700,0.992475,0.000000,0.992475,3675
325,0.118990,62.720000,1.090046,0.000000,0.000000,0.759000,0.033000,0.792000,1,3795,5000,165,3960,0.988704,0.952262,0.987893,3915
326,0.107102,61.340000,1.169273,0.000000,0.000000,0.765000,0.000000,0.765000,0,3825,5000,0,3825,0.984131,0.000000,0.984131,3771
327,0.148303,61.560000,1.107149,0.000000,0.000000,0.763800,0.000000,0.763800,0,3819,5000,0,3819,0.985694,0.000000,0.985694,3765
328,0.142404,64.590000,1.045832,0.000000,0.000000,0.740800,0.000000,0.740800,0,3704,5000,0,3704,0.981920,0.000000,0.981920,3642
329,0.110967,61.720000,1.131468,0.000000,0.000000,0.787000,0.000000,0.787000,0,3935,5000,0,3935,0.992242,0.000000,0.992242,3908
330,0.166397,60.830000,1.137237,0.000000,0.000000,0.743600,0.022600,0.766200,1,3718,5000,113,3831,0.987010,0.923626,0.985411,3780
331,0.146703,62.340000,1.107843,0.000000,0.000000,0.759000,0.000000,0.759000,0,3795,5000,0,3795,0.985761,0.000000,0.985761,3745
332,0.076428,60.210000,1.180481,0.000000,0.000000,0.753400,0.000000,0.753400,0,3767,5000,0,3767,0.990768,0.000000,0.990768,3735
333,0.121789,62.970000,1.090830,0.000000,0.000000,0.768600,0.000000,0.768600,0,3843,5000,0,3843,0.989383,0.000000,0.989383,3805
334,0.161562,55.500000,1.302990,0.000000,0.000000,0.746400,0.000000,0.746400,0,3732,5000,0,3732,0.983349,0.000000,0.983349,3674
335,0.164961,61.630000,1.177550,0.000000,0.000000,0.787000,0.032600,0.819600,1,3935,5000,163,4098,0.986273,0.947457,0.984523,4042
336,0.115018,58.950000,1.274611,0.000000,0.000000,0.720400,0.000000,0.720400,0,3602,5000,0,3602,0.985164,0.000000,0.985164,3551
337,0.129447,61.000000,1.176055,0.000000,0.000000,0.763400,0.000000,0.763400,0,3817,5000,0,3817,0.990497,0.000000,0.990497,3784
338,0.143208,63.010000,1.084064,0.000000,0.000000,0.747800,0.000000,0.747800,0,3739,5000,0,3739,0.988221,0.000000,0.988221,3697
339,0.139631,61.230000,1.159069,0.000000,0.000000,0.746800,0.000000,0.746800,0,3734,5000,0,3734,0.990894,0.000000,0.990894,3700
340,0.100124,62.400000,1.113588,0.000000,0.000000,0.766800,0.027600,0.794400,1,3834,5000,138,3972,0.992159,0.936752,0.990751,3939
341,0.124858,60.110000,1.202824,0.000000,0.000000,0.716200,0.000000,0.716200,0,3581,5000,0,3581,0.982941,0.000000,0.982941,3524
342,0.100780,55.940000,1.361036,0.000000,0.000000,0.770600,0.000000,0.770600,0,3853,5000,0,3853,0.991344,0.000000,0.991344,3822
343,0.128070,59.890000,1.213678,0.000000,0.000000,0.763800,0.000000,0.763800,0,3819,5000,0,3819,0.988185,0.000000,0.988185,3778
344,0.107188,62.930000,1.092093,0.000000,0.000000,0.795800,0.000000,0.795800,0,3979,5000,0,3979,0.990134,0.000000,0.990134,3942
345,0.116220,61.820000,1.145487,0.000000,0.000000,0.745800,0.022000,0.767800,1,3729,5000,110,3839,0.992258,0.987500,0.992091,3811
346,0.152426,62.320000,1.104884,0.000000,0.000000,0.748000,0.000000,0.748000,0,3740,5000,0,3740,0.989376,0.000000,0.989376,3702
347,0.091581,64.430000,1.057628,0.000000,0.000000,0.801400,0.000000,0.801400,0,4007,5000,0,4007,0.994464,0.000000,0.994464,3986
348,0.123175,62.310000,1.179452,0.000000,0.000000,0.715800,0.000000,0.715800,0,3579,5000,0,3579,0.984808,0.000000,0.984808,3528
349,0.121368,61.970000,1.181892,0.000000,0.000000,0.724800,0.000000,0.724800,0,3624,5000,0,3624,0.986224,0.000000,0.986224,3578
350,0.146611,62.420000,1.172950,0.000000,0.000000,0.689600,0.031000,0.720600,1,3448,5000,155,3603,0.984487,0.930451,0.983460,3547
351,0.150534,66.560000,0.986831,0.000000,0.000000,0.746800,0.000000,0.746800,0,3734,5000,0,3734,0.986899,0.000000,0.986899,3688
352,0.109734,63.210000,1.078073,0.000000,0.000000,0.745600,0.000000,0.745600,0,3728,5000,0,3728,0.987028,0.000000,0.987028,3683
353,0.113341,59.130000,1.232461,0.000000,0.000000,0.714400,0.000000,0.714400,0,3572,5000,0,3572,0.984745,0.000000,0.984745,3520
354,0.193615,65.890000,1.012447,0.000000,0.000000,0.788800,0.000000,0.788800,0,3944,5000,0,3944,0.991854,0.000000,0.991854,3915
355,0.192774,63.860000,1.093716,0.000000,0.000000,0.740200,0.024800,0.765000,1,3701,5000,124,3825,0.974679,0.888846,0.972209,3723
356,0.121955,57.320000,1.329398,0.000000,0.000000,0.734800,0.000000,0.734800,0,3674,5000,0,3674,0.984497,0.000000,0.984497,3621
357,0.110418,63.190000,1.155604,0.000000,0.000000,0.755200,0.000000,0.755200,0,3776,5000,0,3776,0.984926,0.000000,0.984926,3723
358,0.098789,64.370000,1.088575,0.000000,0.000000,0.753600,0.000000,0.753600,0,3768,5000,0,3768,0.990527,0.000000,0.990527,3736
359,0.085200,62.770000,1.121871,0.000000,0.000000,0.749000,0.000000,0.749000,0,3745,5000,0,3745,0.990554,0.000000,0.990554,3714
360,0.192497,62.270000,1.161484,0.000000,0.000000,0.723000,0.020200,0.743200,1,3615,5000,101,3716,0.984445,0.895944,0.981525,3650
361,0.068384,55.190000,1.380502,0.000000,0.000000,0.815200,0.000000,0.815200,0,4076,5000,0,4076,0.996184,0.000000,0.996184,4061
362,0.104441,58.170000,1.325938,0.000000,0.000000,0.734600,0.000000,0.734600,0,3673,5000,0,3673,0.990650,0.000000,0.990650,3640
363,0.108515,64.600000,1.060511,0.000000,0.000000,0.760600,0.000000,0.760600,0,3803,5000,0,3803,0.988109,0.000000,0.988109,3764
364,0.152667,61.810000,1.138681,0.000000,0.000000,0.785000,0.000000,0.785000,0,3925,5000,0,3925,0.988803,0.000000,0.988803,3882
365,0.099688,59.400000,1.218264,0.000000,0.000000,0.824800,0.021200,0.846000,1,4124,5000,106,4230,0.991262,0.957576,0.990982,4196
366,0.105044,60.320000,1.192632,0.000000,0.000000,0.762000,0.000000,0.762000,0,3810,5000,0,3810,0.992215,0.000000,0.992215,3782
367,0.100807,59.170000,1.249298,0.000000,0.000000,0.777400,0.000000,0.777400,0,3887,5000,0,3887,0.987320,0.000000,0.987320,3843
368,0.112623,63.000000,1.147391,0.000000,0.000000,0.738800,0.000000,0.738800,0,3694,5000,0,3694,0.986873,0.000000,0.986873,3649
369,0.150260,60.030000,1.251318,0.000000,0.000000,0.811000,0.000000,0.811000,0,4055,5000,0,4055,0.993698,0.000000,0.993698,4031
370,0.105294,58.570000,1.287092,0.000000,0.000000,0.782400,0.028400,0.810800,1,3912,5000,142,4054,0.992950,0.969181,0.991819,4024
371,0.101449,59.100000,1.235231,0.000000,0.000000,0.833200,0.000000,0.833200,0,4166,5000,0,4166,0.994632,0.000000,0.994632,4144
372,0.117878,60.270000,1.228070,0.000000,0.000000,0.785800,0.000000,0.785800,0,3929,5000,0,3929,0.991265,0.000000,0.991265,3896
373,0.125248,67.010000,0.968949,0.000000,0.000000,0.785400,0.000000,0.785400,0,3927,5000,0,3927,0.986895,0.000000,0.986895,3879
374,0.156780,62.340000,1.119069,0.000000,0.000000,0.759200,0.000000,0.759200,0,3796,5000,0,3796,0.982719,0.000000,0.982719,3736
375,0.102446,65.530000,1.022820,0.000000,0.000000,0.793600,0.029400,0.823000,1,3968,5000,147,4115,0.989603,0.991667,0.990019,4078
376,0.085813,61.170000,1.162016,0.000000,0.000000,0.773600,0.000000,0.773600,0,3868,5000,0,3868,0.992896,0.000000,0.992896,3842
377,0.138701,60.830000,1.172080,0.000000,0.000000,0.765200,0.000000,0.765200,0,3826,5000,0,3826,0.989555,0.000000,0.989555,3791
