epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision
104,0.474525,45.550000,1.697428,0.000000,0.000000,0.598000,0.000000,0.598000,0.095320,1,14950,0,14950,25000,13256,16260,3004,1694,4698,0.886689,0.815252,0,0,0.000000
105,0.597379,44.380000,1.691603,0.000000,0.000000,0.584920,0.000000,0.584920,0.084800,1,14623,0,14623,25000,12181,14704,2523,2442,4965,0.833003,0.828414,0,0,0.000000
106,0.506832,46.360000,1.667773,0.000000,0.000000,0.606440,0.000000,0.606440,0.077720,1,15161,0,15161,25000,13234,15796,2562,1927,4489,0.872898,0.837807,0,0,0.000000
107,0.605289,46.270000,1.666569,0.000000,0.000000,0.589720,0.000000,0.589720,0.081360,1,14743,0,14743,25000,12094,14368,2274,2649,4923,0.820322,0.841732,0,0,0.000000
108,0.761898,45.500000,1.712388,0.000000,0.000000,0.604280,0.000000,0.604280,0.083520,1,15107,0,15107,25000,11398,13344,1946,3709,5655,0.754485,0.854167,0,0,0.000000
109,0.694403,46.760000,1.724603,0.000000,0.000000,0.622920,0.000000,0.622920,0.081640,1,15573,0,15573,25000,12276,14096,1820,3297,5117,0.788287,0.870885,0,0,0.000000
110,0.613146,46.420000,1.724957,0.000000,0.000000,0.643200,0.000000,0.643200,0.087080,1,16080,0,16080,25000,12970,15212,2242,3110,5352,0.806592,0.852616,0,0,0.000000
111,0.614828,46.890000,1.727962,0.000000,0.000000,0.642680,0.000000,0.642680,0.081400,1,16067,0,16067,25000,13025,15184,2159,3042,5201,0.810668,0.857811,0,0,0.000000
112,0.583372,46.690000,1.716040,0.000000,0.000000,0.659320,0.000000,0.659320,0.083760,1,16483,0,16483,25000,13511,15516,2005,2972,4977,0.819693,0.870779,0,0,0.000000
113,0.687452,45.590000,1.725494,0.000000,0.000000,0.643120,0.000000,0.643120,0.085320,1,16078,0,16078,25000,12449,14916,2467,3629,6096,0.774288,0.834607,0,0,0.000000
114,0.583186,45.980000,1.707307,0.000000,0.000000,0.655480,0.000000,0.655480,0.088800,1,16387,0,16387,25000,13641,15312,1671,2746,4417,0.832428,0.890870,0,0,0.000000
115,0.763694,43.680000,1.770546,0.000000,0.000000,0.630760,0.000000,0.630760,0.093200,1,15769,0,15769,25000,11905,14124,2219,3864,6083,0.754962,0.842892,0,0,0.000000
116,0.773802,44.970000,1.730018,0.000000,0.000000,0.674680,0.000000,0.674680,0.091640,1,16867,0,16867,25000,12822,14576,1754,4045,5799,0.760183,0.879665,0,0,0.000000
117,0.697421,45.490000,1.714490,0.000000,0.000000,0.665440,0.000000,0.665440,0.093720,1,16636,0,16636,25000,12980,14932,1952,3656,5608,0.780236,0.869274,0,0,0.000000
118,0.664314,45.150000,1.707254,0.000000,0.000000,0.625520,0.000000,0.625520,0.091480,1,15638,0,15638,25000,12140,14140,2000,3498,5498,0.776314,0.858557,0,0,0.000000
119,0.713540,45.180000,1.747765,0.000000,0.000000,0.662880,0.000000,0.662880,0.084280,1,16572,0,16572,25000,12759,14256,1497,3813,5310,0.769913,0.894992,0,0,0.000000
120,0.628625,44.910000,1.763319,0.000000,0.000000,0.674880,0.000000,0.674880,0.087840,1,16872,0,16872,25000,13535,15468,1933,3337,5270,0.802217,0.875032,0,0,0.000000
121,0.658404,45.350000,1.746939,0.000000,0.000000,0.668480,0.000000,0.668480,0.094120,1,16712,0,16712,25000,13003,14892,1889,3709,5598,0.778064,0.873153,0,0,0.000000
122,0.661776,45.690000,1.728683,0.000000,0.000000,0.650360,0.000000,0.650360,0.099840,1,16259,0,16259,25000,12784,15312,2528,3475,6003,0.786272,0.834901,0,0,0.000000
123,0.829102,45.990000,1.762659,0.000000,0.000000,0.665480,0.000000,0.665480,0.089360,1,16637,0,16637,25000,11776,13636,1860,4861,6721,0.707820,0.863596,0,0,0.000000
124,0.694948,44.530000,1.760189,0.000000,0.000000,0.673960,0.000000,0.673960,0.085760,1,16849,0,16849,25000,13248,15128,1880,3601,5481,0.786278,0.875727,0,0,0.000000
125,0.626223,45.850000,1.761314,0.000000,0.000000,0.693800,0.000000,0.693800,0.097000,1,17345,0,17345,25000,14059,15336,1277,3286,4563,0.810551,0.916732,0,0,0.000000
126,0.605210,46.110000,1.747401,0.000000,0.000000,0.658280,0.000000,0.658280,0.079640,1,16457,0,16457,25000,13600,16192,2592,2857,5449,0.826396,0.839921,0,0,0.000000
127,0.666095,47.060000,1.738143,0.000000,0.000000,0.654040,0.000000,0.654040,0.103200,1,16351,0,16351,25000,12783,14480,1697,3568,5265,0.781787,0.882804,0,0,0.000000
128,0.618366,45.490000,1.758129,0.000000,0.000000,0.682440,0.000000,0.682440,0.100600,1,17061,0,17061,25000,14144,16160,2016,2917,4933,0.829025,0.875248,0,0,0.000000
129,0.669540,44.750000,1.762342,0.000000,0.000000,0.619280,0.000000,0.619280,0.091960,1,15482,0,15482,25000,11899,14500,2601,3583,6184,0.768570,0.820621,0,0,0.000000
130,0.581611,46.640000,1.719080,0.000000,0.000000,0.667720,0.000000,0.667720,0.104960,1,16693,0,16693,25000,13825,16184,2359,2868,5227,0.828191,0.854239,0,0,0.000000
131,0.504362,46.700000,1.667994,0.000000,0.000000,0.643000,0.000000,0.643000,0.086560,1,16075,0,16075,25000,13815,16316,2501,2260,4761,0.859409,0.846715,0,0,0.000000
132,0.563466,47.550000,1.668155,0.000000,0.000000,0.638040,0.000000,0.638040,0.088440,1,15951,0,15951,25000,13245,15408,2163,2706,4869,0.830355,0.859618,0,0,0.000000
133,0.714331,46.930000,1.664266,0.000000,0.000000,0.615800,0.000000,0.615800,0.092320,1,15395,0,15395,25000,11553,13824,2271,3842,6113,0.750438,0.835720,0,0,0.000000
134,0.495322,47.020000,1.667135,0.000000,0.000000,0.654400,0.000000,0.654400,0.084200,1,16360,0,16360,25000,13959,15888,1929,2401,4330,0.853240,0.878588,0,0,0.000000
135,0.558062,47.560000,1.660145,0.000000,0.000000,0.650680,0.000000,0.650680,0.098040,1,16267,0,16267,25000,13463,15060,1597,2804,4401,0.827626,0.893958,0,0,0.000000
136,0.600649,49.190000,1.630637,0.000000,0.000000,0.660320,0.000000,0.660320,0.091120,1,16508,0,16508,25000,13463,15724,2261,3045,5306,0.815544,0.856207,0,0,0.000000
137,0.570491,47.970000,1.614389,0.000000,0.000000,0.610800,0.000000,0.610800,0.109120,1,15270,0,15270,25000,12563,14692,2129,2707,4836,0.822724,0.855091,0,0,0.000000
138,0.608504,47.600000,1.609364,0.000000,0.000000,0.660960,0.000000,0.660960,0.102960,1,16524,0,16524,25000,13541,15136,1595,2983,4578,0.819475,0.894622,0,0,0.000000
139,0.616531,48.180000,1.569994,0.000000,0.000000,0.642440,0.000000,0.642440,0.098960,1,16061,0,16061,25000,12918,15128,2210,3143,5353,0.804309,0.853913,0,0,0.000000
140,0.589496,46.620000,1.548636,0.000000,0.000000,0.624760,0.000000,0.624760,0.096840,1,15619,0,15619,25000,12668,14832,2164,2951,5115,0.811063,0.854099,0,0,0.000000
141,0.531848,46.020000,1.543585,0.000000,0.000000,0.677400,0.000000,0.677400,0.103080,1,16935,0,16935,25000,14586,16284,1698,2349,4047,0.861293,0.895726,0,0,0.000000
