epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,new_recover_count,recover_pool_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision,new_recover_true_clean_count,new_recover_false_clean_count,new_recover_precision,recover_pool_true_clean_count,recover_pool_false_clean_count,recover_pool_precision
117,0.307803,51.140000,1.409693,0.000000,0.000000,0.601000,0.000000,0.601000,0.898240,1,15025,0,0,2,15025,25000,14103,14932,829,922,1751,0.938636,0.944482,0,0,0.000000,0,0,0.000000,2,0,1.000000
118,0.338474,51.760000,1.404264,0.000000,0.000000,0.570040,0.000000,0.570040,0.875760,1,14251,0,0,4,14251,25000,13253,14140,887,998,1885,0.929970,0.937270,0,0,0.000000,0,0,0.000000,4,0,1.000000
119,0.357936,51.220000,1.429325,0.000000,0.000000,0.587040,0.000040,0.587080,0.861040,1,14676,1,1,4,14677,25000,13620,14256,636,1057,1693,0.927983,0.955387,1,0,1.000000,1,0,1.000000,4,0,1.000000
120,0.301965,53.050000,1.381528,0.000000,0.000000,0.628920,0.000160,0.629080,0.904160,1,15723,4,4,9,15727,25000,14869,15468,599,858,1457,0.945444,0.961275,4,0,1.000000,4,0,1.000000,9,0,1.000000
121,0.286284,51.950000,1.395370,0.000000,0.000000,0.591320,0.000000,0.591320,0.915960,1,14783,0,0,10,14783,25000,13848,14892,1044,935,1979,0.936752,0.929895,0,0,0.000000,0,0,0.000000,10,0,1.000000
122,0.278946,53.540000,1.363734,0.000000,0.000000,0.607320,0.000000,0.607320,0.901040,1,15183,0,0,6,15183,25000,14476,15312,836,707,1543,0.953435,0.945402,0,0,0.000000,0,0,0.000000,6,0,1.000000
123,0.343173,51.590000,1.387468,0.000000,0.000000,0.558560,0.000040,0.558600,0.893240,1,13964,1,1,5,13965,25000,12880,13636,756,1085,1841,0.922306,0.944559,1,0,1.000000,1,0,1.000000,5,0,1.000000
124,0.298222,53.230000,1.359402,0.000000,0.000000,0.611040,0.000040,0.611080,0.903880,1,15276,1,1,7,15277,25000,14445,15128,683,832,1515,0.945539,0.954852,1,0,1.000000,1,0,1.000000,7,0,1.000000
125,0.275741,52.840000,1.387684,0.000000,0.000000,0.606760,0.000080,0.606840,0.887280,1,15169,2,0,8,15171,25000,14487,15336,849,684,1533,0.954914,0.944640,2,0,1.000000,0,0,0.000000,8,0,1.000000
126,0.238349,53.620000,1.356755,0.000000,0.000000,0.624920,0.000200,0.625120,0.921840,1,15623,5,5,13,15628,25000,15088,16192,1104,540,1644,0.965447,0.931818,5,0,1.000000,5,0,1.000000,13,0,1.000000
127,0.276826,53.240000,1.355339,0.000000,0.000000,0.575160,0.000040,0.575200,0.897920,1,14379,1,0,10,14380,25000,13766,14480,714,614,1328,0.957302,0.950691,1,0,1.000000,0,0,0.000000,10,0,1.000000
128,0.264166,52.920000,1.366002,0.000000,0.000000,0.633560,0.000200,0.633760,0.904640,1,15839,5,4,13,15844,25000,15259,16160,901,585,1486,0.963078,0.944245,5,0,1.000000,4,0,1.000000,13,0,1.000000
129,0.284301,51.770000,1.356595,0.000000,0.000000,0.573200,0.000080,0.573280,0.897960,1,14330,2,2,12,14332,25000,13593,14500,907,739,1646,0.948437,0.937448,2,0,1.000000,2,0,1.000000,12,0,1.000000
130,0.264361,54.010000,1.339008,0.000000,0.000000,0.645720,0.000120,0.645840,0.891240,1,16143,3,3,12,16146,25000,15459,16184,725,687,1412,0.957451,0.955203,3,0,1.000000,3,0,1.000000,12,0,1.000000
131,0.218010,54.240000,1.318463,0.000000,0.000000,0.622640,0.000200,0.622840,0.919840,1,15566,5,4,21,15571,25000,15232,16316,1084,339,1423,0.978229,0.933562,5,0,1.000000,4,0,1.000000,21,0,1.000000
132,0.279368,52.570000,1.352841,0.000000,0.000000,0.604400,0.000280,0.604680,0.900400,1,15110,7,4,16,15117,25000,14325,15408,1083,792,1875,0.947609,0.929712,7,0,1.000000,4,0,1.000000,16,0,1.000000
133,0.324811,53.680000,1.352880,0.000000,0.000000,0.553680,0.000000,0.553680,0.890200,1,13842,0,0,13,13842,25000,12858,13824,966,984,1950,0.928912,0.930122,0,0,0.000000,0,0,0.000000,13,0,1.000000
134,0.274799,52.400000,1.361177,0.000000,0.000000,0.627200,0.000080,0.627280,0.911080,1,15680,2,1,24,15682,25000,14998,15888,890,684,1574,0.956383,0.943983,2,0,1.000000,1,0,1.000000,24,0,1.000000
135,0.292943,52.650000,1.370329,0.000000,0.000000,0.599960,0.000200,0.600160,0.901880,1,14999,5,5,25,15004,25000,14292,15060,768,712,1480,0.952546,0.949004,5,0,1.000000,5,0,1.000000,25,0,1.000000
136,0.271370,54.360000,1.318338,0.000000,0.000000,0.629480,0.000160,0.629640,0.892200,1,15737,4,2,24,15741,25000,15073,15724,651,668,1319,0.957563,0.958598,4,0,1.000000,2,0,1.000000,24,0,1.000000
137,0.270844,53.850000,1.308503,0.000000,0.000000,0.578200,0.000320,0.578520,0.897840,1,14455,8,4,25,14463,25000,13776,14692,916,687,1603,0.952499,0.937653,8,0,1.000000,4,0,1.000000,25,0,1.000000
138,0.291099,54.520000,1.321762,0.000000,0.000000,0.605560,0.000160,0.605720,0.900160,1,15139,4,3,23,15143,25000,14375,15136,761,768,1529,0.949283,0.949723,4,0,1.000000,3,0,1.000000,23,0,1.000000
139,0.261231,54.530000,1.314888,0.000000,0.000000,0.612280,0.000320,0.612600,0.904080,1,15307,8,4,32,15315,25000,14647,15128,481,668,1149,0.956383,0.968205,8,0,1.000000,4,0,1.000000,32,0,1.000000
140,0.306230,54.520000,1.307367,0.000000,0.000000,0.584440,0.000120,0.584560,0.899080,1,14611,3,2,27,14614,25000,13918,14832,914,696,1610,0.952374,0.938376,3,0,1.000000,2,0,1.000000,27,0,1.000000
141,0.248336,54.670000,1.318276,0.000000,0.000000,0.626640,0.000240,0.626880,0.916440,1,15666,6,3,44,15672,25000,15194,16284,1090,478,1568,0.969500,0.933063,6,0,1.000000,3,0,1.000000,44,0,1.000000
142,0.320164,54.670000,1.301509,0.000000,0.000000,0.595120,0.000040,0.595160,0.886840,1,14878,1,1,25,14879,25000,14057,14652,595,822,1417,0.944754,0.959391,1,0,1.000000,1,0,1.000000,25,0,1.000000
143,0.242838,55.410000,1.306663,0.000000,0.000000,0.615920,0.000440,0.616360,0.920520,1,15398,11,8,31,15409,25000,14880,15872,992,529,1521,0.965669,0.937500,11,0,1.000000,8,0,1.000000,31,0,1.000000
144,0.251655,54.390000,1.317744,0.000000,0.000000,0.604400,0.000200,0.604600,0.908680,1,15110,5,3,41,15115,25000,14590,15512,922,525,1447,0.965266,0.940562,5,0,1.000000,3,0,1.000000,41,0,1.000000
145,0.287201,54.720000,1.310908,0.000000,0.000000,0.620920,0.000120,0.621040,0.892480,1,15523,3,2,40,15526,25000,14651,15656,1005,875,1880,0.943643,0.935807,3,0,1.000000,2,0,1.000000,40,0,1.000000
146,0.291165,52.750000,1.353066,0.000000,0.000000,0.626080,0.000080,0.626160,0.899880,1,15652,2,1,48,15654,25000,14803,15700,897,851,1748,0.945637,0.942866,2,0,1.000000,1,0,1.000000,48,0,1.000000
147,0.245936,52.440000,1.339090,0.000000,0.000000,0.585320,0.000320,0.585640,0.922080,1,14633,8,5,41,14641,25000,14036,14896,860,605,1465,0.958678,0.942266,8,0,1.000000,5,0,1.000000,41,0,1.000000
148,0.285232,52.980000,1.333489,0.000000,0.000000,0.594280,0.000480,0.594760,0.880080,1,14857,12,9,55,14869,25000,14031,14904,873,838,1711,0.943641,0.941425,12,0,1.000000,9,0,1.000000,55,0,1.000000
149,0.253533,56.260000,1.260507,0.000000,0.000000,0.570880,0.000200,0.571080,0.912040,1,14272,5,4,42,14277,25000,13544,14560,1016,733,1749,0.948659,0.930220,5,0,1.000000,4,0,1.000000,42,0,1.000000
150,0.248891,53.190000,1.328022,0.000000,0.000000,0.551640,0.000320,0.551960,0.899800,1,13791,8,5,49,13799,25000,13103,14140,1037,696,1733,0.949562,0.926662,8,0,1.000000,5,0,1.000000,49,0,1.000000
151,0.284775,54.570000,1.278686,0.000000,0.000000,0.633200,0.000440,0.633640,0.854400,1,15830,11,6,58,15841,25000,15053,15876,823,788,1611,0.950256,0.948161,11,0,1.000000,6,0,1.000000,58,0,1.000000
152,0.296659,54.130000,1.319388,0.000000,0.000000,0.614280,0.000280,0.614560,0.905880,1,15357,7,2,50,15364,25000,14333,14888,555,1031,1586,0.932895,0.962722,7,0,1.000000,2,0,1.000000,50,0,1.000000
153,0.210773,53.240000,1.323683,0.000000,0.000000,0.589800,0.000200,0.590000,0.934320,1,14745,5,4,49,14750,25000,14166,15352,1186,584,1770,0.960407,0.922746,4,1,0.800000,3,1,0.750000,48,1,0.979592
154,0.223096,56.270000,1.268126,0.000000,0.000000,0.555520,0.000440,0.555960,0.928840,1,13888,11,7,51,13899,25000,13347,14324,977,552,1529,0.960285,0.931793,11,0,1.000000,7,0,1.000000,51,0,1.000000
155,0.262493,54.710000,1.296565,0.000000,0.000000,0.589360,0.000880,0.590240,0.907680,1,14734,22,13,76,14756,25000,13904,14832,928,852,1780,0.942261,0.937433,22,0,1.000000,13,0,1.000000,76,0,1.000000
156,0.259986,56.070000,1.269279,0.000000,0.000000,0.598360,0.000560,0.598920,0.910880,1,14959,14,4,77,14973,25000,14337,15128,791,636,1427,0.957524,0.947713,13,1,0.928571,3,1,0.750000,76,1,0.987013
157,0.280352,55.240000,1.267806,0.000000,0.000000,0.540840,0.000520,0.541360,0.875080,1,13521,13,5,70,13534,25000,12779,13596,817,755,1572,0.944215,0.939909,13,0,1.000000,5,0,1.000000,69,1,0.985714
158,0.268143,55.490000,1.282063,0.000000,0.000000,0.618520,0.000120,0.618640,0.918000,1,15463,3,1,45,15466,25000,14538,15632,1094,928,2022,0.939997,0.930015,3,0,1.000000,1,0,1.000000,44,1,0.977778
159,0.238495,54.290000,1.302293,0.000000,0.000000,0.573000,0.000560,0.573560,0.915760,1,14325,14,2,69,14339,25000,13671,14344,673,668,1341,0.953414,0.953081,14,0,1.000000,2,0,1.000000,67,2,0.971014
160,0.246330,56.650000,1.260013,0.000000,0.000000,0.592720,0.000320,0.593040,0.902800,1,14818,8,5,79,14826,25000,14103,14848,745,723,1468,0.951234,0.949825,8,0,1.000000,5,0,1.000000,77,2,0.974684
161,0.206958,55.970000,1.272583,0.000000,0.000000,0.596840,0.000360,0.597200,0.921680,1,14921,9,5,87,14930,25000,14405,15604,1199,525,1724,0.964836,0.923161,9,0,1.000000,5,0,1.000000,87,0,1.000000
162,0.195922,54.680000,1.283464,0.000000,0.000000,0.584360,0.000480,0.584840,0.934560,1,14609,12,7,80,14621,25000,14202,14924,722,419,1141,0.971343,0.951622,12,0,1.000000,7,0,1.000000,79,1,0.987500
163,0.292574,56.980000,1.231653,0.000000,0.000000,0.617720,0.000360,0.618080,0.898880,1,15443,9,4,78,15452,25000,14452,15304,852,1000,1852,0.935283,0.944328,9,0,1.000000,4,0,1.000000,78,0,1.000000
164,0.247593,54.770000,1.283364,0.000000,0.000000,0.615640,0.000200,0.615840,0.903080,1,15391,5,2,77,15396,25000,14648,15168,520,748,1268,0.951416,0.965717,5,0,1.000000,2,0,1.000000,75,2,0.974026
165,0.277174,55.940000,1.277201,0.000000,0.000000,0.595840,0.000640,0.596480,0.886640,1,14896,16,5,107,14912,25000,14068,14716,648,844,1492,0.943401,0.955966,16,0,1.000000,5,0,1.000000,105,2,0.981308
166,0.223801,54.020000,1.306658,0.000000,0.000000,0.605480,0.000360,0.605840,0.901200,1,15137,9,4,92,15146,25000,14809,15860,1051,337,1388,0.977750,0.933733,9,0,1.000000,4,0,1.000000,91,1,0.989130
167,0.272458,56.530000,1.256663,0.000000,0.000000,0.630000,0.000600,0.630600,0.899680,1,15750,15,4,112,15765,25000,14831,15580,749,934,1683,0.940755,0.951926,14,1,0.933333,4,0,1.000000,110,2,0.982143
168,0.185756,53.470000,1.306045,0.000000,0.000000,0.601600,0.000520,0.602120,0.922520,1,15040,13,4,90,15053,25000,14749,15800,1051,304,1355,0.979805,0.933481,13,0,1.000000,4,0,1.000000,88,2,0.977778
169,0.242835,54.190000,1.279872,0.000000,0.000000,0.623000,0.000520,0.623520,0.924200,1,15575,13,6,97,15588,25000,14888,15920,1032,700,1732,0.955094,0.935176,13,0,1.000000,6,0,1.000000,97,0,1.000000
170,0.186921,54.150000,1.289105,0.000000,0.000000,0.594200,0.000520,0.594720,0.938360,1,14855,13,3,101,14868,25000,14536,15156,620,332,952,0.977670,0.959092,13,0,1.000000,3,0,1.000000,100,1,0.990099
171,0.244235,56.230000,1.248650,0.000000,0.000000,0.593280,0.000720,0.594000,0.890000,1,14832,18,10,108,14850,25000,14291,15296,1005,559,1564,0.962357,0.934297,18,0,1.000000,10,0,1.000000,107,1,0.990741
172,0.211742,57.900000,1.213909,0.000000,0.000000,0.619800,0.000520,0.620320,0.924120,1,15495,13,3,92,15508,25000,15009,15540,531,499,1030,0.967823,0.965830,13,0,1.000000,3,0,1.000000,91,1,0.989130
173,0.277693,55.220000,1.269435,0.000000,0.000000,0.650000,0.000560,0.650560,0.905800,1,16250,14,5,140,16264,25000,15535,16228,693,729,1422,0.955177,0.957296,14,0,1.000000,5,0,1.000000,138,2,0.985714
174,0.262268,56.570000,1.255450,0.000000,0.000000,0.604320,0.000320,0.604640,0.907000,1,15108,8,4,128,15116,25000,14354,14868,514,762,1276,0.949590,0.965429,8,0,1.000000,4,0,1.000000,127,1,0.992187
175,0.221025,57.300000,1.229641,0.000000,0.000000,0.623760,0.000280,0.624040,0.894880,1,15594,7,3,115,15601,25000,15021,15652,631,580,1211,0.962823,0.959686,6,1,0.857143,2,1,0.666667,113,2,0.982609
176,0.247920,57.340000,1.218792,0.000000,0.000000,0.616280,0.000440,0.616720,0.900240,1,15407,11,5,117,15418,25000,14640,15392,752,778,1530,0.949539,0.951143,10,1,0.909091,5,0,1.000000,114,3,0.974359
177,0.209710,55.590000,1.285663,0.000000,0.000000,0.604520,0.001000,0.605520,0.928640,1,15113,25,7,133,15138,25000,14566,15212,646,572,1218,0.962214,0.957534,24,1,0.960000,7,0,1.000000,131,2,0.984962
178,0.159154,56.620000,1.239522,0.000000,0.000000,0.617600,0.001040,0.618640,0.941120,1,15440,26,12,114,15466,25000,15186,16024,838,280,1118,0.981896,0.947703,26,0,1.000000,12,0,1.000000,113,1,0.991228
179,0.246333,56.760000,1.249215,0.000000,0.000000,0.580360,0.000480,0.580840,0.908640,1,14509,12,6,103,14521,25000,13881,14640,759,640,1399,0.955926,0.948156,12,0,1.000000,6,0,1.000000,103,0,1.000000
180,0.192264,58.130000,1.220274,0.000000,0.000000,0.642520,0.000240,0.642760,0.924440,1,16063,6,2,138,16069,25000,15630,16656,1026,439,1465,0.972680,0.938401,6,0,1.000000,2,0,1.000000,137,1,0.992754
181,0.243119,56.640000,1.261867,0.000000,0.000000,0.577760,0.001280,0.579040,0.921280,1,14444,32,15,168,14476,25000,13862,14876,1014,614,1628,0.957585,0.931837,32,0,1.000000,15,0,1.000000,165,3,0.982143
182,0.189270,56.210000,1.228848,0.000000,0.000000,0.561520,0.000600,0.562120,0.922440,1,14038,15,2,122,14053,25000,13703,14516,813,350,1163,0.975094,0.943993,15,0,1.000000,2,0,1.000000,121,1,0.991803
183,0.220008,57.990000,1.215679,0.000000,0.000000,0.610600,0.000560,0.611160,0.919160,1,15265,14,4,127,15279,25000,14731,15776,1045,548,1593,0.964134,0.933760,14,0,1.000000,4,0,1.000000,125,2,0.984252
184,0.235764,54.000000,1.273530,0.000000,0.000000,0.634360,0.000760,0.635120,0.917240,1,15859,19,1,162,15878,25000,15181,15952,771,697,1468,0.956103,0.951668,19,0,1.000000,1,0,1.000000,162,0,1.000000
185,0.224042,55.940000,1.259615,0.000000,0.000000,0.601000,0.000560,0.601560,0.923600,1,15025,14,5,154,15039,25000,14470,15168,698,569,1267,0.962165,0.953982,14,0,1.000000,5,0,1.000000,154,0,1.000000
186,0.234149,55.680000,1.253249,0.000000,0.000000,0.583680,0.000960,0.584640,0.911800,1,14592,24,6,135,14616,25000,14050,14528,478,566,1044,0.961275,0.967098,23,1,0.958333,6,0,1.000000,133,2,0.985185
187,0.230370,55.520000,1.291319,0.000000,0.000000,0.605600,0.000440,0.606040,0.913320,1,15140,11,4,144,15151,25000,14392,15008,616,759,1375,0.949904,0.958955,11,0,1.000000,4,0,1.000000,144,0,1.000000
188,0.209892,56.690000,1.227064,0.000000,0.000000,0.571040,0.000920,0.571960,0.913560,1,14276,23,6,139,14299,25000,13770,14416,646,529,1175,0.963004,0.955189,22,1,0.956522,5,1,0.833333,137,2,0.985612
189,0.211272,53.200000,1.329181,0.000000,0.000000,0.590800,0.000640,0.591440,0.922680,1,14770,16,5,143,14786,25000,14247,15196,949,539,1488,0.963547,0.937549,16,0,1.000000,5,0,1.000000,142,1,0.993007
190,0.233734,55.910000,1.267418,0.000000,0.000000,0.600920,0.001120,0.602040,0.906120,1,15023,28,8,159,15051,25000,14677,15500,823,374,1197,0.975151,0.946903,28,0,1.000000,8,0,1.000000,156,3,0.981132
191,0.238011,56.860000,1.236879,0.000000,0.000000,0.624320,0.000840,0.625160,0.906640,1,15608,21,8,153,15629,25000,14933,15520,587,696,1283,0.955467,0.962178,21,0,1.000000,8,0,1.000000,151,2,0.986928
192,0.190451,56.550000,1.238153,0.000000,0.000000,0.656880,0.000400,0.657280,0.936480,1,16422,10,5,152,16432,25000,15946,16612,666,486,1152,0.970424,0.959908,9,1,0.900000,4,1,0.800000,149,3,0.980263
193,0.217315,56.200000,1.224121,0.000000,0.000000,0.573320,0.000800,0.574120,0.917560,1,14333,20,1,147,14353,25000,13794,14676,882,559,1441,0.961053,0.939902,20,0,1.000000,1,0,1.000000,143,4,0.972789
194,0.209914,55.680000,1.292186,0.000000,0.000000,0.587280,0.000720,0.588000,0.920880,1,14682,18,7,163,14700,25000,14160,14628,468,540,1008,0.963265,0.968007,18,0,1.000000,7,0,1.000000,158,5,0.969325
195,0.227724,57.970000,1.198514,0.000000,0.000000,0.572040,0.001000,0.573040,0.919320,1,14301,25,9,147,14326,25000,13719,14524,805,607,1412,0.957629,0.944574,24,1,0.960000,9,0,1.000000,145,2,0.986395
196,0.250326,55.720000,1.249718,0.000000,0.000000,0.592080,0.000920,0.593000,0.907000,1,14802,23,4,187,14825,25000,14040,14928,888,785,1673,0.947049,0.940514,22,1,0.956522,3,1,0.750000,184,3,0.983957
197,0.220332,59.170000,1.162296,0.000000,0.000000,0.545160,0.000640,0.545800,0.925040,1,13629,16,6,148,13645,25000,13067,13848,781,578,1359,0.957640,0.943602,14,2,0.875000,5,1,0.833333,145,3,0.979730
198,0.213449,57.740000,1.205621,0.000000,0.000000,0.562960,0.000440,0.563400,0.920240,1,14074,11,5,134,14085,25000,13535,14348,813,550,1363,0.960951,0.943337,11,0,1.000000,5,0,1.000000,128,6,0.955224
199,0.196245,55.440000,1.252936,0.000000,0.000000,0.583640,0.001080,0.584720,0.931000,1,14591,27,7,169,14618,25000,14058,15028,970,560,1530,0.961691,0.935454,27,0,1.000000,7,0,1.000000,169,0,1.000000
200,0.239306,56.720000,1.227198,0.000000,0.000000,0.617080,0.000520,0.617600,0.916560,1,15427,13,5,181,15440,25000,14698,15468,770,742,1512,0.951943,0.950220,13,0,1.000000,5,0,1.000000,180,1,0.994475
201,0.241026,57.640000,1.221280,0.000000,0.000000,0.606240,0.000440,0.606680,0.889560,1,15156,11,1,149,15167,25000,14416,15384,968,751,1719,0.950485,0.937077,11,0,1.000000,1,0,1.000000,146,3,0.979866
202,0.191909,58.590000,1.196113,0.000000,0.000000,0.608480,0.000640,0.609120,0.930840,1,15212,16,4,162,15228,25000,14735,15768,1033,493,1526,0.967625,0.934488,16,0,1.000000,4,0,1.000000,159,3,0.981481
203,0.214907,58.820000,1.182186,0.000000,0.000000,0.577200,0.000800,0.578000,0.923360,1,14430,20,6,209,14450,25000,13911,14580,669,539,1208,0.962699,0.954115,20,0,1.000000,6,0,1.000000,205,4,0.980861
204,0.188415,56.860000,1.221846,0.000000,0.000000,0.577120,0.000520,0.577640,0.935840,1,14428,13,6,188,14441,25000,13921,14576,655,520,1175,0.963991,0.955063,12,1,0.923077,5,1,0.833333,181,7,0.962766
205,0.247321,58.380000,1.177320,0.000000,0.000000,0.569400,0.000480,0.569880,0.915320,1,14235,12,2,204,14247,25000,13452,13972,520,795,1315,0.944199,0.962783,12,0,1.000000,2,0,1.000000,202,2,0.990196
206,0.235615,57.050000,1.220230,0.000000,0.000000,0.596480,0.000800,0.597280,0.914040,1,14912,20,4,235,14932,25000,14291,14864,573,641,1214,0.957072,0.961450,19,1,0.950000,4,0,1.000000,233,2,0.991489
207,0.228393,56.320000,1.220423,0.000000,0.000000,0.578480,0.000520,0.579000,0.926760,1,14462,13,4,186,14475,25000,13655,14564,909,820,1729,0.943351,0.937586,13,0,1.000000,4,0,1.000000,185,1,0.994624
208,0.175874,57.200000,1.207885,0.000000,0.000000,0.618480,0.000520,0.619000,0.933560,1,15462,13,2,197,15475,25000,15185,15888,703,290,993,0.981260,0.955753,13,0,1.000000,2,0,1.000000,192,5,0.974619
209,0.260267,56.790000,1.241871,0.000000,0.000000,0.609440,0.000840,0.610280,0.904880,1,15236,21,4,231,15257,25000,14264,15040,776,993,1769,0.934915,0.948404,20,1,0.952381,4,0,1.000000,227,4,0.982684
210,0.217587,56.330000,1.236965,0.000000,0.000000,0.581840,0.001440,0.583280,0.910080,1,14546,36,3,224,14582,25000,13973,14892,919,609,1528,0.958236,0.938289,36,0,1.000000,3,0,1.000000,222,2,0.991071
211,0.173588,58.220000,1.201289,0.000000,0.000000,0.579960,0.001200,0.581160,0.929280,1,14499,30,11,205,14529,25000,14214,15032,818,315,1133,0.978319,0.945583,27,3,0.900000,11,0,1.000000,199,6,0.970732
212,0.209361,54.800000,1.275139,0.000000,0.000000,0.577120,0.000880,0.578000,0.926000,1,14428,22,5,243,14450,25000,13894,14496,602,556,1158,0.961522,0.958471,22,0,1.000000,5,0,1.000000,238,5,0.979424
213,0.291022,58.320000,1.181874,0.000000,0.000000,0.630520,0.001160,0.631680,0.895880,1,15763,29,11,214,15792,25000,14830,15512,682,962,1644,0.939083,0.956034,26,3,0.896552,11,0,1.000000,207,7,0.967290
214,0.291661,57.820000,1.210342,0.000000,0.000000,0.608040,0.000640,0.608680,0.878960,1,15201,16,6,209,15217,25000,14176,14716,540,1041,1581,0.931590,0.963305,16,0,1.000000,6,0,1.000000,206,3,0.985646
215,0.215456,56.670000,1.201450,0.000000,0.000000,0.604520,0.000600,0.605120,0.922600,1,15113,15,7,270,15128,25000,14617,15384,767,511,1278,0.966222,0.950143,14,1,0.933333,7,0,1.000000,268,2,0.992593
216,0.196087,58.730000,1.171460,0.000000,0.000000,0.570280,0.000840,0.571120,0.906440,1,14257,21,7,243,14278,25000,13777,14680,903,501,1404,0.964911,0.938488,21,0,1.000000,7,0,1.000000,242,1,0.995885
217,0.187791,57.280000,1.217931,0.000000,0.000000,0.596240,0.001200,0.597440,0.934960,1,14906,30,11,269,14936,25000,14413,15176,763,523,1286,0.964984,0.949723,29,1,0.966667,10,1,0.909091,262,7,0.973978
218,0.192742,57.180000,1.209107,0.000000,0.000000,0.616600,0.001760,0.618360,0.909680,1,15415,44,10,344,15459,25000,15097,16036,939,362,1301,0.976583,0.941444,44,0,1.000000,10,0,1.000000,338,6,0.982558
219,0.186469,57.860000,1.180468,0.000000,0.000000,0.610440,0.001240,0.611680,0.924680,1,15261,31,10,236,15292,25000,14978,15604,626,314,940,0.979466,0.959882,29,2,0.935484,10,0,1.000000,231,5,0.978814
220,0.201308,57.830000,1.193153,0.000000,0.000000,0.599160,0.001200,0.600360,0.906880,1,14979,30,7,279,15009,25000,14542,14996,454,467,921,0.968885,0.969725,28,2,0.933333,7,0,1.000000,275,4,0.985663
221,0.224683,55.260000,1.228394,0.000000,0.000000,0.624280,0.001760,0.626040,0.909720,1,15607,44,17,288,15651,25000,15127,15896,769,524,1293,0.966520,0.951623,44,0,1.000000,17,0,1.000000,285,3,0.989583
222,0.175866,59.440000,1.158847,0.000000,0.000000,0.585560,0.001120,0.586680,0.939480,1,14639,28,7,227,14667,25000,14249,15276,1027,418,1445,0.971501,0.932770,27,1,0.964286,7,0,1.000000,224,3,0.986784
223,0.220489,57.740000,1.210557,0.000000,0.000000,0.617480,0.002680,0.620160,0.910520,1,15437,67,34,307,15504,25000,14779,15608,829,725,1554,0.953238,0.946886,63,4,0.940299,33,1,0.970588,300,7,0.977199
224,0.178948,58.360000,1.204604,0.000000,0.000000,0.613800,0.000720,0.614520,0.921440,1,15345,18,4,278,15363,25000,15082,15780,698,281,979,0.981709,0.955767,17,1,0.944444,4,0,1.000000,271,7,0.974820
225,0.173343,57.060000,1.207754,0.000000,0.000000,0.615960,0.001280,0.617240,0.933480,1,15399,32,9,274,15431,25000,15114,16064,950,317,1267,0.979457,0.940862,30,2,0.937500,8,1,0.888889,268,6,0.978102
226,0.205288,57.360000,1.217609,0.000000,0.000000,0.642880,0.001640,0.644520,0.925080,1,16072,41,11,350,16113,25000,15461,16180,719,652,1371,0.959536,0.955562,41,0,1.000000,11,0,1.000000,342,8,0.977143
227,0.231868,59.000000,1.169605,0.000000,0.000000,0.642120,0.001320,0.643440,0.920120,1,16053,33,12,296,16086,25000,15371,16040,669,715,1384,0.955551,0.958292,32,1,0.969697,12,0,1.000000,290,6,0.979730
228,0.189646,55.980000,1.221651,0.000000,0.000000,0.624280,0.000920,0.625200,0.932800,1,15607,23,6,261,15630,25000,15143,15896,753,487,1240,0.968842,0.952630,23,0,1.000000,6,0,1.000000,258,3,0.988506
229,0.232859,58.020000,1.184763,0.000000,0.000000,0.588360,0.001080,0.589440,0.913760,1,14709,27,7,288,14736,25000,13996,14928,932,740,1672,0.949783,0.937567,25,2,0.925926,6,1,0.857143,284,4,0.986111
230,0.213819,56.720000,1.195127,0.000000,0.000000,0.619680,0.000400,0.620080,0.930120,1,15492,10,4,217,15502,25000,14831,15392,561,671,1232,0.956715,0.963552,10,0,1.000000,4,0,1.000000,212,5,0.976959
231,0.151284,59.180000,1.166894,0.000000,0.000000,0.619680,0.000960,0.620640,0.947640,1,15492,24,7,297,15516,25000,15263,15864,601,253,854,0.983694,0.962115,23,1,0.958333,7,0,1.000000,291,6,0.979798
232,0.205993,58.700000,1.190074,0.000000,0.000000,0.581320,0.001120,0.582440,0.933280,1,14533,28,6,244,14561,25000,13860,14544,684,701,1385,0.951858,0.952970,27,1,0.964286,5,1,0.833333,238,6,0.975410
233,0.277899,57.790000,1.220188,0.000000,0.000000,0.614080,0.001480,0.615560,0.892560,1,15352,37,6,336,15389,25000,14323,14988,665,1066,1731,0.930730,0.955631,35,2,0.945946,6,0,1.000000,326,10,0.970238
234,0.243310,58.610000,1.173396,0.000000,0.000000,0.632000,0.001680,0.633680,0.900200,1,15800,42,11,325,15842,25000,15075,15728,653,767,1420,0.951584,0.958482,41,1,0.976190,11,0,1.000000,315,10,0.969231
235,0.232188,58.080000,1.187045,0.000000,0.000000,0.567160,0.001680,0.568840,0.909880,1,14179,42,8,337,14221,25000,13407,14032,625,814,1439,0.942761,0.955459,40,2,0.952381,8,0,1.000000,331,6,0.982196
236,0.245903,59.070000,1.177584,0.000000,0.000000,0.609400,0.001440,0.610840,0.899000,1,15235,36,7,336,15271,25000,14501,14960,459,770,1229,0.949578,0.969318,34,2,0.944444,7,0,1.000000,326,10,0.970238
