epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision
49,1.759444,28.490000,2.048834,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2452,2452,0,2548,2548,0.490400,1.000000,0,0,0.000000
50,1.463426,25.840000,2.047514,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2912,2912,0,2088,2088,0.582400,1.000000,0,0,0.000000
51,1.646126,29.380000,2.062195,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2612,2612,0,2388,2388,0.522400,1.000000,0,0,0.000000
52,1.365573,28.770000,2.057601,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3136,3136,0,1864,1864,0.627200,1.000000,0,0,0.000000
53,1.426835,30.220000,2.013412,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2952,2952,0,2048,2048,0.590400,1.000000,0,0,0.000000
54,1.648089,26.080000,2.042631,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2556,2556,0,2444,2444,0.511200,1.000000,0,0,0.000000
55,1.151891,27.300000,1.993080,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3536,3536,0,1464,1464,0.707200,1.000000,0,0,0.000000
56,1.416445,31.490000,1.999947,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3120,3120,0,1880,1880,0.624000,1.000000,0,0,0.000000
57,1.356658,30.270000,2.012845,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3276,3276,0,1724,1724,0.655200,1.000000,0,0,0.000000
58,1.461829,33.010000,1.966120,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3048,3048,0,1952,1952,0.609600,1.000000,0,0,0.000000
59,1.198963,28.630000,2.000700,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3620,3620,0,1380,1380,0.724000,1.000000,0,0,0.000000
60,1.558334,31.820000,2.008162,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2920,2920,0,2080,2080,0.584000,1.000000,0,0,0.000000
61,1.236542,30.740000,1.991284,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3400,3400,0,1600,1600,0.680000,1.000000,0,0,0.000000
62,1.526573,31.650000,1.991244,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2884,2884,0,2116,2116,0.576800,1.000000,0,0,0.000000
63,1.429073,32.360000,1.954661,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3140,3140,0,1860,1860,0.628000,1.000000,0,0,0.000000
64,1.168681,31.100000,1.934573,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3464,3464,0,1536,1536,0.692800,1.000000,0,0,0.000000
65,1.619213,30.830000,2.005255,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2692,2692,0,2308,2308,0.538400,1.000000,0,0,0.000000
66,1.633771,32.360000,1.984788,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2648,2648,0,2352,2352,0.529600,1.000000,0,0,0.000000
67,1.450232,33.370000,1.965988,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3004,3004,0,1996,1996,0.600800,1.000000,0,0,0.000000
68,1.310940,32.860000,1.954507,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3332,3332,0,1668,1668,0.666400,1.000000,0,0,0.000000
69,1.608096,29.910000,2.008758,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2700,2700,0,2300,2300,0.540000,1.000000,0,0,0.000000
70,1.333516,34.880000,1.933668,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3208,3208,0,1792,1792,0.641600,1.000000,0,0,0.000000
71,1.551298,27.210000,2.006452,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2824,2824,0,2176,2176,0.564800,1.000000,0,0,0.000000
72,1.620582,27.880000,2.032885,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2612,2612,0,2388,2388,0.522400,1.000000,0,0,0.000000
