0, 1.811469, 2.404333, 12.950000
1, 1.810293, 2.155994, 20.840000
2, 1.873324, 2.020548, 26.830000
3, 1.785289, 1.920595, 31.430000
4, 1.706672, 1.836739, 34.860000
5, 1.775252, 1.769763, 38.550000
6, 1.852087, 1.705480, 41.420000
7, 1.775750, 1.666233, 43.800000
8, 1.783870, 1.631226, 45.760000
9, 1.733480, 1.589616, 48.980000
10, 1.730674, 1.544721, 49.690000
11, 1.715293, 1.494363, 52.400000
12, 1.726335, 1.462411, 53.720000
13, 1.698997, 1.432048, 55.880000
14, 1.678593, 1.433159, 56.500000
15, 1.669049, 1.405257, 57.310000
16, 1.629085, 1.383930, 58.500000
17, 1.656706, 1.361798, 59.120000
18, 1.639361, 1.316006, 61.520000
19, 1.607599, 1.317657, 61.160000
20, 1.592531, 1.295720, 62.560000
21, 1.643039, 1.301201, 62.010000
22, 1.656154, 1.292175, 62.850000
23, 1.673690, 1.285693, 63.160000
24, 1.604051, 1.260356, 63.930000
25, 1.586569, 1.251608, 64.090000
26, 1.613544, 1.244281, 64.430000
27, 1.609633, 1.236324, 64.420000
28, 1.589676, 1.230828, 65.090000
29, 1.569569, 1.213962, 65.000000
30, 1.529195, 1.215744, 64.850000
31, 1.555635, 1.216853, 65.440000
32, 1.580890, 1.214905, 65.130000
33, 1.630877, 1.198230, 65.850000
34, 1.470778, 1.200613, 65.810000
35, 1.644928, 1.189806, 65.920000
36, 1.642412, 1.188311, 65.790000
37, 1.582864, 1.187425, 66.200000
38, 1.514408, 1.187110, 66.450000
39, 1.537608, 1.174903, 66.550000
40, 1.572011, 1.165596, 67.300000
41, 1.651380, 1.166786, 67.370000
42, 1.594547, 1.163931, 67.840000
43, 1.565646, 1.166114, 67.030000
44, 1.546656, 1.156397, 67.800000
45, 1.494997, 1.152970, 67.410000
46, 1.514961, 1.151846, 67.020000
47, 1.500834, 1.160079, 67.550000
48, 1.559707, 1.149409, 67.280000
49, 1.534202, 1.148184, 67.390000
50, 1.533966, 1.158384, 67.120000
51, 1.469714, 1.159741, 67.440000
52, 1.486415, 1.159376, 67.120000
53, 1.551209, 1.150500, 67.460000
54, 1.564148, 1.157081, 67.270000
55, 1.443069, 1.147152, 67.260000
56, 1.485796, 1.141168, 67.460000
57, 1.522626, 1.147560, 66.980000
