0, 1.812235, 2.396453, 13.370000
1, 1.804363, 2.141117, 22.320000
2, 1.877280, 2.011392, 27.210000
3, 1.785180, 1.910688, 32.890000
4, 1.706119, 1.836237, 36.340000
5, 1.765288, 1.766383, 38.630000
6, 1.860554, 1.701831, 42.420000
7, 1.773672, 1.673495, 44.100000
8, 1.788122, 1.634171, 45.690000
9, 1.736661, 1.585481, 49.070000
10, 1.734889, 1.537447, 50.630000
11, 1.708264, 1.491609, 51.940000
12, 1.726616, 1.459032, 53.010000
13, 1.691404, 1.432738, 55.680000
14, 1.677881, 1.422536, 56.680000
15, 1.676316, 1.403123, 57.350000
16, 1.632118, 1.377717, 58.500000
17, 1.657025, 1.357468, 58.870000
18, 1.638816, 1.321699, 60.830000
19, 1.603928, 1.310151, 61.370000
20, 1.595481, 1.300658, 62.370000
21, 1.647013, 1.289789, 62.990000
22, 1.651493, 1.285867, 63.090000
23, 1.670904, 1.280862, 63.870000
24, 1.608521, 1.241748, 64.710000
25, 1.589685, 1.242068, 64.950000
26, 1.614173, 1.231069, 65.570000
27, 1.614346, 1.229868, 64.340000
28, 1.590911, 1.222082, 65.120000
29, 1.571098, 1.210851, 65.530000
30, 1.532177, 1.207239, 65.750000
31, 1.560753, 1.213745, 66.230000
32, 1.581489, 1.214780, 65.710000
33, 1.632059, 1.196794, 65.820000
34, 1.469369, 1.200092, 66.490000
35, 1.644264, 1.181393, 66.500000
36, 1.643131, 1.177249, 67.100000
37, 1.590641, 1.183367, 66.940000
38, 1.514633, 1.185538, 66.120000
39, 1.539957, 1.165684, 66.380000
40, 1.574271, 1.160154, 68.030000
41, 1.642376, 1.160479, 67.000000
42, 1.602903, 1.171496, 66.920000
43, 1.573563, 1.161133, 67.340000
44, 1.543453, 1.156447, 67.610000
45, 1.491210, 1.159556, 67.250000
46, 1.515611, 1.154622, 67.110000
47, 1.501881, 1.166937, 66.660000
48, 1.567547, 1.157070, 67.050000
49, 1.539550, 1.158797, 66.870000
50, 1.530165, 1.164392, 66.830000
51, 1.475025, 1.158631, 67.290000
52, 1.480100, 1.162432, 67.130000
53, 1.555400, 1.161171, 67.060000
54, 1.562185, 1.165452, 66.690000
55, 1.445796, 1.150279, 66.790000
56, 1.486112, 1.150853, 67.050000
57, 1.521274, 1.150745, 66.490000
58, 1.482751, 1.152917, 66.920000
59, 1.440061, 1.147286, 66.970000
60, 1.501772, 1.156256, 67.380000
61, 1.407170, 1.143647, 67.660000
62, 1.397647, 1.136033, 67.100000
63, 1.427746, 1.136298, 66.500000
64, 1.388743, 1.152498, 66.290000
65, 1.418906, 1.143206, 67.020000
